ID,Seed,Execution,Generation,isChild,isMutant,Integer_encoding,Genotype,Crossover type,Mutation type,Search strategy,Epochs,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Was_invalid
HYMK-WLIY(2)[M]-IHLZ-WLIY(1)[M](2),3,3,2,TRUE,FALSE,"[1, 2, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 2, -1, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.46450001,1.466598749,272993950,5.050381184,1196586,HYMK-WLIY(2)[M],IHLZ-WLIY(1)[M],"[1, 3, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[1, 2, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 2, -1, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]",NONE,6,0,-1,1,0,FALSE
HYMK-WLIY(1)[M]-IHLZ-WLIY(2)[M](1)[M],3,3,2,TRUE,TRUE,"[1, 3, 1, 1, 0, 1, 1, 2, 0, 1, 2, 0, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.407999992,1.635134697,457821534,6.964932203,2089802,NONE,NONE,NONE,NONE,"[1, 3, 1, 1, 0, 1, 1, 2, 0, 1, 2, 1, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]",-1,-1,1,1,0,FALSE
HYMK-WLIY(1)[M]-IHLZ-WLIY(2)[M](2)[M],3,3,2,TRUE,TRUE,"[1, 3, 1, 1, 0, 1, 2, -1, 1, 1, 3, 0, 1, 0, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.387899995,1.646807194,249630430,5.862105846,2048842,NONE,NONE,NONE,NONE,"[1, 3, 1, 1, 0, 1, 2, -1, 0, 1, 3, 0, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]",-1,-1,2,1,0,FALSE
HYMK-WLIY(2)[M]-IHLZ-WLIY(2)[M](1)[M],3,3,2,TRUE,TRUE,"[1, 3, 1, 1, 2, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.404500008,1.663681984,574719326,7.554295063,17323850,NONE,NONE,NONE,NONE,"[1, 3, 1, 1, 2, 0, 1, 2, 0, 1, 3, 0, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]",-1,-1,2,1,1,FALSE
HYMK-WLIY(2)[M]-IHLZ-WLIY(2)[M](2)[M],3,3,2,TRUE,TRUE,"[1, 3, 0, 1, 0, 1, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.439700007,1.540019274,398427486,6.31133461,5100458,NONE,NONE,NONE,NONE,"[1, 3, 1, 1, 0, 1, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]",-1,-1,1,1,2,FALSE
HYMK-WLIY(2)[M]-IHLZ-WLIY(1)[M](1)[M],3,3,2,TRUE,TRUE,"[1, 3, 1, 1, 3, 0, 2, -1, 0, 1, 2, 0, 1, 3, 1, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.415199995,1.606694341,989005150,7.730405807,6214794,NONE,NONE,NONE,NONE,"[1, 3, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]",-1,-1,3,1,3,FALSE
HYMK-WLIY(2)[M]-IHLZ-WLIY(1)[M](2)[M],3,3,2,TRUE,TRUE,"[1, 2, 1, 1, 2, 0, 2, -1, 1, 1, 2, 1, 2, -1, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.451799989,1.509994388,204754734,4.972167015,877098,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 2, -1, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]",-1,-1,1,1,4,FALSE
HYMK-WLIY(2)[M]-IHLZ-WLIY(2)[M](1)[M],3,3,3,FALSE,FALSE,"[1, 3, 1, 1, 2, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.404500008,1.663681984,574719326,7.554295063,17323850,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,FALSE
HYMK-WLIY(2)[M]-IHLZ-WLIY(1)[M](2)[M],3,3,3,FALSE,FALSE,"[1, 2, 1, 1, 2, 0, 2, -1, 1, 1, 2, 1, 2, -1, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.451799989,1.509994388,204754734,4.972167015,877098,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,FALSE
HYMK-WLIY(2)[M]-IHLZ-WLIY(2)[M](1)[M]-HYMK-WLIY(2)[M]-IHLZ-WLIY(1)[M](2)[M](1),3,3,3,TRUE,FALSE,"[1, 3, 1, 1, 2, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.435400009,1.726858377,574719326,7.497249365,17323850,HYMK-WLIY(2)[M]-IHLZ-WLIY(2)[M](1)[M],HYMK-WLIY(2)[M]-IHLZ-WLIY(1)[M](2)[M],"[1, 3, 1, 1, 2, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[1, 2, 1, 1, 2, 0, 2, -1, 1, 1, 2, 1, 2, -1, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]",NONE,0,11,-1,0,0,FALSE
