ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Binary_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Top1,Top5,Loss,FLOPs,Num_Params,SizeMB,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,NFHT,Trained_Completely,Has_CM,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro,Ranking,HHSE,Objectives
BDHNRV,,2,100,16,False,False,"[14, 5, 35, 12, 9, 27, 15, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [64, 5]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [32, 5]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5625682035535028,0,0,,,,0,YFVNC,KIKSF,"[14, 5, 35, 12, 47, 27, 15, 22]","[14, 5, 35, 12, 9, 27, 15, 7]",,0.125,0.125,-1.0,37,0,2000,0,0.0185,0.0,False,BEST,0.16,False,False,None,0,0,0,0,29.0,False,
BBAHSF,,3,100,7,False,False,"[0, 32, 51, 39, 58, 47, 10, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [32, 3]}), ({'CONV': [128, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [64, 3]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [64, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5625542531220644,0,0,,,,0,WCDPF,DVDLE,"[0, 32, 51, 8, 24, 47, 3, 46]","[0, 32, 9, 39, 58, 47, 10, 22]",,0.5,0.125,-1.0,20,0,2000,0,0.01,0.0,False,BEST,0.07,False,False,None,0,0,0,0,30.0,False,
BKBHJE,,4,100,11,False,False,"[26, 35, 18, 46, 55, 54, 15, 31]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5481737219793946,0,0,,,,0,PWMS,FPRCB,"[26, 35, 40, 44, 17, 54, 15, 31]","[42, 35, 18, 46, 55, 54, 15, 31]",,0.375,0.125,-1.0,34,0,2000,0,0.017,0.0,False,BEST,0.11,False,False,None,0,0,0,0,96.0,False,
BKMLQX,,5,100,3,False,False,"[56, 56, 39, 23, 23, 37, 11, 7]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 5]}, {'CONV': [32, 3]}), ({'CONV': [256, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [64, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5363386480410371,0,0,,,,0,CXGAD,OSSRH,"[56, 56, 39, 23, 23, 37, 11, 29]","[42, 31, 39, 23, 35, 57, 3, 7]",,0.125,0.625,-1.0,9,0,2000,0,0.0045,0.0,False,BEST,0.03,False,False,None,0,0,0,0,145.0,False,
BZTAJY,,6,100,7,False,False,"[33, 36, 20, 57, 53, 20, 2, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 3]}, {'CONV': [32, 5]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}), ({'CONV': [256, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 5]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.553985077675612,0,0,,,,0,JLBPN,HDFNN,"[33, 36, 20, 57, 53, 30, 2, 39]","[47, 42, 54, 55, 15, 20, 2, 39]",,0.125,0.625,-1.0,13,0,2000,0,0.0065,0.0,False,BEST,0.07,False,False,None,0,0,0,0,72.0,False,
BWUMHG,,7,100,12,False,False,"[21, 38, 23, 20, 5, 12, 13, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 3]}, {'CONV': [128, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 5]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5665470557515135,0,0,,,,0,OZBDO,SHYVB,"[21, 38, 23, 33, 5, 12, 13, 22]","[21, 38, 23, 20, 5, 35, 38, 22]",,0.125,0.25,-1.0,28,0,2000,0,0.014,0.0,False,BEST,0.12,False,False,None,0,0,0,0,21.0,False,
BMPOEF,,8,100,19,False,False,"[54, 3, 39, 29, 46, 6, 43, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5690547398811037,0,0,,,,0,APVFN,NWTCF,"[54, 3, 39, 29, 61, 6, 43, 39]","[54, 3, 39, 24, 46, 6, 43, 39]",,0.125,0.125,-1.0,44,0,2000,0,0.022,0.0,False,BEST,0.19,False,False,None,0,0,0,0,17.0,False,
BRMGOW,,9,100,9,False,False,"[14, 56, 44, 34, 42, 6, 38, 38]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [64, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5713430807186343,0,0,,,,0,GMODH,PIQIH,"[14, 58, 28, 34, 42, 6, 38, 38]","[14, 56, 44, 46, 42, 6, 38, 38]",,0.25,0.125,-1.0,33,0,2000,0,0.0165,0.0,False,BEST,0.09,False,False,None,0,0,0,0,9.0,False,
BCTXWD,,10,100,10,False,False,"[63, 30, 39, 38, 52, 40, 4, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 5]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5557079317885623,0,0,,,,0,DFVBG,AGBVE,"[20, 30, 39, 38, 52, 40, 4, 39]","[63, 30, 39, 38, 52, 1, 8, 39]",,0.125,0.25,-1.0,35,0,2000,0,0.0175,0.0,False,BEST,0.1,False,False,None,0,0,0,0,60.0,False,
BXIGNG,,11,100,6,False,False,"[50, 54, 23, 8, 38, 2, 5, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5540742262749696,0,0,,,,0,SVUCZ,QXBSG,"[42, 40, 23, 8, 38, 2, 5, 55]","[50, 54, 15, 61, 27, 53, 34, 55]",,0.25,0.625,-1.0,11,0,2000,0,0.0055,0.0,False,BEST,0.06,False,False,None,0,0,0,0,71.0,False,
BMWQUY,,12,100,10,False,False,"[39, 7, 39, 23, 18, 22, 39, 31]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5455481475169532,0,0,,,,0,IJPY,AONZD,"[22, 11, 39, 23, 25, 22, 39, 31]","[39, 7, 39, 23, 18, 22, 14, 31]",,0.375,0.125,-1.0,30,0,2000,0,0.015,0.0,False,BEST,0.1,False,False,None,0,0,0,0,105.0,False,
BTZVX,,13,100,14,False,False,"[25, 36, 39, 58, 60, 23, 47, 37]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [32, 5]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5503884039488918,0,0,,,,0,ROMUO,ZKXAJ,"[25, 36, 39, 41, 30, 3, 47, 37]","[25, 36, 39, 58, 60, 23, 49, 37]",,0.375,0.125,-1.0,37,0,2000,0,0.0185,0.0,False,BEST,0.14,False,False,None,0,0,0,0,87.0,False,
BFXDFS,,14,100,12,False,False,"[2, 25, 29, 38, 62, 44, 11, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [64, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5705202372140312,0,0,,,,0,GKQXV,YBERX,"[2, 25, 29, 61, 50, 44, 11, 55]","[2, 25, 29, 38, 62, 8, 11, 55]",,0.25,0.125,-1.0,28,0,2000,0,0.014,0.0,False,BEST,0.12,False,False,None,0,0,0,0,12.0,False,
BNWHTH,,15,100,12,False,False,"[45, 12, 26, 23, 28, 7, 51, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 5]}, {'CONV': [128, 5]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5608478804995141,0,0,,,,0,WULWM,YIRLI,"[45, 12, 26, 0, 28, 7, 51, 55]","[33, 44, 26, 23, 28, 7, 51, 55]",,0.125,0.25,-1.0,18,0,2000,0,0.009,0.0,False,BEST,0.12,False,False,None,0,0,0,0,39.0,False,
BNXLYF,,16,100,13,False,False,"[49, 28, 26, 12, 56, 5, 26, 62]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 3]}, {'CONV': [32, 5]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [32, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5367491947800095,0,0,,,,0,YCTX,XLOOT,"[49, 28, 18, 12, 56, 5, 26, 62]","[49, 42, 26, 12, 56, 5, 26, 62]",,0.125,0.125,-1.0,39,0,2000,0,0.0195,0.0,False,BEST,0.13,False,False,None,0,0,0,0,143.0,False,
BSIICU,,17,100,2,False,False,"[0, 60, 4, 48, 31, 47, 2, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [32, 3]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [256, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5793903531336171,0,0,,,,0,BYVIG,QYSTH,"[34, 22, 28, 25, 49, 58, 15, 55]","[0, 60, 4, 48, 31, 47, 2, 36]",,0.875,0.125,-1.0,17,0,2000,0,0.0085,0.0,False,BEST,0.02,False,False,None,0,0,0,0,1.0,False,
BVRYIG,,18,100,15,False,False,"[14, 21, 26, 42, 56, 6, 38, 38]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [128, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [32, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5699308223959515,0,0,,,,0,DRZHB,CEXEX,"[14, 6, 36, 53, 6, 6, 38, 38]","[14, 21, 26, 42, 56, 6, 56, 38]",,0.5,0.125,-1.0,33,0,2000,0,0.0165,0.0,False,BEST,0.15,False,False,None,0,0,0,0,15.0,False,
BGYYFI,,19,100,13,False,False,"[0, 21, 4, 58, 62, 47, 54, 45]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [32, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5752941651596489,0,0,,,,0,ZBHBB,HFQLI,"[0, 54, 4, 58, 62, 47, 54, 45]","[0, 21, 4, 58, 62, 47, 54, 36]",,0.125,0.125,-1.0,41,0,2000,0,0.0205,0.0,False,BEST,0.13,False,False,None,0,0,0,0,3.0,False,
BBENKO,,20,100,5,False,False,"[2, 51, 37, 15, 51, 12, 43, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 5]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [64, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.570270940012522,0,0,,,,0,ZBGQA,FOXAN,"[2, 51, 37, 15, 51, 12, 20, 15]","[2, 24, 2, 7, 51, 41, 43, 55]",,0.25,0.5,-1.0,32,0,2000,0,0.016,0.0,False,BEST,0.05,False,False,None,0,0,0,0,13.0,False,
BQOTDI,,21,100,8,False,False,"[33, 36, 39, 54, 36, 6, 43, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 3]}, {'CONV': [32, 5]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [64, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5750465294722323,0,0,,,,0,CAXYC,ABPHM,"[16, 60, 39, 54, 36, 6, 43, 55]","[33, 36, 39, 54, 60, 21, 43, 55]",,0.25,0.25,-1.0,27,0,2000,0,0.0135,0.0,False,BEST,0.08,False,False,None,0,0,0,0,4.0,False,
BIODZN,,22,100,8,False,False,"[25, 21, 52, 6, 39, 7, 5, 21]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [32, 5]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 5]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5426867150714546,0,0,,,,0,OKEAO,YAOCX,"[25, 21, 52, 6, 39, 17, 17, 53]","[25, 21, 33, 16, 37, 7, 5, 21]",,0.375,0.375,-1.0,26,0,2000,0,0.013,0.0,False,BEST,0.08,False,False,None,0,0,0,0,114.0,False,
BPLAHF,,23,100,6,False,False,"[14, 52, 49, 52, 3, 28, 28, 31]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [32, 5]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [64, 5]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5568484383140553,0,0,,,,0,FIXHJ,HDJGP,"[14, 52, 49, 52, 58, 19, 32, 31]","[55, 36, 49, 52, 3, 28, 28, 31]",,0.375,0.25,-1.0,28,0,2000,0,0.014,0.0,False,BEST,0.06,False,False,None,0,0,0,0,55.0,False,
BBJNHV,,24,100,11,False,False,"[40, 28, 4, 13, 10, 38, 62, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 5]}, {'CONV': [32, 3]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",SPC,NONE,GA,0,[],[],0.5735303910108657,0,0,,,,0,FOLZT,WOVJQ,"[39, 20, 31, 13, 10, 38, 62, 55]","[40, 28, 4, 13, 10, 38, 58, 55]",,0.375,0.125,-1.0,31,0,2000,0,0.0155,0.0,False,BEST,0.11,False,False,None,0,0,0,0,5.0,False,
