Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,X,
1,59,SBX,NONE,0.689922631,0.037351397,1135983058,1421873980,3561452.96,3211409.912,0.742838478,-5.16E-05,,
1,59,NONE,MPOLY,0.691277648,0.037785429,1180824873,1408981795,3727614.88,3234634.238,0.742858753,-3.16E-05,,
1,59,NONE,MNOUNIF,0.690919411,0.03782416,1175582280,1411829215,3717538.72,3242901.506,0.742838478,-5.16E-05,,
1,59,SPC,NONE,0.689511644,0.037510987,1134104381,1421806816,3535739.04,3193142.156,0.742905746,-4.79E-05,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'SBX_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 9, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 5, 'SBX_MNOUNIF': 2, 'SPC_NONE': 19, 'UC_NONE': 7, 'TPC_NONE': 8, 'SBX_NONE': 2}"
1,60,SPC,MPOLY,0.689643345,0.03740243,1128139837,1423209142,3538858.4,3190069.305,0.742839833,-7.94E-06,,
1,60,SPC,MNOUNIF,0.689506155,0.037512239,1132477670,1422637007,3536971.68,3192140.675,0.742824208,-1.43E-05,,
1,60,SPC,NONE,0.689615334,0.037556639,1133671301,1423393781,3589968.8,3201011.571,0.742962431,5.67E-05,,
1,60,TPC,MPOLY,0.69172683,0.034851073,1149794211,1413651460,3598279.84,3152842.526,0.742921024,6.45E-05,,
1,60,TPC,MNOUNIF,0.68954764,0.03747432,1134273910,1421688219,3536240.8,3192638.924,0.742824274,-1.42E-05,,
1,60,TPC,NONE,0.691606231,0.0369928,1143103014,1410210577,3714666.4,3180977.497,0.742953068,5.08E-05,,
1,60,UC,MPOLY,0.690114032,0.037126588,1137562660,1420602634,3555980.96,3179871.134,0.742824787,-4.73E-05,,
1,60,UC,MNOUNIF,0.689511644,0.037510987,1134104381,1421806816,3535739.04,3193142.156,0.742824168,-1.43E-05,,
1,60,UC,NONE,0.692078548,0.036928252,1158173873,1408565047,3760183.2,3156867.297,0.742884356,-6.17E-06,,
1,60,SBX,MPOLY,0.691019125,0.036546727,1144275712,1417593289,3588422.56,3166369.183,0.742832725,-2.32E-05,,
1,60,SBX,MNOUNIF,0.689511644,0.037510987,1134104381,1421806816,3535739.04,3193142.156,0.742824168,-1.43E-05,,
1,60,SBX,NONE,0.693307019,0.036124228,1169553196,1404875311,3845537.44,3155732.716,0.74287344,3.50E-05,,
1,60,NONE,MPOLY,0.690369358,0.037245206,1146258168,1419446190,3582860.96,3184775.696,0.742829665,-2.91E-05,,
1,60,NONE,MNOUNIF,0.689511644,0.037510987,1134104381,1421806816,3535739.04,3193142.156,0.742824168,-1.43E-05,,
1,60,SPC,NONE,0.689615334,0.037556639,1133671301,1423393781,3589968.8,3201011.571,0.742962431,5.67E-05,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'SBX_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 9, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 5, 'SBX_MNOUNIF': 2, 'SPC_NONE': 20, 'UC_NONE': 7, 'TPC_NONE': 8, 'SBX_NONE': 2}"
1,61,SPC,MPOLY,0.691085211,0.036908928,1146833439,1415926865,3642384.8,3161069.961,0.742931907,9.21E-05,,
1,61,SPC,MNOUNIF,0.689615334,0.037556639,1133671301,1423393781,3589968.8,3201011.571,0.742921163,9.70E-05,,
1,61,SPC,NONE,0.690189835,0.037909676,1176227487,1434133327,3661369.76,3180895.949,0.743000027,3.76E-05,,
1,61,TPC,MPOLY,0.690013247,0.037391397,1141847578,1418912304,3633874.08,3217141.533,0.74292551,4.49E-06,,
1,61,TPC,MNOUNIF,0.689976997,0.037342487,1138791040,1420696665,3595809.44,3195547.246,0.742927312,0.000103038,,
1,61,TPC,NONE,0.688741468,0.037399605,1131924362,1442750176,3394018.72,3113670.123,0.743043068,9.00E-05,,
1,61,UC,MPOLY,0.690925437,0.037127891,1158691715,1415738969,3644958.88,3177159.708,0.742943601,0.000118815,,
1,61,UC,MNOUNIF,0.689615334,0.037556639,1133671301,1423393781,3589968.8,3201011.571,0.742921174,9.70E-05,,
1,61,UC,NONE,0.689343254,0.037493334,1134261407,1423014314,3581729.44,3218273.542,0.742976376,9.20E-05,,
1,61,SBX,MPOLY,0.687853619,0.039645497,1119811214,1427241388,3465853.6,3180362.225,0.743378571,0.000545847,,
1,61,SBX,MNOUNIF,0.689759343,0.037430085,1134097961,1423099562,3592251.04,3198751.817,0.74292118,9.70E-05,,
1,61,SBX,NONE,0.690043097,0.037213376,1132903895,1421255229,3576980.64,3156460.761,0.742921163,4.77E-05,,
1,61,NONE,MPOLY,0.690659893,0.036951011,1136773750,1421374922,3629623.2,3176059.273,0.742922528,9.29E-05,,
1,61,NONE,MNOUNIF,0.689615334,0.037556639,1133671301,1423393781,3589968.8,3201011.571,0.74292206,9.79E-05,,
1,61,SBX,MPOLY,0.687853619,0.039645497,1119811214,1427241388,3465853.6,3180362.225,0.743378571,0.000545847,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'SBX_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_MPOLY']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 10, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 5, 'SBX_MNOUNIF': 2, 'SPC_NONE': 20, 'UC_NONE': 7, 'TPC_NONE': 8, 'SBX_NONE': 2}"
1,62,SPC,MPOLY,0.688743237,0.039408641,1133391482,1421084575,3516426.4,3163712.774,0.74339656,0.000464653,,
1,62,SPC,MNOUNIF,0.687853619,0.039645497,1119811214,1427241388,3465853.6,3180362.225,0.743378571,0.000457408,,
1,62,SPC,NONE,0.688079041,0.04135764,1135590461,1420401768,3513656.48,3136549.565,0.743412063,0.000412037,,
1,62,TPC,MPOLY,0.687740161,0.041442357,1131860285,1423519938,3502517.92,3161475.171,0.743381861,0.000456351,,
1,62,TPC,MNOUNIF,0.689495221,0.03671615,1126504955,1424125016,3533404.32,3181692.581,0.743392669,0.000465357,,
1,62,TPC,NONE,0.688807979,0.041624485,1193548124,1429287460,3618881.44,3164976.461,0.743405297,0.000362229,,
1,62,UC,MPOLY,0.68804512,0.041323144,1129857306,1421086439,3520356,3147493.956,0.743396659,0.000453058,,
1,62,UC,MNOUNIF,0.687853619,0.039645497,1119811214,1427241388,3465853.6,3180362.225,0.743378571,0.000457398,,
1,62,UC,NONE,0.688723701,0.041623207,1180553779,1420432031,3567110.56,3171918.562,0.743444013,0.000467636,,
1,62,SBX,MPOLY,0.687856817,0.041823986,1145777464,1421178881,3586996.64,3196907.07,0.743382589,4.02E-06,,
1,62,SBX,MNOUNIF,0.687853619,0.039645497,1119811214,1427241388,3465853.6,3180362.225,0.743378571,0.000457391,,
1,62,SBX,NONE,0.687923706,0.041275193,1132040765,1420202698,3470983.84,3123589.926,0.743378571,0.000457408,,
1,62,NONE,MPOLY,0.6874413,0.041461442,1128121725,1425512749,3486734.24,3169555.307,0.743428699,0.000506171,,
1,62,NONE,MNOUNIF,0.687853619,0.039645497,1119811214,1427241388,3465853.6,3180362.225,0.743378571,0.000456512,,
1,62,NONE,MPOLY,0.6874413,0.041461442,1128121725,1425512749,3486734.24,3169555.307,0.743428699,0.000506171,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'SBX_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_MPOLY', 'NONE_MPOLY']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 10, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 5, 'SBX_MNOUNIF': 2, 'SPC_NONE': 20, 'UC_NONE': 7, 'TPC_NONE': 8, 'SBX_NONE': 2, 'NONE_MPOLY': 1}"
1,63,SPC,MPOLY,0.687292841,0.041300382,1101515256,1402332396,3457867.68,3145228.752,0.743396865,3.05E-07,,
1,63,SPC,MNOUNIF,0.687543584,0.04140097,1128729546,1425103023,3488277.92,3168088.982,0.74339407,1.55E-05,,
1,63,SPC,NONE,0.688372933,0.041255932,1156549079,1434702417,3485134.24,3086253.314,0.743432024,2.00E-05,,
1,63,TPC,MPOLY,0.688939414,0.040973411,1154289554,1420400463,3555644.32,3148258.163,0.743400009,1.81E-05,,
1,63,TPC,MNOUNIF,0.687508742,0.041418771,1129375004,1424695903,3488322.72,3168047.529,0.743393319,6.50E-07,,
1,63,TPC,NONE,0.688542515,0.040970388,1169789140,1432654139,3394284.96,3111826.865,0.743431593,2.63E-05,,
1,63,UC,MPOLY,0.687210937,0.041081766,1084774653,1404516481,3441903.52,3145102.275,0.743395778,-8.81E-07,,
1,63,UC,MNOUNIF,0.6874413,0.041461442,1128121725,1425512749,3486734.24,3169555.307,0.743393301,1.47E-05,,
1,63,UC,NONE,0.690143965,0.038078243,1143919640,1416679632,3593348,3135131.375,0.743420442,-2.36E-05,,
1,63,SBX,MPOLY,0.689317939,0.03878471,1144722296,1420464284,3544185.76,3156738.047,0.743449666,6.71E-05,,
1,63,SBX,MNOUNIF,0.6874413,0.041461442,1128121725,1425512749,3486734.24,3169555.307,0.743393301,1.47E-05,,
1,63,SBX,NONE,0.688581759,0.040767642,1120248471,1422454175,3460463.52,3070755.556,0.743393301,1.47E-05,,
1,63,NONE,MPOLY,0.688514025,0.041043545,1128283686,1422773617,3528134.56,3140256.607,0.74340088,-2.78E-05,,
1,63,NONE,MNOUNIF,0.6874413,0.041461442,1128121725,1425512749,3486734.24,3169555.307,0.743393301,1.47E-05,,
1,63,SBX,MPOLY,0.689317939,0.03878471,1144722296,1420464284,3544185.76,3156738.047,0.743449666,6.71E-05,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'SBX_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_MPOLY', 'NONE_MPOLY', 'SBX_MPOLY']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 11, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 5, 'SBX_MNOUNIF': 2, 'SPC_NONE': 20, 'UC_NONE': 7, 'TPC_NONE': 8, 'SBX_NONE': 2, 'NONE_MPOLY': 1}"
1,64,SPC,MPOLY,0.688799886,0.039585205,1136932129,1419854761,3506944.16,3151444.359,0.743430851,3.40E-05,,
1,64,SPC,MNOUNIF,0.688967159,0.038660746,1131749430,1422619088,3497698.72,3159517.298,0.743412648,1.86E-05,,
1,64,SPC,NONE,0.688423797,0.039319254,1119963597,1422275313,3407703.2,3121387.908,0.743443878,1.19E-05,,
1,64,TPC,MPOLY,0.689559999,0.03867054,1147479017,1419350612,3559091.36,3200178.705,0.74345648,5.65E-05,,
1,64,TPC,MNOUNIF,0.688991893,0.038659176,1134909059,1421014904,3497277.6,3159851.931,0.743422439,2.91E-05,,
1,64,TPC,NONE,0.690173409,0.039377362,1165589811,1417034516,3564236.96,3101246.495,0.74347969,4.81E-05,,
1,64,UC,MPOLY,0.689151008,0.039496231,1135839365,1423489682,3570424.48,3139818.264,0.743421109,2.53E-05,,
1,64,UC,MNOUNIF,0.689317939,0.03878471,1144722296,1420464284,3544185.76,3156738.047,0.743412404,1.91E-05,,
1,64,UC,NONE,0.689671573,0.039147529,1138647987,1414899709,3462860.96,3094208.425,0.743448314,2.79E-05,,
1,64,SBX,MPOLY,0.688909339,0.039670931,1144449257,1420655924,3540734.88,3159612.433,0.743422598,-2.71E-05,,
1,64,SBX,MNOUNIF,0.688973575,0.038660189,1136678756,1420419648,3497810.08,3159429.732,0.743413705,2.04E-05,,
1,64,SBX,NONE,0.689080141,0.039245282,1126158551,1420614002,3468738.72,3111015.528,0.743412611,1.93E-05,,
1,64,NONE,MPOLY,0.688527325,0.039857856,1136922601,1419852412,3508172.96,3154670.327,0.743422486,2.16E-05,,
1,64,NONE,MNOUNIF,0.688796667,0.038714152,1131113725,1423025553,3493207.2,3163370.639,0.74341292,1.96E-05,,
1,64,TPC,MPOLY,0.689559999,0.03867054,1147479017,1419350612,3559091.36,3200178.705,0.74345648,5.65E-05,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'SBX_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_MPOLY', 'NONE_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 11, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 6, 'SBX_MNOUNIF': 2, 'SPC_NONE': 20, 'UC_NONE': 7, 'TPC_NONE': 8, 'SBX_NONE': 2, 'NONE_MPOLY': 1}"
1,65,SPC,MPOLY,0.689066371,0.038496393,1101957450,1401947417,3553612.96,3182583.534,0.743455242,2.44E-05,,
1,65,SPC,MNOUNIF,0.689559999,0.03867054,1147479017,1419350612,3559091.36,3200178.705,0.743442904,3.03E-05,,
1,65,SPC,NONE,0.686817978,0.039975633,1122375772,1430737057,3330223.52,3206563.681,0.74346796,2.41E-05,,
1,65,TPC,MPOLY,0.689083322,0.038962978,1144346048,1421380464,3552316.32,3208204.433,0.743444483,-1.20E-05,,
1,65,TPC,MNOUNIF,0.689559999,0.03867054,1147479017,1419350612,3559091.36,3200178.705,0.743442904,2.05E-05,,
1,65,TPC,NONE,0.688143543,0.040059221,1141792599,1423860654,3458260.64,3131284.859,0.74346847,-1.12E-05,,
1,65,UC,MPOLY,0.687744705,0.03963508,1091258102,1406935811,3455913.12,3194309.986,0.743453838,3.27E-05,,
1,65,UC,MNOUNIF,0.689559999,0.03867054,1147479017,1419350612,3559091.36,3200178.705,0.743442904,3.05E-05,,
1,65,UC,NONE,0.688348607,0.040095292,1129762202,1426974054,3600146.08,3215734.458,0.743475899,2.76E-05,,
1,65,SBX,MPOLY,0.689106172,0.038215609,1130253755,1424912748,3505865.12,3210611.166,0.743443239,2.06E-05,,
1,65,SBX,MNOUNIF,0.689407881,0.038639733,1147135772,1419469146,3553776.8,3203919.749,0.743447871,3.42E-05,,
1,65,SBX,NONE,0.687743414,0.039864041,1110474752,1428756117,3468197.28,3197309.629,0.743442907,3.03E-05,,
1,65,NONE,MPOLY,0.688984867,0.038952662,1138988132,1423939732,3550670.24,3206925.824,0.74344825,2.58E-05,,
1,65,NONE,MNOUNIF,0.689559999,0.03867054,1147479017,1419350612,3559091.36,3200178.705,0.743442904,3.00E-05,,
1,65,SBX,MNOUNIF,0.689407881,0.038639733,1147135772,1419469146,3553776.8,3203919.749,0.743447871,3.42E-05,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'SBX_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_MPOLY', 'NONE_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 11, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 6, 'SBX_MNOUNIF': 3, 'SPC_NONE': 20, 'UC_NONE': 7, 'TPC_NONE': 8, 'SBX_NONE': 2, 'NONE_MPOLY': 1}"
1,66,SPC,MPOLY,0.689009525,0.03851139,1108061253,1398482345,3487549.6,3174203.424,0.743426797,-2.84E-05,,
1,66,SPC,MNOUNIF,0.689407881,0.038639733,1147135772,1419469146,3553776.8,3203919.749,0.743423075,-1.98E-05,,
1,66,SPC,NONE,0.687248739,0.040710798,1139310248,1440875502,3341898.4,3095173.598,0.743447881,-2.01E-05,,
1,66,TPC,MPOLY,0.688547204,0.039771889,1135578501,1421239655,3516853.92,3200680.225,0.743436071,-8.41E-06,,
1,66,TPC,MNOUNIF,0.689407881,0.038639733,1147135772,1419469146,3553776.8,3203919.749,0.743423075,-1.98E-05,,
1,66,TPC,NONE,0.688110215,0.041351953,1146470629,1421454942,3663443.36,3226037.555,0.74346907,6.00E-07,,
1,66,UC,MPOLY,0.687883028,0.040181249,1132924600,1423802309,3510334.88,3212398.233,0.74342346,-3.04E-05,,
1,66,UC,MNOUNIF,0.689407881,0.038639733,1147135772,1419469146,3553776.8,3203919.749,0.743423075,-1.98E-05,,
1,66,UC,NONE,0.688646319,0.040321216,1152316216,1423370464,3630144.16,3249772.037,0.743492916,1.70E-05,,
1,66,SBX,MPOLY,0.690697583,0.037113256,1152773652,1416372161,3596532.64,3178667.271,0.743436392,-6.85E-06,,
1,66,SBX,MNOUNIF,0.689407881,0.038639733,1147135772,1419469146,3553776.8,3203919.749,0.743423075,-2.48E-05,,
1,66,SBX,NONE,0.687909298,0.039899094,1124145792,1422634064,3467579.04,3198062.774,0.743461247,1.83E-05,,
1,66,NONE,MPOLY,0.687356584,0.039780744,1094925804,1406015769,3480622.24,3227495.539,0.743423311,-2.49E-05,,
1,66,NONE,MNOUNIF,0.689407881,0.038639733,1147135772,1419469146,3553776.8,3203919.749,0.743423075,-1.98E-05,,
1,66,SBX,NONE,0.687909298,0.039899094,1124145792,1422634064,3467579.04,3198062.774,0.743461247,1.83E-05,"['SPC_MBFLIP', 'NONE_MNOUNIF', 'SBX_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MPOLY', 'UC_MPOLY', 'UC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SBX_MPOLY', 'UC_MPOLY', 'TPC_MPOLY', 'SBX_MPOLY', 'SBX_MNOUNIF', 'SBX_MPOLY', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'UC_MPOLY', 'SBX_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_MPOLY', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_NONE', 'TPC_NONE', 'UC_NONE', 'SPC_NONE', 'SPC_NONE', 'TPC_NONE', 'TPC_NONE', 'SBX_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SPC_NONE', 'UC_NONE', 'SPC_NONE', 'TPC_NONE', 'SPC_NONE', 'SPC_NONE', 'SBX_MPOLY', 'NONE_MPOLY', 'SBX_MPOLY', 'TPC_MPOLY', 'SBX_MNOUNIF', 'SBX_NONE']","{'NONE_MNOUNIF': 1, 'SBX_MPOLY': 11, 'UC_MPOLY': 5, 'SPC_MPOLY': 1, 'TPC_MPOLY': 6, 'SBX_MNOUNIF': 3, 'SPC_NONE': 20, 'UC_NONE': 7, 'TPC_NONE': 8, 'SBX_NONE': 3, 'NONE_MPOLY': 1}"
1,67,SPC,MPOLY,0.68720079,0.039596742,1082495693,1402750018,3340454.56,3159638.728,0.743414549,-1.22E-05,,
1,67,SPC,MNOUNIF,0.687909298,0.039899094,1124145792,1422634064,3467579.04,3198062.774,0.743388549,-3.45E-05,,
1,67,SPC,NONE,0.688734391,0.040336911,1147366374,1419059875,3662421.92,3214406.466,0.743407385,-4.05E-05,,
1,67,TPC,MPOLY,0.687521701,0.039856664,1122615611,1424016907,3427052.96,3174678.476,0.743393177,-4.29E-05,,
1,67,TPC,MNOUNIF,0.687909298,0.039899094,1124145792,1422634064,3467579.04,3198062.774,0.743388549,-3.45E-05,,
