ID,Seed,Execution,Generation,isChild,isMutant,Integer_encoding,Genotype,Crossover type,Mutation type,Search strategy,Epochs,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Was_invalid
PHDS-FBLP(2)[M]-PHDS-FBLP(1)[M](1)[M]-PHDS-FBLP(2)[M]-PHDS-FBLP(2)[M](1)[M](2)[M],2,2,3,True,True,"[1, 1, 1, 2, -1, 0, 1, 0, 0, 1, 2, 0, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.721499979,0.820463181,21839998,16.8772676,958954,NONE,NONE,NONE,NONE,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 2, 0, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",-1,-1,2,2,4,False
MQNU,3,3,1,False,False,"[1, 0, 1, 1, 0, 0, 1, 3, 1, 1, 1, 0, 2, -1, 1, 1, 1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.699999988,0.898389459,383894110,25.35061717,1287338,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
RXTU,3,3,1,False,False,"[1, 2, 1, 1, 3, 0, 1, 1, 0, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.677100003,1.128765583,545932638,28.20700336,4801898,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
MQNU-RXTU(1),3,3,1,True,False,"[1, 0, 1, 1, 0, 0, 1, 3, 1, 1, 0, 1, 2, -1, 1, 1, 1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.710600019,0.85422188,437463582,28.61122847,1293450,MQNU,RXTU,"[1, 0, 1, 1, 0, 0, 1, 3, 1, 1, 1, 0, 2, -1, 1, 1, 1, 1, 5, 1, 0, 5, 0, 3]","[1, 2, 1, 1, 3, 0, 1, 1, 0, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 1, 0, 5, 0, 3]",NONE,2,6,-1,0,0,False
MQNU-RXTU(2),3,3,1,True,False,"[1, 2, 1, 1, 3, 0, 1, 1, 0, 1, 1, 0, 2, -1, 0, 1, 2, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.682399988,0.955506742,557499742,28.11644435,4889994,MQNU,RXTU,"[1, 0, 1, 1, 0, 0, 1, 3, 1, 1, 1, 0, 2, -1, 1, 1, 1, 1, 5, 1, 0, 5, 0, 3]","[1, 2, 1, 1, 3, 0, 1, 1, 0, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 1, 0, 5, 0, 3]",NONE,6,2,-1,0,0,False
YJQX,3,3,1,False,False,"[1, 3, 1, 2, -1, 1, 1, 1, 1, 2, -1, 0, 1, 1, 0, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.647599995,1.009003758,61815262,16.55977154,485258,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,1,0,False
BFFX,3,3,1,False,False,"[1, 2, 0, 1, 2, 1, 1, 1, 1, 2, -1, 0, 1, 0, 1, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.726999998,0.850405753,647050526,26.17618275,1723626,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,1,0,False
YJQX-BFFX(1),3,3,1,True,False,"[1, 3, 1, 2, -1, 1, 1, 1, 1, 2, -1, 0, 1, 1, 0, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.656400025,0.975208759,61815262,16.6148932,485258,YJQX,BFFX,"[1, 3, 1, 2, -1, 1, 1, 1, 1, 2, -1, 0, 1, 1, 0, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 0, 1, 2, 1, 1, 1, 1, 2, -1, 0, 1, 0, 1, 2, -1, 0, 5, 3, 0, 5, 0, 3]",NONE,0,8,-1,1,0,False
YJQX-BFFX(2),3,3,1,True,False,"[1, 2, 0, 1, 2, 1, 1, 1, 1, 2, -1, 0, 1, 0, 1, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.710900009,0.955606341,647050526,26.23436093,1723626,YJQX,BFFX,"[1, 3, 1, 2, -1, 1, 1, 1, 1, 2, -1, 0, 1, 1, 0, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 0, 1, 2, 1, 1, 1, 1, 2, -1, 0, 1, 0, 1, 2, -1, 0, 5, 3, 0, 5, 0, 3]",NONE,8,0,-1,1,0,False
MQNU,3,3,1,False,False,"[1, 0, 1, 1, 0, 0, 1, 3, 1, 1, 1, 0, 2, -1, 1, 1, 1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.699999988,0.898389459,383894110,25.35061717,1287338,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,1,0,False
KWBQ,3,3,1,False,False,"[1, 1, 0, 1, 3, 0, 2, -1, 0, 1, 1, 1, 1, 2, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.737399995,0.807811677,312486558,22.15470695,2864074,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,1,0,False
MQNU-KWBQ(1),3,3,1,True,False,"[1, 0, 1, 1, 3, 0, 2, -1, 0, 1, 1, 0, 2, -1, 1, 1, 1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_CHANGE_TYPE,GA,5,0.719200015,0.808523655,118764702,19.06366301,532618,MQNU,KWBQ,"[1, 0, 1, 1, 0, 0, 1, 3, 1, 1, 1, 0, 2, -1, 1, 1, 1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 3, 0, 2, -1, 0, 1, 1, 1, 1, 2, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]",NONE,4,9,-1,1,0,False
