Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,succ_cross,succ_mut,search_name
7,66,UC,MPOLY,0.6772373623438024,0.03335438202624774,383284508.16,310429954.4528116,1385756.32,978703.1644874852,0.737091201902502,0.0004150411412725541,0.01,0.01,MARKOV_HV
7,67,SPC,MPOLY,0.6768706918754708,0.034362704470827427,393301962.24,317032156.5582563,1404629.92,991804.0010586737,0.7371302025168928,3.900061439077174e-05,0.03,0.005,MARKOV_HV
7,68,SPC,NONE,0.6762658094038863,0.03637421224990916,415350649.6,329948363.87271625,1405706.4,1005805.6137998834,0.7371829442497808,5.274173288805084e-05,0.03,0,MARKOV_HV
7,69,TPC,NONE,0.6788307802408662,0.035347236430227275,435663708.16,334569524.8120206,1448000.16,1007272.1853392231,0.7372980149435504,0.00011507069376959222,0.03,0,MARKOV_HV
7,70,NONE,MPOLY,0.6777889427276936,0.03495211006324762,414547886.08,322167404.4648744,1395648.16,1001991.1811830552,0.7373001441015942,2.129158043762125e-06,0,0.01,MARKOV_HV
7,71,UC,MNUF,0.6777889427276936,0.03495211006324762,414547886.08,322167404.4648744,1395648.16,1001991.1811830552,0.7372937906218427,-6.353479751419755e-06,0.05,0.0,MARKOV_HV
7,72,SPC,MPOLY,0.677832872202686,0.035099503214991695,417440184.32,323502575.9789469,1402592.16,996086.0373419025,0.7373087001755259,1.4909553683106758e-05,0.02,0.01,MARKOV_HV
7,73,SBX,MNUF,0.6784892131378851,0.03466809372388158,418516656.64,322712658.0214333,1419347.36,989982.8720552645,0.7372815560834978,-2.714409202808632e-05,0.0,0.065,MARKOV_HV
7,74,SPC,MNUF,0.6786430208443227,0.0345438643060631,418502279.68,322659236.13302624,1417067.68,986178.8840985278,0.7372850557063192,3.499622821423465e-06,0.02,0.005,MARKOV_HV
7,75,TPC,MNUF,0.678648907612432,0.034542055955666395,418735905.28,322474195.3773106,1417097.12,986153.5413547049,0.7372847988223765,-2.568839426730918e-07,0.03,0.0,MARKOV_HV
7,76,SBX,MNUF,0.678648907612432,0.034542055955666395,418735905.28,322474195.3773106,1417097.12,986153.5413547049,0.7372818016174467,-2.997204929799935e-06,0.0,0.055,MARKOV_HV
7,77,UC,MNUF,0.6784837959414634,0.03454783941452907,418539650.56,322630320.2599146,1415118.24,987472.8620337988,0.7372908842537594,9.082636312718328e-06,0.01,0.0,MARKOV_HV
7,78,TPC,MNUF,0.6785411665796236,0.03449434903745172,418647237.12,322535866.7262492,1415477.92,987057.8332570355,0.7372297168665906,-6.116738716888115e-05,0.01,0.01,MARKOV_HV
7,79,UC,MNUF,0.6788947728404651,0.034403724754433464,422283768.32,320839629.0638575,1430018.72,982704.0707056229,0.73722971737144,5.048494955417482e-10,0.01,0.015,MARKOV_HV
7,80,TPC,MNUF,0.6793198319802424,0.03453666584742025,431876144.64,334466371.2970859,1454306.72,1000346.1567806825,0.7372365926995978,6.875328157796012e-06,0.03,0.0,MARKOV_HV
7,81,SPC,MNUF,0.6787367643771429,0.03443796442226738,422506257.92,321117783.9275254,1417235.36,986273.8795736154,0.7372422967968763,5.70409727840282e-06,0.0,0.005,MARKOV_HV
7,82,TPC,MNUF,0.6774844019843943,0.034987285505410776,419811788.8,322938992.31749296,1387397.28,997054.9653545694,0.7372431477122258,8.509153495150912e-07,0.02,0.0,MARKOV_HV
7,83,TPC,MNUF,0.6785012801801019,0.03454872152628796,432910220.8,324314337.7195061,1404033.44,986176.2248418719,0.7372334102493512,-9.73746287458166e-06,0.03,0.005,MARKOV_HV
7,84,SPC,NONE,0.6773598765800698,0.036007530812997735,404512442.88,298282739.46778816,1427684.0,1028057.8318811448,0.7373401015585098,0.00010669130915863523,0.01,0,MARKOV_HV
7,85,NONE,MPOLY,0.6758816015895981,0.0374882453738926,397042908.16,297807943.64114404,1405510.56,1032232.7937740434,0.7373703153252458,3.0213766735953662e-05,0,0.0,MARKOV_HV
7,86,UC,MNUF,0.6759985987011901,0.03720386619932048,391734389.76,289948658.42247266,1384778.4,1003172.851220526,0.7374097304706277,3.941514538197133e-05,0.01,0.005,MARKOV_HV
7,87,TPC,MNUF,0.6776753923953297,0.03683573186836658,408636062.72,298792553.0801948,1429982.88,1019978.4714048164,0.7374756817792876,6.595130865982846e-05,0.02,0.005,MARKOV_HV
7,88,TPC,MNUF,0.6773799697994369,0.03660665026099133,399190430.72,294115318.98760444,1418967.2,1019160.8412144573,0.7374898118534338,1.4130074146190275e-05,0.01,0.005,MARKOV_HV
7,89,SBX,MNUF,0.6757503294561268,0.0371153844646427,392683399.68,298668615.45685697,1366031.52,1032907.7424354656,0.7374980258060406,8.213952606861419e-06,0.0,0.075,MARKOV_HV
7,90,SPC,MNUF,0.6781914992669397,0.03691806412392159,424090288.64,302410101.1474867,1421088.16,1015010.3954853535,0.7375071093423872,9.083536346543575e-06,0.03,0.005,MARKOV_HV
7,91,TPC,MNUF,0.6777934152863265,0.03723886344801625,422584967.68,307044068.2684369,1409849.76,1013913.5306860553,0.7375125303968839,5.421054496745903e-06,0.0,0.0,MARKOV_HV
7,92,NONE,MPOLY,0.679020848277619,0.037546718832767896,442092254.72,317497214.41809607,1472303.52,1044188.0980493551,0.7374838730580628,-2.86573388210698e-05,0,0.0,MARKOV_HV
7,93,SPC,MPOLY,0.678810773368522,0.03760296715643563,443366807.04,327328893.14752084,1488353.44,1066738.8101865642,0.7374985608863805,1.4687828317705431e-05,0.05,0.02,MARKOV_HV
7,94,SBX,MNUF,0.6789413032628947,0.03820709780107101,467177287.68,349322444.89853233,1511265.44,1100794.6334351047,0.7374890884568155,-9.472429565060558e-06,0.0,0.06,MARKOV_HV
7,95,UC,MNUF,0.6776831287731391,0.03812111160579411,431497006.08,339258611.1407136,1461563.04,1073885.6128185154,0.7386539387520424,0.001164850295226949,0.02,0.005,MARKOV_HV
7,96,TPC,MNUF,0.6782714172938816,0.038607832188011136,459794673.92,366762446.0116311,1484522.4,1119474.1356927902,0.738733769696085,7.983094404251379e-05,0.03,0.01,MARKOV_HV
7,97,SPC,MNUF,0.6791565816934273,0.038624759846105805,457976258.56,359942861.3273283,1478830.24,1083180.340561378,0.738799670323235,6.590062715006173e-05,0.03,0.0,MARKOV_HV
7,98,TPC,MNUF,0.6768628958559989,0.038591635485403085,445196421.12,366297975.31027734,1397744.8,1092626.869940146,0.7388248049325845,2.5134609349497516e-05,0.01,0.0,MARKOV_HV
7,99,SBX,MNUF,0.6795202884448234,0.03808101322786576,470431811.84,369034100.76940894,1496087.2,1108911.4027960936,0.7388011243473073,-2.3680585277241484e-05,0.0,0.015,MARKOV_HV
7,100,SBX,MPOLY,0.6803122288242087,0.03803626842540835,477986617.6,366652085.74134225,1522342.56,1102368.1668848782,0.7387836559390276,-1.7468408279652792e-05,0.0,0.05,MARKOV_HV
8,1,UC,MPOLY,0.6610143416514361,0.021470271971281773,1474476162.56,1024815922.5229633,2960829.6,1365662.9225255263,0.6868443387706686,0,0.22,0.155,MARKOV_HV
8,2,SBX,MPOLY,0.656942957236527,0.02757449952952307,1033936832.0,687548519.0586226,2442094.24,1385509.1322953098,0.6982873867380506,0.011443047967381936,0.03,0.13,MARKOV_HV
8,3,NONE,MNUF,0.6592581251080628,0.025369621982797675,1000832485.12,706792795.0051694,2426962.08,1347796.9484658707,0.6983666912824062,7.930454435567391e-05,0,0.0,MARKOV_HV
8,4,TPC,MPOLY,0.6570026035797812,0.03254121142107624,867908655.36,575691265.3357692,2309403.04,1488682.7757367918,0.7066100765245517,0.008243385242145407,0.09,0.085,MARKOV_HV
8,5,NONE,MNUF,0.6554973086248581,0.034212716214712995,846665332.48,568807196.0977826,2310112.16,1570712.151712482,0.7097513448600927,0.0031412683355410698,0,0.01,MARKOV_HV
8,6,UC,MPOLY,0.6529287983332955,0.03704682696348556,736983598.08,567847402.8830547,2150887.84,1616441.905325043,0.7150423675859572,0.005291022725864458,0.11,0.075,MARKOV_HV
8,7,SBX,MNUF,0.6548560654373168,0.03543479111633204,741940768.0,569043451.2185323,2172539.04,1580559.378778956,0.7150755606038659,3.319301790871698e-05,0.01,0.035,MARKOV_HV
8,8,TPC,MNUF,0.6547224635801585,0.03626658793082517,740388605.44,568232806.653452,2174067.36,1598723.692296649,0.7152776373709309,0.00020207676706496258,0.09,0.02,MARKOV_HV
8,9,SBX,MNUF,0.6559189850742767,0.037078819824300925,760516252.16,567805774.5934191,2189936.8,1575302.3771058042,0.7154241215222148,0.0001464841512839321,0.0,0.085,MARKOV_HV
8,10,TPC,NONE,0.657632636057731,0.03686151188357549,621987328.0,444252323.9644075,2229993.12,1801634.0709060836,0.717233725137489,0.001809603615274158,0.08,0,MARKOV_HV
8,11,NONE,MPOLY,0.6604136444804506,0.03735611629812473,634711047.68,470195921.2241214,2307454.88,1813788.9151497278,0.7180814972218339,0.0008477720843449443,0,0.06,MARKOV_HV
8,12,SPC,MPOLY,0.6654895001418077,0.03452762978096598,681984012.8,518249149.84181046,2556088.48,1856122.5526629672,0.7211231228279766,0.0030416256061427394,0.1,0.045,MARKOV_HV
8,13,SPC,MNUF,0.6650653256748523,0.034639326108329094,693708815.36,524946664.07044166,2455079.84,1823069.071334461,0.7211372764970481,1.4153669071426123e-05,0.14,0.005,MARKOV_HV
8,14,SPC,MNUF,0.664472792064877,0.03595617309757134,693547047.68,525476688.2086237,2446872.48,1831311.9589184825,0.7211535545314173,1.627803436921038e-05,0.06,0.0,MARKOV_HV
8,15,TPC,MNUF,0.6640312660306283,0.036202620539523604,693743534.08,532502378.9958692,2441376.16,1856187.5312225902,0.7211541925051949,6.379737775841221e-07,0.07,0.0,MARKOV_HV
8,16,SPC,MNUF,0.6650439552417302,0.035373427313228144,696144643.84,532056699.7111199,2486753.44,1858016.5031867742,0.7211770839180716,2.2891412876702155e-05,0.09,0.0,MARKOV_HV
8,17,UC,MNUF,0.6647197602582311,0.03578160597810991,692030426.88,535373947.8516148,2449285.28,1880432.0492137873,0.7211874180954126,1.0334177341086992e-05,0.13,0.0,MARKOV_HV
8,18,TPC,NONE,0.6637432515711997,0.031129426886692877,509193680.64,361271143.8524629,1977662.88,1614166.6930863948,0.7279102371481201,0.0067228190527074405,0.04,0,MARKOV_HV
8,19,SPC,NONE,0.6651236500535929,0.03247429515306606,465237646.08,369376970.0971903,1998964.64,1764092.9901729075,0.7286535337732922,0.0007432966251721407,0.08,0,MARKOV_HV
8,20,SBX,MPOLY,0.6597499835477703,0.03688474973779447,473128528.64,457695699.8149252,1759489.44,1741813.5468097867,0.7291081324083193,0.0004545986350270592,0.0,0.075,MARKOV_HV
8,21,NONE,MPOLY,0.6572624418500068,0.037682450577550965,385883662.08,355458105.7929371,1550718.88,1614018.782183858,0.7295844242171329,0.00047629180881358923,0,0.03,MARKOV_HV
8,22,TPC,MPOLY,0.6526185062126746,0.04028382322566581,315666229.76,279150853.57373846,1408851.36,1587119.0788822093,0.7306675326834253,0.0010831084662924484,0.04,0.015,MARKOV_HV
8,23,SPC,MPOLY,0.6552617548088712,0.04209324749831425,350592838.4,310454054.11033595,1640014.24,1740889.15066354,0.7308599132926459,0.0001923806092205549,0.04,0.04,MARKOV_HV
8,24,UC,MPOLY,0.6517920762195734,0.04337304423647609,321191548.16,303603292.6670899,1479650.72,1710105.2857047962,0.7310773818128973,0.00021746852025139596,0.09,0.03,MARKOV_HV
8,25,SBX,MNUF,0.6530483911281393,0.04229169255953422,326579920.64,302905688.7478875,1462887.84,1666478.604803595,0.7311011987752439,2.3816962346656645e-05,0.0,0.09,MARKOV_HV
8,26,TPC,MNUF,0.653187846823134,0.04227064523408123,328364225.28,305412370.66825897,1465742.24,1667162.1917671068,0.7311011987752439,0.0,0.04,0.0,MARKOV_HV
8,27,TPC,MNUF,0.6530505152737673,0.04229528610703338,319954072.32,302102792.9545807,1470145.44,1666958.2397406383,0.7311011987752439,0.0,0.07,0.005,MARKOV_HV
8,28,SBX,MNUF,0.6533089245384706,0.04227388494338473,320707831.04,302061441.0696763,1462653.6,1667577.4925510124,0.7311011987752439,0.0,0.01,0.045,MARKOV_HV
8,29,TPC,MNUF,0.6536604306060753,0.04245618818000466,326056546.56,302872103.1743268,1477700.0,1665722.0430369528,0.7311011987752439,0.0,0.03,0.0,MARKOV_HV
8,30,TPC,MNUF,0.6528921196494766,0.04228939945609671,323751261.44,303117574.7576617,1429003.68,1637039.4499597067,0.7311039084873397,2.7097120958163856e-06,0.05,0.0,MARKOV_HV
8,31,UC,NONE,0.6590754756731303,0.03442003952860685,268978752.0,244050518.501861,1135429.28,1338917.9242500423,0.7314308747744875,0.00032696628714778964,0.04,0,MARKOV_HV
8,32,SBX,NONE,0.6641774308346955,0.031840348394284096,284782323.2,249969148.982852,1244745.12,1358538.2934831784,0.7314373313348833,6.456560395773359e-06,0.0,0,MARKOV_HV
8,33,SPC,MNUF,0.6640888139812645,0.0318146901955929,284401968.64,250103476.23106584,1246685.6,1358020.444236095,0.7314374169769077,8.564202436112112e-08,0.03,0.0,MARKOV_HV
8,34,TPC,MNUF,0.6640888139812645,0.0318146901955929,284401968.64,250103476.23106584,1246685.6,1358020.444236095,0.7314374169769077,0.0,0.02,0.0,MARKOV_HV
8,35,TPC,MNUF,0.6617707097913444,0.03419563229327184,292324633.6,251019534.3299143,1245271.2,1380452.657813602,0.7314475384626884,1.0121485780723027e-05,0.08,0.0,MARKOV_HV
8,36,TPC,MNUF,0.6614705210718396,0.035067956777472334,299887493.12,259294745.43369675,1276322.72,1399848.0422065104,0.7314475384626884,0.0,0.03,0.0,MARKOV_HV
8,37,TPC,MPOLY,0.6654428490149654,0.028991299379324344,277118338.56,243550827.009127,1150688.16,1255940.1121765536,0.7315647025682548,0.0001171641055663919,0.02,0.015,MARKOV_HV
8,38,NONE,MPOLY,0.6676830778264304,0.030094696058508695,285253175.04,241403064.47978994,1246040.48,1278802.525957753,0.7319018268526543,0.0003371242843994704,0,0.02,MARKOV_HV
8,39,SBX,MPOLY,0.6675143731249387,0.03182127200520944,291207189.76,243322441.02039692,1237307.04,1264462.2846959885,0.7319287769866607,2.695013400644264e-05,0.01,0.055,MARKOV_HV
8,40,NONE,MNUF,0.6675143731249387,0.03182127200520944,291207189.76,243322441.02039692,1237307.04,1264462.2846959885,0.7319287769866607,0.0,0,0.0,MARKOV_HV
8,41,UC,MPOLY,0.6685664462589682,0.032558865277340206,311561660.16,253792126.23673022,1315408.8,1311538.4821203535,0.7319755393991141,4.676241245338275e-05,0.03,0.015,MARKOV_HV
8,42,SBX,MNUF,0.6685664462589682,0.032558865277340206,311561660.16,253792126.23673022,1315408.8,1311538.4821203535,0.731975002521272,-5.368778420722364e-07,0.0,0.07,MARKOV_HV
8,43,TPC,MNUF,0.668020283085226,0.03338607652352096,312350400.0,253494882.3667094,1312855.2,1313626.1195356918,0.7320004228683414,2.5420347069426974e-05,0.03,0.0,MARKOV_HV
8,44,SPC,MNUF,0.668020283085226,0.03338607652352096,312350400.0,253494882.3667094,1312855.2,1313626.1195356918,0.7320000264299957,-3.9643834570668446e-07,0.01,0.0,MARKOV_HV
8,45,TPC,MNUF,0.668020283085226,0.03338607652352096,312350400.0,253494882.3667094,1312855.2,1313626.1195356918,0.7320000264299957,0.0,0.06,0.005,MARKOV_HV
8,46,TPC,NONE,0.6746824772191214,0.03125063571502562,370629509.12,292727458.73865247,1515577.76,1444357.3723890155,0.7321728458253163,0.0001728193953205448,0.04,0,MARKOV_HV
8,47,SPC,NONE,0.6791386176848389,0.03130931235555888,425376161.28,330604910.16078514,1774983.84,1549255.1847433192,0.7325566173841811,0.0003837715588648205,0.03,0,MARKOV_HV
8,48,TPC,NONE,0.6802143361291776,0.027189201096515944,404459911.68,322675239.48462653,1706617.76,1504629.959894227,0.7328746808059992,0.00031806342181806,0.03,0,MARKOV_HV
8,49,TPC,MPOLY,0.6791120859368404,0.027657225557967235,398819238.4,323317462.313944,1687096.48,1515496.471462764,0.7329514390611174,7.675825511821444e-05,0.03,0.0,MARKOV_HV
8,50,TPC,MPOLY,0.680107527293646,0.027209657680434488,400095403.52,321225931.4267074,1702066.08,1499244.5721225317,0.7330059140095213,5.447494840393752e-05,0.0,0.005,MARKOV_HV
8,51,NONE,MNUF,0.680107527293646,0.027209657680434488,400095403.52,321225931.4267074,1702066.08,1499244.5721225317,0.7330051317894071,-7.822201142371199e-07,0,0.0,MARKOV_HV
8,52,UC,MPOLY,0.6808246456913732,0.02722503690672117,407414883.84,319870044.1615743,1750743.2,1503459.2058267756,0.7330424930714156,3.736128200848565e-05,0.02,0.02,MARKOV_HV
8,53,TPC,MNUF,0.6804878195029603,0.027212732686560645,407324014.08,319884657.90608066,1725976.48,1503626.0999577024,0.7330353047347143,-7.188336701213771e-06,0.02,0.005,MARKOV_HV
8,54,UC,NONE,0.6812949824979658,0.02869171852639715,401776844.8,287665983.42365897,1766059.68,1414221.7134701537,0.7332047965938521,0.00016949185913772702,0.01,0,MARKOV_HV
8,55,UC,NONE,0.6826264789348508,0.029302540767726197,442315146.24,322020803.8309246,1946382.24,1505519.0861072012,0.7332410144253029,3.621783145080215e-05,0.03,0,MARKOV_HV
8,56,UC,NONE,0.6829578006050434,0.030573056793681472,464970782.72,333474021.85344374,2026455.2,1528105.6045802066,0.7334050295077548,0.000164015082451896,0.0,0,MARKOV_HV
8,57,SPC,MNUF,0.6824574748923934,0.03059440101998049,458671856.64,333068453.6344836,1997524.64,1528651.7024595726,0.7333622452019231,-4.278430583171122e-05,0.04,0.005,MARKOV_HV
8,58,TPC,MNUF,0.6824574748923934,0.03059440101998049,458671856.64,333068453.6344836,1997524.64,1528651.7024595726,0.7333622452019231,0.0,0.01,0.0,MARKOV_HV
8,59,TPC,MNUF,0.6824574748923934,0.03059440101998049,458671856.64,333068453.6344836,1997524.64,1528651.7024595726,0.7333622452019231,0.0,0.02,0.0,MARKOV_HV
8,60,SBX,MNUF,0.6824574748923934,0.03059440101998049,458671856.64,333068453.6344836,1997524.64,1528651.7024595726,0.7333622452019231,0.0,0.0,0.03,MARKOV_HV
8,61,TPC,MNUF,0.6824574748923934,0.03059440101998049,458671856.64,333068453.6344836,1997524.64,1528651.7024595726,0.7333622468509586,1.6490355747578178e-09,0.01,0.005,MARKOV_HV
8,62,SPC,MNUF,0.6824574748923934,0.03059440101998049,458671856.64,333068453.6344836,1997524.64,1528651.7024595726,0.7333622452019231,-1.6490355747578178e-09,0.01,0.0,MARKOV_HV
8,63,TPC,MNUF,0.6824574748923934,0.03059440101998049,458671856.64,333068453.6344836,1997524.64,1528651.7024595726,0.7333622452019231,0.0,0.02,0.005,MARKOV_HV
8,64,TPC,MPOLY,0.6843480509796567,0.029504435354683375,469010391.04,329646553.88745606,2032475.04,1491112.1676868305,0.733371396374322,9.15117239896901e-06,0.05,0.01,MARKOV_HV
8,65,NONE,MNUF,0.6843480509796567,0.029504435354683375,469010391.04,329646553.88745606,2032475.04,1491112.1676868305,0.7333709644376314,-4.3193669063690265e-07,0,0.0,MARKOV_HV
8,66,UC,MPOLY,0.6778434854187176,0.03054969052764053,366102835.2,264651013.58021882,1629248.16,1338728.4150157322,0.7335091160834453,0.00013815164581387762,0.04,0.0,MARKOV_HV
8,67,SPC,NONE,0.6804583133121967,0.028898197987735547,363881620.48,240155433.7831476,1583972.0,1194289.4169239884,0.7367056489922192,0.0031965329087739747,0.03,0,MARKOV_HV
8,68,NONE,MPOLY,0.6804583133121967,0.028898197987735547,363881620.48,240155433.7831476,1583972.0,1194289.4169239884,0.7366920012854625,-1.3647706756714229e-05,0,0.0,MARKOV_HV
8,69,UC,MNUF,0.6801509286999522,0.028831567177761877,363485250.56,240448321.78649867,1564540.32,1194241.1002363206,0.7366934105891189,1.4093036563300743e-06,0.02,0.0,MARKOV_HV
8,70,UC,MNUF,0.6798096745159552,0.029102347324528793,363141888.0,240728588.03198555,1558538.4,1199011.36434661,0.7366961395954841,2.7290063652207763e-06,0.01,0.005,MARKOV_HV
8,71,UC,MNUF,0.6797954297805247,0.029109022126239077,363342479.36,240554765.5667634,1558352.8,1199166.5264483665,0.7366966649343779,5.253388938308845e-07,0.0,0.0,MARKOV_HV
8,72,TPC,MNUF,0.6797954297805247,0.029109022126239077,363342479.36,240554765.5667634,1558352.8,1199166.5264483665,0.7366966649343779,0.0,0.05,0.0,MARKOV_HV
8,73,NONE,MPOLY,0.6797061840569866,0.029062118071362306,361418885.12,240203645.4018371,1550212.0,1190215.5992917586,0.736697224260061,5.593256831026849e-07,0,0.0,MARKOV_HV
8,74,SPC,NONE,0.6799089948667755,0.030425686715790178,378568760.32,253155644.64961362,1462980.0,1098350.1173512205,0.73689225408081,0.00019502982074903752,0.02,0,MARKOV_HV
8,75,SPC,NONE,0.6828115686006815,0.029880337246715856,396039091.2,251954934.72339135,1500901.28,981982.5349868304,0.7369304947472242,3.824066641411328e-05,0.0,0,MARKOV_HV
8,76,UC,MPOLY,0.682267839778775,0.029601754705982457,387749939.2,248857062.98792043,1443352.48,944053.0358256412,0.736928201348525,-2.293398699171334e-06,0.0,0.01,MARKOV_HV
8,77,TPC,NONE,0.6812653860453026,0.029994947102329698,380804802.56,250913392.9478289,1433156.0,950725.0162210312,0.7372919483482092,0.0003637469996842224,0.0,0,MARKOV_HV
8,78,TPC,NONE,0.6821123161380246,0.029744570797727642,389422172.16,249248534.44975218,1465017.76,962899.4856746068,0.7372755830737974,-1.6365274411844766e-05,0.0,0,MARKOV_HV
8,79,SBX,NONE,0.6825217685849124,0.029570663161111094,404499415.04,249493096.55385804,1480539.04,967967.2396977276,0.7372551346556752,-2.0448418122209766e-05,0.0,0,MARKOV_HV
8,80,SPC,MNUF,0.6822116440595181,0.029424372445124154,397850332.16,250164505.6266465,1471687.84,967437.175896303,0.7372376766044151,-1.745805126007749e-05,0.0,0.0,MARKOV_HV
8,81,SPC,MNUF,0.6820436659503342,0.02947312164278928,395847864.32,251101186.70454153,1471132.32,967921.8477581637,0.7372405600765044,2.8834720893211596e-06,0.01,0.0,MARKOV_HV
8,82,TPC,MNUF,0.6817705162523885,0.02940538054309526,392856294.4,250384197.83742848,1461930.4,970362.7193102589,0.7372405412141387,-1.8862365669392034e-08,0.02,0.005,MARKOV_HV
8,83,TPC,MNUF,0.6818689350976013,0.02945273707576111,400094914.56,251663376.2989963,1432594.08,944074.1150818156,0.7372584685267487,1.7927312609966606e-05,0.01,0.0,MARKOV_HV
8,84,TPC,MNUF,0.6810134628236122,0.029670584069181286,393864791.04,253164446.63756633,1411586.72,947654.3074165187,0.7372477856784907,-1.0682848258003474e-05,0.02,0.005,MARKOV_HV
8,85,TPC,MNUF,0.6812151438044636,0.02967681853409447,396703462.4,253975863.80034316,1399865.76,941115.7399196883,0.7372832272160974,3.544153760670632e-05,0.01,0.01,MARKOV_HV
8,86,NONE,MPOLY,0.6813520231889482,0.02979068363741925,402661898.24,261884055.03672054,1415598.24,960021.1453125094,0.7372643769432842,-1.885027281323115e-05,0,0.0,MARKOV_HV
8,87,SBX,MPOLY,0.6817842249144733,0.0298226473146264,411936363.52,269374466.4828095,1437408.16,968696.5285893691,0.7372788007257629,1.4423782478734104e-05,0.0,0.045,MARKOV_HV
8,88,NONE,MNUF,0.68180194129524,0.029810498225954864,410842301.44,270165289.01350856,1437266.08,968835.7162916703,0.7372758678791751,-2.9328465878109e-06,0,0.0,MARKOV_HV
8,89,SPC,NONE,0.6824371069426357,0.030288512294738782,405995392.0,260194908.2855183,1462936.48,979796.2061488956,0.737437411817357,0.00016154393818190727,0.01,0,MARKOV_HV
8,90,SBX,MPOLY,0.6822883186147309,0.030374023621371832,410117672.96,258714182.14138374,1459500.96,983991.5157079955,0.7374058849167303,-3.152690062668828e-05,0.0,0.035,MARKOV_HV
8,91,UC,MPOLY,0.6831566849138403,0.03002244683800374,416984803.84,259299228.28103417,1473152.16,962781.570597181,0.7374125549836997,6.6700669694164105e-06,0.0,0.005,MARKOV_HV
8,92,TPC,MPOLY,0.682392959913575,0.030224638389546227,408398853.12,268980914.33986413,1472900.0,982945.591195769,0.7374047989525596,-7.756031140115915e-06,0.0,0.025,MARKOV_HV
8,93,NONE,MNUF,0.6828014562453093,0.030104915367542402,410899525.12,268328781.76120073,1482154.4,976194.1514642256,0.737404196294581,-6.026579786322372e-07,0,0.0,MARKOV_HV
8,94,UC,MPOLY,0.6830183070469211,0.030241365965334374,418615621.12,268250174.31747082,1479677.6,978460.8097066736,0.737430061483056,2.5865188475027168e-05,0.01,0.005,MARKOV_HV
8,95,SBX,MNUF,0.682550013546996,0.03032484349575163,410531023.36,268048467.40435576,1458528.16,977163.2361447775,0.7374509184481428,2.0856965086801793e-05,0.0,0.03,MARKOV_HV
8,96,TPC,MNUF,0.6815584556757933,0.031109706495435523,407749614.08,266471313.61351925,1423128.48,969955.6701856066,0.737437302800294,-1.3615647848852497e-05,0.02,0.005,MARKOV_HV
8,97,SPC,MNUF,0.6826952730766108,0.031080289969751287,433287559.68,285415032.524936,1463906.72,1003257.7992961737,0.7398951678277434,0.0024578650274494906,0.0,0.0,MARKOV_HV
8,98,TPC,MNUF,0.6849223807513645,0.030594769387707433,456510502.4,290780424.6794717,1515753.12,984065.6183828525,0.739954739099784,5.957127204059276e-05,0.01,0.0,MARKOV_HV
8,99,TPC,MNUF,0.6840899398103021,0.030097578269742152,454482437.12,304506659.4416833,1465450.4,1003468.0899839314,0.7399359188745196,-1.882022526444871e-05,0.01,0.0,MARKOV_HV
8,100,NONE,MPOLY,0.6837771167253675,0.030779566340698127,462177223.68,316206435.8450073,1482756.0,1028931.102484593,0.7399011956451642,-3.47232293553823e-05,0,0.0,MARKOV_HV
9,1,SPC,MNUF,0.6604820855134262,0.021258946001806427,1874418912.0,1308342640.692086,3619320.48,1800703.3207136618,0.6903071534548431,0,0.25,0.075,MARKOV_HV
9,2,TPC,MNUF,0.66492417940486,0.018943491382057694,1502283756.8,932960736.5291128,3328993.44,1714966.5805569997,0.6953741188400593,0.005066965385216227,0.18,0.03,MARKOV_HV
9,3,UC,NONE,0.6693854333535987,0.01821454143699879,1123900563.2,740641324.6217928,2730297.76,1471259.508724067,0.6986832924531794,0.003309173613120109,0.2,0,MARKOV_HV
9,4,SBX,MPOLY,0.6645209489480242,0.02856560636515811,1029558248.96,822941293.5806797,2504398.24,1690830.9244225991,0.7115026404611439,0.01281934800796447,0.03,0.095,MARKOV_HV
9,5,NONE,MNUF,0.662295657044707,0.02984095799494761,967715206.4,822487122.4239758,2332548.0,1656464.7759539953,0.7126556654645438,0.0011530250033999767,0,0.0,MARKOV_HV
9,6,TPC,MPOLY,0.6636441387935783,0.030582679979974506,907967741.44,806589021.3653932,2309479.84,1848558.0870439678,0.7143001826815432,0.0016445172169993194,0.15,0.045,MARKOV_HV
9,7,SBX,MNUF,0.6660029077364608,0.028282622646330743,905416064.0,799778379.4305117,2400507.04,1875785.5255254,0.7143001826815432,0.0,0.01,0.085,MARKOV_HV
9,8,SPC,MNUF,0.6645577889577392,0.02840655203458044,856104200.96,800354922.3399894,2251620.0,1831194.4733777677,0.7143869757898249,8.679310828174636e-05,0.12,0.0,MARKOV_HV
9,9,TPC,MNUF,0.6655934838477665,0.02791043377483791,806371818.24,729395801.7127167,2249627.04,1755992.7843194911,0.7177712080774525,0.003384232287627631,0.15,0.005,MARKOV_HV
9,10,SPC,MNUF,0.665550839325769,0.027935407861293615,805757000.96,740421842.0366241,2214180.0,1754667.58706294,0.7177712080774525,0.0,0.12,0.01,MARKOV_HV
9,11,UC,MNUF,0.6656074631360146,0.028288394209422335,778708481.28,738598404.3779775,2232290.72,1797684.9170218797,0.7178108219263742,3.961384892170461e-05,0.06,0.0,MARKOV_HV
