ID,Seed,Execution,Generation,isChild,isMutant,Integer_encoding,Genotype,Crossover type,Mutation type,Search strategy,Epochs,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Was_invalid
QUVF-JMLM(1),2,2,1,True,False,"[1, 2, 0, 1, 2, 0, 1, 2, 1, 1, 0, 0, 2, -1, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.727900028,0.888774514,613685534,28.08902478,1429066,QUVF,JMLM,"[1, 2, 0, 2, -1, 0, 1, 2, 0, 1, 0, 0, 1, 3, 0, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 2, -1, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]",NONE,10,3,-1,0,0,False
QUVF-JMLM(2),2,2,1,True,False,"[1, 2, 1, 2, -1, 0, 1, 2, 0, 1, 2, 1, 1, 3, 0, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.72240001,0.833689928,228980190,19.95810866,1682826,QUVF,JMLM,"[1, 2, 0, 2, -1, 0, 1, 2, 0, 1, 0, 0, 1, 3, 0, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 2, -1, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]",NONE,3,10,-1,0,0,False
BTXR-JMLM(1)[M],2,2,1,True,True,"[1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 0, 1, 0, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.604600012,1.32347846,854231710,35.18354201,9217738,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 0, 1, 0, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]",-1,-1,0,0,0,False
BTXR-JMLM(2)[M],2,2,1,True,True,"[1, 1, 1, 1, 2, 0, 2, -1, 1, 1, 2, 1, 1, 2, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.744599998,0.786191285,163329694,18.10772014,1720202,NONE,NONE,NONE,NONE,"[1, 1, 1, 1, 2, 0, 2, -1, 1, 1, 2, 1, 1, 2, 1, 2, -1, 1, 5, 2, 0, 5, 0, 3]",-1,-1,1,0,0,False
LGBP-BTXR(1)[M],2,2,1,True,True,"[1, 2, 0, 1, 2, 0, 2, -1, 1, 1, 2, 1, 1, 0, 1, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.740400016,0.782762766,209314078,20.71849585,1510986,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 1, 0, 1, 1, 0, 1, 5, 2, 0, 5, 0, 3]",-1,-1,2,0,1,False
LGBP-BTXR(2)[M],2,2,1,True,True,"[1, 1, 0, 2, -1, 1, 1, 3, 0, 1, 2, 1, 1, 2, 1, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.746500015,0.765877306,140082654,18.18822074,1974026,NONE,NONE,NONE,NONE,"[1, 1, 1, 2, -1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 2, -1, 1, 5, 3, 0, 5, 0, 3]",-1,-1,3,0,2,False
QUVF-JMLM(1)[M],2,2,1,True,True,"[1, 2, 0, 1, 3, 0, 1, 2, 0, 1, 1, 0, 2, -1, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.736299992,0.865083873,686006622,31.41910315,1508074,NONE,NONE,NONE,NONE,"[1, 2, 0, 1, 2, 0, 1, 2, 1, 1, 0, 0, 2, -1, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]",-1,-1,3,0,3,False
QUVF-JMLM(2)[M],2,2,1,True,True,"[1, 2, 1, 2, -1, 0, 1, 2, 1, 1, 2, 1, 1, 3, 0, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.705500007,0.879545212,296909598,20.88507199,2765578,NONE,NONE,NONE,NONE,"[1, 2, 1, 2, -1, 0, 1, 2, 0, 1, 2, 1, 1, 3, 0, 2, -1, 1, 5, 1, 0, 5, 0, 3]",-1,-1,2,0,4,False
QUVF-JMLM(1)[M],2,2,2,False,False,"[1, 2, 0, 1, 3, 0, 1, 2, 0, 1, 1, 0, 2, -1, 1, 1, 0, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.736299992,0.865083873,686006622,31.41910315,1508074,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
QUVF-JMLM(2)[M],2,2,2,False,False,"[1, 2, 1, 2, -1, 0, 1, 2, 1, 1, 2, 1, 1, 3, 0, 2, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,L_MODIFY_PARAMS,GA,5,0.705500007,0.879545212,296909598,20.88507199,2765578,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
