ID,Seed,Execution,Generation,GenCreation,Progress,isChild,isMutant,Integer_encoding,Binary_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Top1,Top5,Loss,FLOPs,Num_Params,SizeMB,P1_idx,P2_idx,P1,P2,Before_Mut,HV,dHV,HD_P1,HD_P2,HD_BM,HD_PB,NFHT,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,arch_status,Trained_Completely,Has_CM,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro,Ranking,NSGA2,HHSE,Objectives,RAM,Improved,Chosen_operator
BHWJSW[M],26578,3,30,24,1.0,True,True,"[2, 5, 4, 38, 47, 47, 22, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7251803584267472,,,,1058818048,5396388,,,,,,"[2, 5, 4, 38, 47, 47, 22, 39]",0.8819961463339252,-0.03955236203767043,0.375,0.125,0.0,0,0.8,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.2,NONE,TPC_MSWAP
BRSTMM,62364,4,1,1,0.03333333333333333,False,False,"[9, 61, 62, 56, 62, 43, 35, 4]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [32, 5]}), ({'CONV': [256, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [64, 5]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.6529488948547872,,,,4103980032,6398500,,,,,,,0.8819961463339252,-0.03955236203767043,0.0,0.0,0.0,0,0.03333333333333333,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.2,NONE,TPC_MPAR
BBDRMD[M],62364,4,2,2,0.06666666666666667,True,True,"[14, 6, 32, 19, 55, 6, 55, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [32, 3]}), ({'CONV': [64, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7125968186824789,,,,1152756736,6038564,,,,,,"[14, 6, 32, 19, 55, 6, 54, 39]",0.9131769371017837,-0.013269561722656364,0.5,0.5,0.125,8,0.06666666666666667,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.1,NONE,UC_MSWAP
BEKKCL[M],62364,4,3,3,0.1,True,True,"[0, 20, 11, 38, 46, 7, 38, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [32, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7151154412447015,,,,726306816,2955556,,,,,,"[0, 20, 11, 38, 46, 7, 38, 22]",0.893870630120712,-0.024832538255351144,0.375,0.5,0.0,8,0.1,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.1,NONE,TPC_MSWAP
BEKKCL[M],62364,4,4,3,0.13333333333333333,True,True,"[0, 20, 11, 38, 46, 7, 38, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [32, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7151154412447015,,,,726306816,2955556,,,,,,"[0, 20, 11, 38, 46, 7, 38, 22]",0.8913328646926917,-0.037812530862050275,0.375,0.5,0.0,0,0.1,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.1,NONE,SPC_MSWAP
BCGMTJ[M],62364,4,5,5,0.16666666666666666,True,True,"[14, 6, 32, 38, 47, 7, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [32, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7172565081095303,,,,1206707200,4594724,,,,,,"[14, 6, 32, 38, 46, 7, 38, 39]",0.8776664546231908,-0.016899491805583255,0.375,0.625,0.125,5,0.16666666666666666,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.1,NONE,SPC_MSWAP
BRWDUT[M],62364,4,6,6,0.2,True,True,"[2, 20, 4, 38, 20, 7, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7189494327003632,,,,687174656,2866340,,,,,,"[2, 20, 4, 38, 20, 7, 38, 39]",0.8584184360225159,-0.03694500454119165,0.375,0.625,0.0,4,0.2,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.1,NONE,SPC_MSWAP
BTTFCQ,62364,4,7,7,0.23333333333333334,True,False,"[0, 20, 4, 38, 46, 7, 38, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [32, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7194386801947003,,,,723243008,2949668,,,,,,,0.8556033311082839,-0.03052598082264979,0.625,0.125,0.0,3,0.23333333333333334,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.1,NONE,TPC_MSWAP
BEJWDM[M],62364,4,8,8,0.26666666666666666,True,True,"[0, 20, 4, 38, 46, 7, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [32, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7223859358108027,,,,749462528,3769124,,,,,,"[0, 20, 4, 38, 46, 7, 38, 39]",0.883931620553326,-0.020979072092683793,0.5,0.125,0.0,1,0.26666666666666666,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.1,NONE,SPC_MSWAP
BQHNKX[M],62364,4,9,9,0.3,True,True,"[14, 20, 4, 38, 22, 7, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7234622241351178,,,,1109201920,3176868,,,,,,"[14, 20, 4, 38, 22, 7, 38, 39]",0.8761466808581857,-0.033269274148104544,0.25,0.375,0.0,2,0.3,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.3,NONE,SPC_MSWAP
BQHNKX[M],62364,4,10,9,0.3333333333333333,True,True,"[14, 20, 4, 38, 22, 7, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7234622241351178,,,,1109201920,3176868,,,,,,"[14, 20, 4, 38, 22, 7, 38, 39]",0.8981725037992416,-0.013407697204339653,0.25,0.375,0.0,0,0.3,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.2,NONE,SPC_MSWAP
BQHNKX[M],62364,4,11,9,0.36666666666666664,True,True,"[14, 20, 4, 38, 22, 7, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7234622241351178,,,,1109201920,3176868,,,,,,"[14, 20, 4, 38, 22, 7, 38, 39]",0.8883854506779013,-0.018653315671198878,0.25,0.375,0.0,0,0.3,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.2,NONE,SPC_MPAR
BQHNKX[M],62364,4,12,9,0.4,True,True,"[14, 20, 4, 38, 22, 7, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7234622241351178,,,,1109201920,3176868,,,,,,"[14, 20, 4, 38, 22, 7, 38, 39]",0.8454332900252836,-0.05018257633396206,0.25,0.375,0.0,0,0.3,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.2,NONE,TPC_MSWAP
BQHNKX[M],62364,4,13,9,0.43333333333333335,True,True,"[14, 20, 4, 38, 22, 7, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7234622241351178,,,,1109201920,3176868,,,,,,"[14, 20, 4, 38, 22, 7, 38, 39]",0.884752489201089,-0.028235905058138444,0.25,0.375,0.0,0,0.3,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.3,NONE,SPC_MPAR
BQHNKX[M],62364,4,14,9,0.4666666666666667,True,True,"[14, 20, 4, 38, 22, 7, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7234622241351178,,,,1109201920,3176868,,,,,,"[14, 20, 4, 38, 22, 7, 38, 39]",0.8583661188839762,-0.0406772818684904,0.25,0.375,0.0,0,0.3,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.2,NONE,SPC_MPAR
BQHNKX[M],62364,4,15,9,0.5,True,True,"[14, 20, 4, 38, 22, 7, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7234622241351178,,,,1109201920,3176868,,,,,,"[14, 20, 4, 38, 22, 7, 38, 39]",0.9154545807122926,-0.001956431577870288,0.25,0.375,0.0,0,0.3,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.2,NONE,TPC_MSWAP
BWHCDP[M],62364,4,16,16,0.5333333333333333,True,True,"[14, 20, 4, 39, 22, 6, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7239278599340415,,,,1360860160,3570084,,,,,,"[14, 20, 4, 38, 22, 6, 38, 39]",0.8910072638507324,-0.0270085532884502,0.25,0.25,0.125,2,0.5333333333333333,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.2,NONE,UC_MSWAP
BWHCDP[M],62364,4,17,16,0.5666666666666667,True,True,"[14, 20, 4, 39, 22, 6, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7239278599340415,,,,1360860160,3570084,,,,,,"[14, 20, 4, 38, 22, 6, 38, 39]",0.8942984479065492,-0.02409211362908692,0.25,0.25,0.125,0,0.5333333333333333,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.3,NONE,UC_MSWAP
BWHCDP[M],62364,4,18,16,0.6,True,True,"[14, 20, 4, 39, 22, 6, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7239278599340415,,,,1360860160,3570084,,,,,,"[14, 20, 4, 38, 22, 6, 38, 39]",0.8969571880642346,-0.027554575592375508,0.25,0.25,0.125,0,0.5333333333333333,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.2,NONE,UC_MSWAP
BWHCDP[M],62364,4,19,16,0.6333333333333333,True,True,"[14, 20, 4, 39, 22, 6, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7239278599340415,,,,1360860160,3570084,,,,,,"[14, 20, 4, 38, 22, 6, 38, 39]",0.8957852521432561,-0.0228871348311801,0.25,0.25,0.125,0,0.5333333333333333,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.3,NONE,SPC_MSWAP
BWHCDP[M],62364,4,20,16,0.6666666666666666,True,True,"[14, 20, 4, 39, 22, 6, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7239278599340415,,,,1360860160,3570084,,,,,,"[14, 20, 4, 38, 22, 6, 38, 39]",0.897057895060098,-0.020501436086745595,0.25,0.25,0.125,0,0.5333333333333333,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.3,NONE,SPC_MSWAP
BWHCDP[M],62364,4,21,16,0.7,True,True,"[14, 20, 4, 39, 22, 6, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7239278599340415,,,,1360860160,3570084,,,,,,"[14, 20, 4, 38, 22, 6, 38, 39]",0.8960012724848155,-0.017896821278779007,0.25,0.25,0.125,0,0.5333333333333333,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.3,NONE,SPC_MPAR
BBBQQF[M],62364,4,22,22,0.7333333333333333,True,True,"[2, 20, 4, 38, 46, 7, 38, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,NSGA2,GA,,,,0.7241301332708168,,,,806249472,3796900,,,,,,"[2, 20, 4, 38, 46, 7, 38, 39]",0.9000692576160098,-0.019921540066165422,0.75,0.125,0.0,4,0.7333333333333333,,,,,0,0,BEST,False,False,,,,,,,1,1,,45.3,NONE,UC_MSWAP
