Execution,Generation,HD_P1,HD_P2,HD_BM,HD_PB,Succ_Crossover_ratio,Succ_Mutation_ratio,NFHT,HV
8,19.0,0.125,0.875,0.0,0.0,0.06,0.0,0.5666666666666667,0.7183077452061126
8,20.0,0.125,0.875,0.0,0.0,0.04,0.0,0.5666666666666667,0.7184680079847756
8,21.0,0.125,0.875,0.0,0.0,0.04,0.0,0.5666666666666667,0.7184910668184813
8,22.0,0.125,0.875,0.0,0.0,0.06,0.0,0.5666666666666667,0.7184980064085775
8,23.0,0.125,0.875,0.0,0.0,0.12,0.0,0.5666666666666667,0.7188332295051758
8,24.0,0.125,0.875,0.0,0.0,0.04,0.0,0.5666666666666667,0.7188425159288647
8,25.0,0.125,0.875,0.0,0.0,0.05,0.0,0.5666666666666667,0.7188477763871116
8,26.0,0.125,0.875,0.0,0.0,0.07,0.0,0.5666666666666667,0.7189522044670881
8,27.0,0.125,0.875,0.0,0.0,0.07,0.0,0.5666666666666667,0.7189461632335274
8,28.0,0.125,0.875,0.0,0.0,0.04,0.0,0.5666666666666667,0.7189569597786892
8,29.0,0.125,0.875,0.0,0.0,0.04,0.0,0.5666666666666667,0.7189518048246026
8,30.0,0.125,0.875,0.0,0.0,0.07,0.0,0.5666666666666667,0.7189580003316707
8,30.0,0.125,0.875,0.0,0.0,0.07,0.0,0.5666666666666667,0.7189580003316707
9,1.0,0.125,0.875,0.0,0.0,0.14,0.0,0.0333333333333333,0.6883216986853584
9,2.0,0.375,0.625,0.0,0.375,0.17,0.0,0.0666666666666666,0.6923785687381261
9,3.0,0.875,0.125,0.0,0.375,0.17,0.0,0.1,0.7008460910964635
9,4.0,0.875,0.125,0.0,0.0,0.11,0.0,0.1,0.702104250047118
9,5.0,0.25,0.25,0.0,0.125,0.14,0.0,0.1666666666666666,0.7061322947862326
9,6.0,0.875,0.125,0.0,0.125,0.08,0.0,0.2,0.7080846275368372
9,7.0,0.875,0.125,0.0,0.0,0.12,0.0,0.2,0.7086049252611453
9,8.0,0.875,0.125,0.0,0.0,0.08,0.0,0.2,0.7094048106280485
9,9.0,0.875,0.125,0.0,0.0,0.04,0.0,0.2,0.7097865115106804
9,10.0,0.875,0.125,0.0,0.0,0.04,0.0,0.2,0.7098662606681818
9,11.0,0.875,0.125,0.0,0.0,0.08,0.0,0.2,0.7116306833983005
9,12.0,0.5,0.125,0.0,0.25,0.1,0.0,0.4,0.7141430238765716
9,13.0,0.75,0.125,0.0,0.125,0.06,0.0,0.4333333333333333,0.7163214837694869
9,14.0,0.75,0.125,0.0,0.0,0.08,0.0,0.4333333333333333,0.7182409506755121
9,15.0,0.5,0.125,0.0,0.125,0.11,0.0,0.5,0.7184961532327406
9,16.0,0.5,0.125,0.0,0.0,0.06,0.0,0.5,0.7190089636890119
9,17.0,0.5,0.125,0.0,0.0,0.08,0.0,0.5,0.7194435251096406
9,18.0,0.5,0.125,0.0,0.0,0.08,0.0,0.5,0.7195099549354412
9,19.0,0.5,0.125,0.0,0.0,0.05,0.0,0.5,0.7199494522208185
9,20.0,0.5,0.125,0.0,0.0,0.07,0.0,0.5,0.7199672485200486
9,21.0,0.5,0.125,0.0,0.0,0.06,0.0,0.5,0.7199980587803071
9,22.0,0.5,0.125,0.0,0.0,0.05,0.0,0.5,0.7204026078057288
9,23.0,0.5,0.125,0.0,0.0,0.06,0.0,0.5,0.721206837375901
9,24.0,0.5,0.125,0.0,0.0,0.1,0.0,0.5,0.721210632575401
9,25.0,0.5,0.125,0.0,0.0,0.06,0.0,0.5,0.7212146541684794
9,26.0,0.5,0.125,0.0,0.0,0.04,0.0,0.5,0.7212214780970023
9,27.0,0.5,0.125,0.0,0.0,0.04,0.0,0.5,0.7212225723892286
9,28.0,0.5,0.125,0.0,0.0,0.06,0.0,0.5,0.7212252532520815
9,29.0,0.5,0.125,0.0,0.0,0.02,0.0,0.5,0.7212241979601763
9,30.0,0.5,0.125,0.0,0.0,0.05,0.0,0.5,0.721224381472456
9,30.0,0.5,0.125,0.0,0.0,0.05,0.0,0.5,0.721224381472456
10,1.0,0.375,0.625,0.0,0.0,0.2,0.0,0.0333333333333333,0.675103510702017
10,2.0,0.375,0.625,0.0,0.0,0.22,0.0,0.0333333333333333,0.6804337013821742
10,3.0,0.375,0.625,0.0,0.0,0.12,0.0,0.0333333333333333,0.6862563709944746
10,4.0,0.125,0.875,0.0,0.125,0.22,0.0,0.1333333333333333,0.6936749001172846
10,5.0,0.125,0.875,0.0,0.0,0.03,0.0,0.1333333333333333,0.6969454249151927
10,6.0,0.125,0.875,0.0,0.0,0.09,0.0,0.1333333333333333,0.6971486236369723
10,7.0,0.125,0.875,0.0,0.0,0.05,0.0,0.1333333333333333,0.6995200892948903
10,8.0,0.375,0.25,0.0,0.375,0.15,0.0,0.2666666666666666,0.7120091444768778
10,9.0,0.375,0.25,0.0,0.0,0.14,0.0,0.2666666666666666,0.7139375011621686
10,10.0,0.375,0.25,0.0,0.0,0.06,0.0,0.2666666666666666,0.7146299878309654
10,11.0,0.375,0.25,0.0,0.0,0.08,0.0,0.2666666666666666,0.7154144570535991
10,12.0,0.375,0.25,0.0,0.0,0.14,0.0,0.2666666666666666,0.7181025696036492
10,13.0,0.375,0.25,0.0,0.0,0.13,0.0,0.2666666666666666,0.7187809995673212
10,14.0,0.375,0.25,0.0,0.0,0.07,0.0,0.2666666666666666,0.718917519262674
10,15.0,0.5,0.125,0.0,0.25,0.04,0.0,0.5,0.7205510445417298
10,16.0,0.5,0.125,0.0,0.0,0.02,0.0,0.5,0.7205778493742155
