ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro
LPSB,16955.0,1,1,1,False,False,"[1, 3, 9, 1, 8, 3, 11]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.483599990606308, 0.608299970626831, 0.6047000288963318, 0.659600019454956, 0.6491000056266785, 0.7120000123977661, 0.6840000152587891, 0.7009000182151794, 0.736299991607666, 0.7185999751091003, 0.7297999858856201, 0.7567999958992004, 0.777400016784668, 0.7657999992370605, 0.7811999917030334, 0.7304999828338623, 0.7260000109672546, 0.7771000266075134, 0.781499981880188, 0.742900013923645]","[1.4251973628997803, 1.1405081748962402, 1.1292507648468018, 1.0119701623916626, 1.0591809749603271, 0.8217945098876953, 0.8963890671730042, 0.8676335215568542, 0.7449582815170288, 0.8168684840202332, 0.7846362590789795, 0.6884470582008362, 0.6352770328521729, 0.6755551099777222, 0.6307154297828674, 0.7872915267944336, 0.8147763013839722, 0.6383744478225708, 0.6372671723365784, 0.7520599365234375]",0.742900014,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
WJNI,16955.0,1,1,1,False,False,"[5, 3, 3, 9, 2, 6, 10]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.4713999927043915, 0.633899986743927, 0.5680000185966492, 0.6328999996185303, 0.7469000220298767, 0.7554000020027161, 0.65420001745224, 0.7394999861717224, 0.7317000031471252, 0.7620999813079834, 0.796500027179718, 0.7925000190734863, 0.7567999958992004, 0.7922999858856201, 0.8070999979972839, 0.8084999918937683, 0.7633000016212463, 0.8075000047683716, 0.828000009059906, 0.8091999888420105]","[1.496281623840332, 1.059785008430481, 1.3111368417739868, 1.085586667060852, 0.7184916734695435, 0.7060821056365967, 1.0833766460418701, 0.7547889351844788, 0.8268254995346069, 0.6869251132011414, 0.5941260457038879, 0.6070157885551453, 0.7342063188552856, 0.6231311559677124, 0.579317569732666, 0.5676172971725464, 0.7272258400917053, 0.5663232207298279, 0.5127760171890259, 0.5804151892662048]",0.809199989,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
WYXU,16955.0,1,1,1,False,False,"[0, 0, 5, 8, 1, 9, 11]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5297999978065491, 0.5328999757766724, 0.6212999820709229, 0.7242000102996826, 0.6384000182151794, 0.6517999768257141, 0.7487000226974487, 0.695900022983551, 0.6908000111579895, 0.6671000123023987, 0.7365999817848206, 0.7505999803543091, 0.7031999826431274, 0.7494999766349792, 0.7512000203132629, 0.777400016784668, 0.774399995803833, 0.7766000032424927, 0.7516999840736389, 0.7900000214576721]","[1.349674940109253, 1.3794565200805664, 1.0634995698928833, 0.7907899022102356, 1.1162267923355103, 0.9838233590126038, 0.7237467765808105, 0.8432191610336304, 0.881462574005127, 1.0663682222366333, 0.7732331156730652, 0.7080717086791992, 0.8658826947212219, 0.7215126156806946, 0.7186019420623779, 0.6369268298149109, 0.6477773785591125, 0.6413037776947021, 0.7326058149337769, 0.6130025386810303]",0.790000021,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
ATND,16955.0,1,1,1,False,False,"[4, 4, 1, 9, 6, 8, 10]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5027999877929688, 0.6345000267028809, 0.6351000070571899, 0.6819999814033508, 0.6861000061035156, 0.6140000224113464, 0.6739000082015991, 0.6887999773025513, 0.6905999779701233, 0.7113000154495239, 0.7003999948501587, 0.7303000092506409, 0.7634000182151794, 0.6499000191688538, 0.7020999789237976, 0.7204999923706055, 0.7519999742507935, 0.7021999955177307, 0.7389000058174133, 0.7537999749183655]","[1.353870153427124, 1.0300827026367188, 1.0826489925384521, 0.897329568862915, 0.8966740369796753, 1.162523865699768, 0.9307136535644531, 0.8688518404960632, 0.8814935684204102, 0.8217079043388367, 0.8744179606437683, 0.7699906826019287, 0.6755468249320984, 1.0862910747528076, 0.8794441223144531, 0.8165608644485474, 0.712268590927124, 0.8847293853759766, 0.7602967023849487, 0.7223895788192749]",0.753799975,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
VIKY,16955.0,1,1,1,False,False,"[3, 9, 6, 9, 5, 8, 11]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.42969998717308044, 0.546999990940094, 0.609000027179718, 0.6470000147819519, 0.47749999165534973, 0.6696000099182129, 0.6129999756813049, 0.6693000197410583, 0.7067999839782715, 0.6446999907493591, 0.6657999753952026, 0.6952000260353088, 0.7089999914169312, 0.708899974822998, 0.7445999979972839, 0.7325000166893005, 0.715399980545044, 0.7343999743461609, 0.77920001745224, 0.6434999704360962]","[1.6403038501739502, 1.2939863204956055, 1.0874136686325073, 1.0032217502593994, 1.749638319015503, 0.9435588121414185, 1.095116138458252, 0.9705226421356201, 0.8321990370750427, 1.0449813604354858, 0.9491885900497437, 0.8785085678100586, 0.8284037113189697, 0.8228934407234192, 0.7295188307762146, 0.7755743861198425, 0.809429943561554, 0.7605540752410889, 0.6350524425506592, 1.060746431350708]",0.64349997,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
CIKR,16955.0,1,1,1,False,False,"[1, 7, 7, 9, 7, 4, 10]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.52920001745224, 0.6328999996185303, 0.6628999710083008, 0.6015999913215637, 0.6517999768257141, 0.7175999879837036, 0.6880999803543091, 0.7609000205993652, 0.7904000282287598, 0.7907000184059143, 0.7567999958992004, 0.7712000012397766, 0.8086000084877014, 0.842199981212616, 0.8169999718666077, 0.8321999907493591, 0.7961000204086304, 0.8485999703407288, 0.8307999968528748, 0.8669000267982483]","[1.3004803657531738, 1.0253567695617676, 0.947822630405426, 1.2360069751739502, 1.1301919221878052, 0.8395588994026184, 0.9590490460395813, 0.7120291590690613, 0.6310246586799622, 0.6085484027862549, 0.7381325960159302, 0.6952860951423645, 0.609196126461029, 0.47880321741104126, 0.6012498736381531, 0.49956440925598145, 0.6597187519073486, 0.47153857350349426, 0.49762049317359924, 0.41799312829971313]",0.866900027,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
JRRQ,16955.0,1,1,1,False,False,"[2, 6, 3, 8, 3, 8, 11]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5619000196456909, 0.6363999843597412, 0.682699978351593, 0.689300000667572, 0.7361000180244446, 0.7125999927520752, 0.7143999934196472, 0.7342000007629395, 0.7609999775886536, 0.7803999781608582, 0.7696999907493591, 0.7501000165939331, 0.767799973487854, 0.7556999921798706, 0.7706999778747559, 0.8141000270843506, 0.7092000246047974, 0.8008999824523926, 0.7820000052452087, 0.7918999791145325]","[1.204941749572754, 1.0496811866760254, 0.8845008015632629, 0.8693682551383972, 0.7600579857826233, 0.855125367641449, 0.8441421985626221, 0.790486216545105, 0.6933487057685852, 0.620887279510498, 0.7003574371337891, 0.7266964912414551, 0.6826953887939453, 0.7176401019096375, 0.7049734592437744, 0.5299020409584045, 0.8758737444877625, 0.5779930949211121, 0.6555505990982056, 0.6346374750137329]",0.791899979,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
AITL,16955.0,1,1,1,False,False,"[2, 9, 2, 9, 1, 9, 12]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.3587999939918518, 0.5149000287055969, 0.5478000044822693, 0.48980000615119934, 0.5947999954223633, 0.573199987411499, 0.5957000255584717, 0.5770000219345093, 0.5792999863624573, 0.5720999836921692, 0.6287000179290771, 0.644599974155426, 0.6581000089645386, 0.6531000137329102, 0.6757000088691711, 0.6829000115394592, 0.5748000144958496, 0.6107000112533569, 0.6509000062942505, 0.6751999855041504]","[1.8608671426773071, 1.338791847229004, 1.233504056930542, 1.4715149402618408, 1.1400452852249146, 1.2029277086257935, 1.1207213401794434, 1.2067192792892456, 1.3012914657592773, 1.192275881767273, 1.049919605255127, 1.0175542831420898, 0.9723910093307495, 0.9998263716697693, 0.9136606454849243, 0.9024392366409302, 1.2877901792526245, 1.130524754524231, 0.9991118311882019, 0.9330586194992065]",0.675199986,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
AUMZ,16955.0,1,1,1,False,False,"[0, 8, 5, 5, 3, 2, 10]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5532000064849854, 0.5444999933242798, 0.49129998683929443, 0.6930999755859375, 0.7027000188827515, 0.7656000256538391, 0.734499990940094, 0.7825000286102295, 0.75, 0.7608000040054321, 0.7422000169754028, 0.8123999834060669, 0.6891999840736389, 0.7807999849319458, 0.805400013923645, 0.7621999979019165, 0.8069999814033508, 0.7712000012397766, 0.7681000232696533, 0.7712000012397766]","[1.2366938591003418, 1.4047189950942993, 1.8433902263641357, 0.8894433379173279, 0.8369590640068054, 0.68094402551651, 0.7745518088340759, 0.642100989818573, 0.7330477833747864, 0.7242490649223328, 0.8083422780036926, 0.5652554631233215, 0.9851442575454712, 0.6495808362960815, 0.5890955328941345, 0.7218895554542542, 0.5727519989013672, 0.6757352352142334, 0.7233336567878723, 0.7148036956787109]",0.771200001,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
RSZ,16955.0,1,1,1,False,False,"[2, 3, 4, 2, 8, 7, 12]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.4844000041484833, 0.65420001745224, 0.7142000198364258, 0.679099977016449, 0.7522000074386597, 0.7613000273704529, 0.7674000263214111, 0.7720999717712402, 0.8047999739646912, 0.772599995136261, 0.8215000033378601, 0.809499979019165, 0.7954000234603882, 0.8098999857902527, 0.8321999907493591, 0.8400999903678894, 0.8476999998092651, 0.821399986743927, 0.8108999729156494, 0.8565999865531921]","[1.6575841903686523, 1.0144599676132202, 0.811260998249054, 0.9807214736938477, 0.7128132581710815, 0.6840139031410217, 0.6778983473777771, 0.7167028784751892, 0.5693070292472839, 0.6676112413406372, 0.5250024199485779, 0.5859401226043701, 0.631270706653595, 0.5713702440261841, 0.49453720450401306, 0.4761284589767456, 0.4546195864677429, 0.5530362129211426, 0.619652271270752, 0.45093169808387756]",0.856599987,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
RZFJ,16955.0,1,1,1,False,False,"[7, 0, 3, 6, 7, 4, 10]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.45339998602867126, 0.5717999935150146, 0.5414999723434448, 0.6772000193595886, 0.7508000135421753, 0.666100025177002, 0.7501000165939331, 0.7567999958992004, 0.7785000205039978, 0.7225000262260437, 0.8205000162124634, 0.7829999923706055, 0.7901999950408936, 0.7617999911308289, 0.8335999846458435, 0.8246999979019165, 0.8159999847412109, 0.8389000296592712, 0.8518999814987183, 0.8334000110626221]","[1.567008376121521, 1.2351773977279663, 1.4854021072387695, 0.9346177577972412, 0.7129306793212891, 1.0548206567764282, 0.7237632274627686, 0.7393147349357605, 0.6376745700836182, 0.873707115650177, 0.5303713083267212, 0.6316958665847778, 0.610231876373291, 0.7621070742607117, 0.4877183139324188, 0.5263087153434753, 0.5546375513076782, 0.4872027337551117, 0.44235116243362427, 0.5005123019218445]",0.833400011,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
LXVQ,16955.0,1,1,1,False,False,"[4, 2, 2, 5, 8, 7, 10]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5044000148773193, 0.6527000069618225, 0.7232999801635742, 0.6200000047683716, 0.7080000042915344, 0.6732000112533569, 0.7773000001907349, 0.6955000162124634, 0.7777000069618225, 0.7566999793052673, 0.8032000064849854, 0.7875999808311462, 0.741599977016449, 0.8406999707221985, 0.8219000101089478, 0.828000009059906, 0.8346999883651733, 0.8101000189781189, 0.8485999703407288, 0.8529999852180481]","[1.4940085411071777, 0.9884119033813477, 0.7664031982421875, 1.1802185773849487, 0.8412414193153381, 0.9712943434715271, 0.6422967314720154, 0.9161430597305298, 0.6425420641899109, 0.7613621354103088, 0.5853065252304077, 0.6461758017539978, 0.8453353643417358, 0.46856290102005005, 0.5201690793037415, 0.5261172652244568, 0.5005486607551575, 0.5727049112319946, 0.4517979025840759, 0.4323056638240814]",0.852999985,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
OSHN,16955.0,1,1,1,False,False,"[4, 5, 1, 8, 1, 5, 12]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.4383000135421753, 0.66839998960495, 0.6216999888420105, 0.5921000242233276, 0.7524999976158142, 0.770799994468689, 0.7620999813079834, 0.753600001335144, 0.7590000033378601, 0.7993999719619751, 0.7939000129699707, 0.8064000010490417, 0.8259000182151794, 0.7860000133514404, 0.7585999965667725, 0.8256999850273132, 0.8345000147819519, 0.8001000285148621, 0.8237000107765198, 0.8327000141143799]","[1.7426387071609497, 0.9439858198165894, 1.171812891960144, 1.2521181106567383, 0.716667652130127, 0.6680445075035095, 0.6949643492698669, 0.7363009452819824, 0.7285311222076416, 0.5906145572662354, 0.6309608817100525, 0.5741173624992371, 0.5045549869537354, 0.6544163823127747, 0.7269088625907898, 0.5247246026992798, 0.48234623670578003, 0.5876679420471191, 0.5652063488960266, 0.4880145490169525]",0.832700014,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
OICN,16955.0,1,1,1,False,False,"[7, 4, 9, 3, 3, 8, 11]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.46369999647140503, 0.5651000142097473, 0.6261000037193298, 0.7062000036239624, 0.6567999720573425, 0.6711000204086304, 0.7156000137329102, 0.7739999890327454, 0.7511000037193298, 0.7749000191688538, 0.7551000118255615, 0.7932999730110168, 0.7846999764442444, 0.7753000259399414, 0.7946000099182129, 0.8144999742507935, 0.8166000247001648, 0.8219000101089478, 0.8001000285148621, 0.823199987411499]","[1.5591531991958618, 1.3950673341751099, 1.1232998371124268, 0.8398406505584717, 0.9813220500946045, 0.956135630607605, 0.8340442180633545, 0.6536298394203186, 0.7251105308532715, 0.6556841731071472, 0.7100594639778137, 0.5983270406723022, 0.6291072964668274, 0.6490563750267029, 0.62488853931427, 0.5435636639595032, 0.5258474349975586, 0.5270610451698303, 0.6000839471817017, 0.5308730006217957]",0.823199987,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
MLGM,16955.0,1,1,1,False,False,"[3, 4, 6, 9, 1, 5, 10]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.48669999837875366, 0.644599974155426, 0.6316999793052673, 0.7193999886512756, 0.6905999779701233, 0.7766000032424927, 0.7163000106811523, 0.7473000288009644, 0.7648000121116638, 0.7506999969482422, 0.8032000064849854, 0.7486000061035156, 0.76419997215271, 0.7993999719619751, 0.7493000030517578, 0.8314999938011169, 0.7641000151634216, 0.8144000172615051, 0.8151000142097473, 0.7967000007629395]","[1.686693549156189, 1.0176433324813843, 1.1102632284164429, 0.7973204851150513, 0.8970152139663696, 0.6348808407783508, 0.8942162394523621, 0.730206310749054, 0.6896519064903259, 0.736186146736145, 0.5807429552078247, 0.7420519590377808, 0.7595974802970886, 0.5795309543609619, 0.7958462834358215, 0.4995037019252777, 0.7155936360359192, 0.5707142949104309, 0.5496249198913574, 0.6388073563575745]",0.796700001,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
GNEA,16955.0,1,1,1,False,False,"[3, 0, 8, 6, 8, 2, 12]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5809999704360962, 0.6128000020980835, 0.6991000175476074, 0.6017000079154968, 0.7360000014305115, 0.722000002861023, 0.7247999906539917, 0.7444999814033508, 0.6729000210762024, 0.7182999849319458, 0.7803000211715698, 0.7602999806404114, 0.7936000227928162, 0.7085999846458435, 0.7775999903678894, 0.805400013923645, 0.7749999761581421, 0.7868000268936157, 0.8033000230789185, 0.7825000286102295]","[1.1671987771987915, 1.128304123878479, 0.8518149256706238, 1.284352421760559, 0.7734019160270691, 0.8379409313201904, 0.7990840077400208, 0.7418538928031921, 1.0276633501052856, 0.8922258019447327, 0.6559146046638489, 0.7204214334487915, 0.6079481244087219, 0.920304000377655, 0.6878125071525574, 0.5702109932899475, 0.697990894317627, 0.6243419051170349, 0.5955610275268555, 0.7061898112297058]",0.782500029,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
ZHRV,16955.0,1,1,1,False,False,"[0, 0, 9, 2, 5, 9, 10]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.5056999921798706, 0.6147000193595886, 0.5303000211715698, 0.6625999808311462, 0.697700023651123, 0.7192999720573425, 0.7085999846458435, 0.7192000150680542, 0.7527999877929688, 0.7631999850273132, 0.7728000283241272, 0.7605000138282776, 0.7473000288009644, 0.7336000204086304, 0.7415000200271606, 0.7580000162124634, 0.7922999858856201, 0.767300009727478, 0.8037999868392944, 0.7633000016212463]","[1.383056879043579, 1.0823460817337036, 1.3448399305343628, 0.9841662049293518, 0.8576452136039734, 0.8122293949127197, 0.8610857129096985, 0.8072041273117065, 0.7122290730476379, 0.6769887804985046, 0.657074511051178, 0.6928489804267883, 0.7589119076728821, 0.8107984066009521, 0.7571973204612732, 0.7054130434989929, 0.6131136417388916, 0.709553062915802, 0.5920175313949585, 0.7080281972885132]",0.763300002,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
NPHW,16955.0,1,2,2,False,False,"[3, 1, 5, 8, 1, 6, 11]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.46799999475479126, 0.5909000039100647, 0.6881999969482422, 0.6707000136375427, 0.7245000004768372, 0.7156999707221985, 0.7457000017166138, 0.7475000023841858, 0.7480000257492065, 0.7684000134468079, 0.7940999865531921, 0.7886999845504761, 0.7555999755859375, 0.8235999941825867, 0.8133999705314636, 0.777899980545044, 0.8051000237464905, 0.8120999932289124, 0.7745000123977661, 0.8503000140190125]","[1.7020281553268433, 1.170940637588501, 0.8904206156730652, 0.9850437641143799, 0.806006669998169, 0.8354701399803162, 0.7366878390312195, 0.7377285957336426, 0.7303748726844788, 0.6709613800048828, 0.5945976376533508, 0.6266181468963623, 0.7370076775550842, 0.5203557014465332, 0.5562139749526978, 0.7028802037239075, 0.6053138375282288, 0.568901002407074, 0.7309005856513977, 0.44812577962875366]",0.850300014,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
YFMN,16955.0,1,2,2,False,False,"[2, 9, 3, 9, 1, 9, 12]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.3921000063419342, 0.48010000586509705, 0.5853999853134155, 0.6039999723434448, 0.6312000155448914, 0.5658000111579895, 0.6560999751091003, 0.6028000116348267, 0.6787999868392944, 0.6820999979972839, 0.6161999702453613, 0.6018999814987183, 0.6371999979019165, 0.6775000095367432, 0.6819999814033508, 0.6899999976158142, 0.6488000154495239, 0.642799973487854, 0.5953999757766724, 0.7182999849319458]","[1.7328970432281494, 1.3830811977386475, 1.1669716835021973, 1.1016030311584473, 1.0150156021118164, 1.2256275415420532, 0.9675711989402771, 1.1125119924545288, 0.9230012893676758, 0.8900109529495239, 1.1002165079116821, 1.1707711219787598, 1.024627685546875, 0.914849042892456, 0.9096901416778564, 0.887413501739502, 1.0144381523132324, 1.0220814943313599, 1.1769315004348755, 0.799770712852478]",0.718299985,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
VIZG,16955.0,1,2,2,False,False,"[1, 4, 3, 0, 9, 7, 12]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'LAST_DENSE': [10, 'softmax']}]",NONE,NONE,RANDOM,20,"[0.4975999891757965, 0.6280999779701233, 0.65829998254776, 0.6773999929428101, 0.7404999732971191, 0.7319999933242798, 0.745199978351593, 0.7598999738693237, 0.7354999780654907, 0.7980999946594238, 0.8105000257492065, 0.7915999889373779, 0.7322999835014343, 0.8187000155448914, 0.8299000263214111, 0.7943000197410583, 0.8271999955177307, 0.8003000020980835, 0.8306999802589417, 0.808899998664856]","[1.57349693775177, 1.0598976612091064, 0.9904447197914124, 0.9550374746322632, 0.7411503195762634, 0.8135628700256348, 0.7480540871620178, 0.7040027379989624, 0.7671424150466919, 0.5838513374328613, 0.5467204451560974, 0.6367606520652771, 0.8325626254081726, 0.5354675054550171, 0.4959423243999481, 0.6307276487350464, 0.5115344524383545, 0.619850754737854, 0.5012280344963074, 0.5868912935256958]",0.808899999,,,,,,,,,,-1,-1,-1,0,0,0,0,,,False,,0,True,,,,,
