ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro
KSVHR[M],,23,1,1,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 1, 2, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.1282999962568283, 0.1256999969482422, 0.13830000162124634, 0.19259999692440033, 0.18960000574588776, 0.2502000033855438, 0.23749999701976776, 0.24969999492168427, 0.3012999892234802, 0.28540000319480896, 0.27790001034736633, 0.2825999855995178, 0.3197000026702881, 0.30000001192092896, 0.3147999942302704, 0.2944999933242798, 0.29589998722076416, 0.3018999993801117, 0.3091000020503998, 0.3222000002861023]","[2.6630074977874756, 2.738536834716797, 2.583599805831909, 2.2933895587921143, 2.2215847969055176, 2.012782573699951, 2.1380631923675537, 2.0297138690948486, 1.9385610818862915, 1.964931845664978, 1.9709240198135376, 1.9250433444976807, 1.8769879341125488, 1.9180173873901367, 1.874765396118164, 1.9233697652816772, 1.9161025285720825, 1.908443570137024, 1.9066499471664429, 1.8955451250076294]",0.3222,,,,,,,,,"[1, 0, 1, 1, 3, 0, 1, 3, 1, 1, 0, 0, 1, 0, 1, 2, -1, 0, 5, 1, 0]",0,0,13,0,4,0,30,,0.133333333,FALSE,WORST,0,TRUE,,0,0,0,0
PXOOA[M][M],,23,2,2,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10899999737739563, 0.12479999661445618, 0.15629999339580536, 0.1687999963760376, 0.2053000032901764, 0.2003999948501587, 0.21209999918937683, 0.23559999465942383, 0.2538999915122986, 0.2556999921798706, 0.25380000472068787, 0.25769999623298645, 0.2727000117301941, 0.2653999924659729, 0.2728999853134155, 0.2635999917984009, 0.2842999994754791, 0.2921000123023987, 0.2838999927043915, 0.29330000281333923]","[2.5168344974517822, 2.437270164489746, 2.255312204360962, 2.193308115005493, 2.073058843612671, 2.0704193115234375, 2.042151689529419, 2.0126073360443115, 1.966164231300354, 1.9678175449371338, 1.9687650203704834, 1.9557864665985107, 1.9451603889465332, 1.9498728513717651, 1.9460666179656982, 1.9540666341781616, 1.931584358215332, 1.921644926071167, 1.9326781034469604, 1.9237525463104248]",0.293300003,,,,,,,,,"[1, 0, 1, 1, 0, 0, 2, -1, 0, 1, 3, 0, 2, -1, 1, 2, -1, 1, 5, 2, 0]",0,0,5,0,28,0,60,,0.466666667,FALSE,WORST,0,TRUE,,0,0,0,0
FRSYG[M],,24,1,1,TRUE,TRUE,"[1, 1, 1, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 0, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10559999942779541, 0.10010000318288803, 0.12389999628067017, 0.14830000698566437, 0.17749999463558197, 0.2092999964952469, 0.2061000019311905, 0.22300000488758087, 0.25029999017715454, 0.23549999296665192, 0.26899999380111694, 0.2734000086784363, 0.26179999113082886, 0.27810001373291016, 0.30820000171661377, 0.3142000138759613, 0.33570000529289246, 0.30640000104904175, 0.33880001306533813, 0.35899999737739563]","[3.2726569175720215, 3.3129208087921143, 2.919982671737671, 2.5526840686798096, 2.4670913219451904, 2.2649664878845215, 2.250666618347168, 2.0780887603759766, 2.025543451309204, 2.056973934173584, 2.0159871578216553, 1.9740666151046753, 1.998595952987671, 1.9595953226089478, 1.9071794748306274, 1.914414882659912, 1.8716001510620117, 1.8918402194976807, 1.8770954608917236, 1.8546212911605835]",0.358999997,,,,,,,,,"[1, 1, 1, 1, 3, 1, 2, -1, 0, 1, 0, 0, 1, 2, 0, 2, -1, 0, 5, 2, 0]",0,0,6,0,3,0,30,,0.1,FALSE,WORST,0,TRUE,,0,0,0,0
AJWUB[M],,25,1,1,TRUE,TRUE,"[1, 0, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 1, 0, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10700000077486038, 0.12160000205039978, 0.12870000302791595, 0.17679999768733978, 0.18070000410079956, 0.193900004029274, 0.21799999475479126, 0.17820000648498535, 0.20640000700950623, 0.2402999997138977, 0.25609999895095825, 0.22709999978542328, 0.24709999561309814, 0.24289999902248383, 0.23170000314712524, 0.22349999845027924, 0.23559999465942383, 0.2667999863624573, 0.24140000343322754, 0.24390000104904175]","[2.9905612468719482, 2.851459264755249, 2.8703014850616455, 2.477198362350464, 2.275723457336426, 2.244767665863037, 2.1424312591552734, 2.33109188079834, 2.22684383392334, 2.1225101947784424, 2.0601000785827637, 2.1274254322052, 2.111863374710083, 2.0923562049865723, 2.20428204536438, 2.17913818359375, 2.1513710021972656, 2.0553784370422363, 2.207486629486084, 2.124176502227783]",0.243900001,,,,,,,,,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, -1, 0, 5, 3, 0]",0,0,12,0,0,0,30,,0,FALSE,WORST,0,TRUE,,0,0,0,0
NVUCU[M],,26,1,1,TRUE,TRUE,"[1, 2, 0, 2, -1, 0, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.11349999904632568, 0.11060000211000443, 0.14180000126361847, 0.14730000495910645, 0.19259999692440033, 0.19009999930858612, 0.1956000030040741, 0.20309999585151672, 0.24210000038146973, 0.20999999344348907, 0.2540999948978424, 0.2549000084400177, 0.2732999920845032, 0.2856000065803528, 0.28949999809265137, 0.28119999170303345, 0.3077000081539154, 0.2937999963760376, 0.30410000681877136, 0.3091999888420105]","[3.2724061012268066, 3.3991456031799316, 3.0254714488983154, 2.809922933578491, 2.6533548831939697, 2.5410799980163574, 2.4599952697753906, 2.301995038986206, 2.1671481132507324, 2.1522903442382812, 2.0657520294189453, 2.0401692390441895, 2.0321266651153564, 1.9851552248001099, 1.945578932762146, 1.9892165660858154, 1.9058908224105835, 1.9582054615020752, 1.9284220933914185, 1.9466054439544678]",0.309199989,,,,,,,,,"[1, 2, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 3, 0, 5, 1, 0]",0,0,13,0,2,0,30,,0.066666667,FALSE,WORST,0,TRUE,,0,0,0,0
LXJCQ[M],,27,1,1,TRUE,TRUE,"[1, 0, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.1137000024318695, 0.13979999721050262, 0.14390000700950623, 0.19009999930858612, 0.20749999582767487, 0.20229999721050262, 0.23829999566078186, 0.23589999973773956, 0.24699999392032623, 0.24150000512599945, 0.2637999951839447, 0.2685999870300293, 0.26910001039505005, 0.25870001316070557, 0.2818000018596649, 0.27149999141693115, 0.27230000495910645, 0.274399995803833, 0.2849999964237213, 0.26030001044273376]","[2.450667381286621, 2.380725145339966, 2.2816896438598633, 2.164097785949707, 2.0723395347595215, 2.0588815212249756, 2.0405256748199463, 2.020245313644409, 2.0273725986480713, 2.0329465866088867, 2.005218744277954, 1.9938699007034302, 2.006059169769287, 2.0011982917785645, 1.985155463218689, 1.978849172592163, 1.9773162603378296, 1.983076572418213, 1.9764342308044434, 1.9947501420974731]",0.26030001,,,,,,,,,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 2, -1, 1, 1, 2, 0, 1, 0, 0, 5, 3, 0]",0,0,11,0,3,0,30,,0.1,FALSE,WORST,0,TRUE,,0,0,0,0
AGAWW[M],,28,1,1,TRUE,TRUE,"[1, 0, 1, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 1, 3, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.12160000205039978, 0.12770000100135803, 0.12890000641345978, 0.181099995970726, 0.17640000581741333, 0.20559999346733093, 0.19339999556541443, 0.25529998540878296, 0.24639999866485596, 0.24300000071525574, 0.24400000274181366, 0.25920000672340393, 0.28139999508857727, 0.2542000114917755, 0.2533999979496002, 0.28299999237060547, 0.2612000107765198, 0.2840999960899353, 0.30070000886917114, 0.2727999985218048]","[2.755162239074707, 2.942741632461548, 2.8863189220428467, 2.3660755157470703, 2.3842082023620605, 2.1870367527008057, 2.3510324954986572, 2.0613300800323486, 2.080756902694702, 2.0676145553588867, 2.1514768600463867, 2.0039737224578857, 1.9707343578338623, 2.0571084022521973, 2.0722835063934326, 1.9731525182724, 2.041886806488037, 1.982766032218933, 1.9344347715377808, 2.0254268646240234]",0.272799999,,,,,,,,,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 3, 1, 1, 2, 1, 2, -1, 1, 5, 1, 0]",0,0,12,0,1,0,30,,0.033333333,FALSE,WORST,0,TRUE,,0,0,0,0
ZFXVB[M][M],,28,4,4,TRUE,TRUE,"[1, 0, 1, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 1, 2, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.11659999936819077, 0.1242000013589859, 0.13040000200271606, 0.15189999341964722, 0.15539999306201935, 0.18469999730587006, 0.24390000104904175, 0.25949999690055847, 0.21040000021457672, 0.2766000032424927, 0.2621999979019165, 0.29319998621940613, 0.28540000319480896, 0.2786000072956085, 0.2890999913215637, 0.3041999936103821, 0.29679998755455017, 0.30489999055862427, 0.28859999775886536, 0.30300000309944153]","[2.8131117820739746, 2.8777687549591064, 2.808227777481079, 2.708366870880127, 2.488722562789917, 2.377828359603882, 2.1014955043792725, 2.072564125061035, 2.223680019378662, 2.0019211769104004, 2.027451276779175, 1.9429773092269897, 1.971432089805603, 1.9976271390914917, 1.9470710754394531, 1.949703335762024, 1.9291692972183228, 1.9268724918365479, 1.9747250080108643, 1.9262291193008423]",0.303000003,,,,,,,,,"[1, 0, 1, 2, -1, 1, 1, 0, 1, 2, -1, 1, 1, 2, 0, 2, -1, 1, 5, 1, 0]",0,0,8,0,76,0,120,,0.633333333,FALSE,WORST,0,TRUE,,0,0,0,0
CVUUJ[M][M][M],,28,9,9,TRUE,TRUE,"[1, 0, 1, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 0, 1, 0, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.11840000003576279, 0.12690000236034393, 0.13689999282360077, 0.1665000021457672, 0.18529999256134033, 0.21369999647140503, 0.18850000202655792, 0.23440000414848328, 0.2393999993801117, 0.241799995303154, 0.2401999980211258, 0.23739999532699585, 0.262800008058548, 0.2522999942302704, 0.2615000009536743, 0.26249998807907104, 0.2687000036239624, 0.2563999891281128, 0.25679999589920044, 0.26600000262260437]","[2.9131507873535156, 2.761845827102661, 2.679192543029785, 2.5011236667633057, 2.369671106338501, 2.1984827518463135, 2.3309030532836914, 2.217184066772461, 2.0729308128356934, 2.0931293964385986, 2.1401233673095703, 2.0796961784362793, 2.045685052871704, 2.0831751823425293, 2.043720006942749, 2.030688524246216, 2.005704164505005, 2.049438953399658, 2.0959174633026123, 1.9992504119873047]",0.266000003,,,,,,,,,"[1, 0, 1, 2, -1, 1, 2, -1, 0, 1, 0, 0, 1, 0, 1, 2, -1, 0, 5, 3, 0]",0,0,8,0,222,0,270,,0.822222222,FALSE,WORST,0,TRUE,,0,0,0,0
JNJCG[M],,29,1,1,TRUE,TRUE,"[1, 1, 0, 2, -1, 0, 2, -1, 0, 2, -1, 0, 2, -1, 0, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10000000149011612, 0.10490000247955322, 0.12250000238418579, 0.13099999725818634, 0.16680000722408295, 0.1761000007390976, 0.18889999389648438, 0.20810000598430634, 0.22859999537467957, 0.24539999663829803, 0.23989999294281006, 0.2676999866962433, 0.24879999458789825, 0.3009999990463257, 0.28839999437332153, 0.30480000376701355, 0.3098999857902527, 0.30709999799728394, 0.3068999946117401, 0.31119999289512634]","[3.1857690811157227, 3.0905086994171143, 2.808781862258911, 2.665571451187134, 2.4852817058563232, 2.312267541885376, 2.228290557861328, 2.1774497032165527, 2.1243834495544434, 2.035639762878418, 2.058551073074341, 1.9893839359283447, 2.0486655235290527, 1.9293781518936157, 1.934976577758789, 1.9303629398345947, 1.9192252159118652, 1.9273020029067993, 1.9362339973449707, 1.9077417850494385]",0.311199993,,,,,,,,,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 3, 0, 2, -1, 0, 1, 3, 1, 5, 1, 0]",0,0,9,0,1,0,30,,0.033333333,FALSE,WORST,0,TRUE,,0,0,0,0
AVQCO[M],,30,1,1,TRUE,TRUE,"[1, 0, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.11330000311136246, 0.11990000307559967, 0.14650000631809235, 0.18230000138282776, 0.19750000536441803, 0.22949999570846558, 0.23639999330043793, 0.25200000405311584, 0.2720000147819519, 0.2745000123977661, 0.2858999967575073, 0.2858999967575073, 0.2890999913215637, 0.2842999994754791, 0.28870001435279846, 0.3095000088214874, 0.2741999924182892, 0.2879999876022339, 0.2720000147819519, 0.28690001368522644]","[2.386647939682007, 2.398749589920044, 2.2358205318450928, 2.1118102073669434, 2.086693048477173, 2.006539821624756, 1.9771525859832764, 1.9821628332138062, 1.9676308631896973, 1.950825810432434, 1.945062518119812, 1.942962646484375, 1.9374908208847046, 1.9339715242385864, 1.956587553024292, 1.9185916185379028, 1.923414707183838, 1.927776575088501, 1.9366835355758667, 1.9128880500793457]",0.286900014,,,,,,,,,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 0, 1, 3, 1, 5, 1, 0]",0,0,11,0,1,0,30,,0.033333333,FALSE,WORST,0,TRUE,,0,0,0,0
VIHHB[M],,31,1,1,TRUE,TRUE,"[1, 0, 1, 2, -1, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 1, 1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.12729999423027039, 0.14300000667572021, 0.1542000025510788, 0.16930000483989716, 0.19269999861717224, 0.20810000598430634, 0.22310000658035278, 0.22130000591278076, 0.2646999955177307, 0.24979999661445618, 0.2648000121116638, 0.26750001311302185, 0.2433999925851822, 0.2703999876976013, 0.27950000762939453, 0.2712000012397766, 0.26350000500679016, 0.27459999918937683, 0.2442999929189682, 0.260699987411499]","[2.6977922916412354, 2.628018856048584, 2.4473907947540283, 2.3386049270629883, 2.2492048740386963, 2.167484998703003, 2.138636827468872, 2.141245126724243, 2.0155248641967773, 2.005152702331543, 1.9414656162261963, 1.9473366737365723, 2.086859703063965, 1.981917381286621, 1.9546890258789062, 1.9943352937698364, 2.040189743041992, 1.959884524345398, 2.0327985286712646, 2.098308563232422]",0.260699987,,,,,,,,,"[1, 0, 1, 1, 0, 1, 2, -1, 1, 1, 1, 0, 1, 3, 0, 2, -1, 0, 5, 2, 0]",0,0,9,0,4,0,30,,0.133333333,FALSE,WORST,0,TRUE,,0,0,0,0
KLWOI[M],,32,1,1,TRUE,TRUE,"[1, 1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10750000178813934, 0.1216999962925911, 0.17759999632835388, 0.1817999929189682, 0.21570000052452087, 0.23970000445842743, 0.24230000376701355, 0.27390000224113464, 0.3075000047683716, 0.3125999867916107, 0.30300000309944153, 0.3375000059604645, 0.33809998631477356, 0.3456999957561493, 0.3343000113964081, 0.3391999900341034, 0.36739999055862427, 0.3594000041484833, 0.35910001397132874, 0.3594000041484833]","[2.6002278327941895, 2.579540967941284, 2.4096286296844482, 2.3000993728637695, 2.130934000015259, 2.052428722381592, 2.03383207321167, 1.9489343166351318, 1.8957566022872925, 1.894099235534668, 1.8855782747268677, 1.8706672191619873, 1.8618441820144653, 1.834017038345337, 1.8620052337646484, 1.8440431356430054, 1.820971131324768, 1.8170936107635498, 1.8249001502990723, 1.839739203453064]",0.359400004,,,,,,,,,"[1, 1, 1, 1, 1, 0, 1, 2, 0, 2, -1, 1, 1, 2, 1, 1, 2, 1, 5, 2, 0]",0,0,9,0,3,0,30,,0.1,FALSE,WORST,0,TRUE,,0,0,0,0
LXIDO[M],,33,1,1,TRUE,TRUE,"[1, 0, 0, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10409999638795853, 0.12139999866485596, 0.14429999887943268, 0.16130000352859497, 0.19689999520778656, 0.18459999561309814, 0.1987999975681305, 0.23090000450611115, 0.23190000653266907, 0.2248000055551529, 0.2387000024318695, 0.23479999601840973, 0.24120000004768372, 0.26660001277923584, 0.24560000002384186, 0.2524999976158142, 0.2522999942302704, 0.25040000677108765, 0.22679999470710754, 0.26089999079704285]","[2.952043056488037, 2.6680657863616943, 2.517564058303833, 2.3424670696258545, 2.153225898742676, 2.151984453201294, 2.088747501373291, 2.0610554218292236, 2.019338607788086, 2.083437204360962, 2.0442397594451904, 2.005797863006592, 2.025519609451294, 1.977277159690857, 1.9825392961502075, 1.9923043251037598, 1.9887562990188599, 1.9685287475585938, 2.0120034217834473, 1.9697792530059814]",0.260899991,,,,,,,,,"[1, 0, 0, 1, 3, 0, 2, -1, 0, 1, 3, 0, 2, -1, 0, 1, 3, 1, 5, 3, 0]",0,0,8,0,1,0,30,,0.033333333,FALSE,WORST,0,TRUE,,0,0,0,0
OWKBF[M],,34,1,1,TRUE,TRUE,"[1, 0, 1, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.11919999867677689, 0.1152999997138977, 0.14419999718666077, 0.1923000067472458, 0.20520000159740448, 0.1981000006198883, 0.22579999268054962, 0.21089999377727509, 0.24169999361038208, 0.2639999985694885, 0.25769999623298645, 0.25859999656677246, 0.2498999983072281, 0.26989999413490295, 0.257999986410141, 0.2644999921321869, 0.26669999957084656, 0.2676999866962433, 0.2757999897003174, 0.2653999924659729]","[2.5567026138305664, 2.4646756649017334, 2.414764404296875, 2.1877763271331787, 2.1152517795562744, 2.1088407039642334, 2.042341947555542, 2.0819785594940186, 1.9955408573150635, 1.9723095893859863, 1.9826397895812988, 1.9720630645751953, 1.9860210418701172, 1.9649847745895386, 1.9733824729919434, 1.9493615627288818, 1.9483187198638916, 1.9553706645965576, 1.9523283243179321, 1.9521197080612183]",0.265399992,,,,,,,,,"[1, 0, 1, 1, 0, 1, 2, -1, 0, 1, 2, 1, 1, 3, 1, 1, 1, 1, 5, 3, 0]",0,0,10,0,3,0,30,,0.1,FALSE,WORST,0,TRUE,,0,0,0,0
GORFW[M],,35,1,1,TRUE,TRUE,"[1, 0, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.13189999759197235, 0.12960000336170197, 0.16619999706745148, 0.18330000340938568, 0.19920000433921814, 0.2199999988079071, 0.2653000056743622, 0.26579999923706055, 0.27070000767707825, 0.27900001406669617, 0.267300009727478, 0.2824999988079071, 0.28630000352859497, 0.29159998893737793, 0.29580000042915344, 0.29670000076293945, 0.29989999532699585, 0.29120001196861267, 0.2662000060081482, 0.2928999960422516]","[2.3994100093841553, 2.3972628116607666, 2.2196691036224365, 2.123500347137451, 2.1112799644470215, 2.0409295558929443, 1.9960567951202393, 1.9681460857391357, 1.9715087413787842, 1.9671783447265625, 1.9666050672531128, 1.951046347618103, 1.955178141593933, 1.9475054740905762, 1.951742172241211, 1.949196457862854, 1.9361785650253296, 1.936991572380066, 1.9620774984359741, 1.9435242414474487]",0.292899996,,,,,,,,,"[1, 0, 0, 1, 3, 0, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 5, 1, 0]",0,0,12,0,2,0,30,,0.066666667,FALSE,WORST,0,TRUE,,0,0,0,0
JSDFE[M],,36,1,1,TRUE,TRUE,"[1, 1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.11110000312328339, 0.1371999979019165, 0.14139999449253082, 0.1688999980688095, 0.21040000021457672, 0.2354000061750412, 0.2563999891281128, 0.2754000127315521, 0.27129998803138733, 0.30000001192092896, 0.31209999322891235, 0.337799996137619, 0.3165000081062317, 0.3246000111103058, 0.34049999713897705, 0.3407000005245209, 0.3328000009059906, 0.34529998898506165, 0.34689998626708984, 0.34459999203681946]","[2.681781530380249, 2.477384090423584, 2.4517998695373535, 2.225703477859497, 2.110877275466919, 2.0307157039642334, 1.9889435768127441, 1.9729622602462769, 1.9447101354599, 1.9239529371261597, 1.91446852684021, 1.9007267951965332, 1.8919097185134888, 1.8937948942184448, 1.8645573854446411, 1.8814327716827393, 1.8837027549743652, 1.8671627044677734, 1.8947179317474365, 1.8790864944458008]",0.344599992,,,,,,,,,"[1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 5, 2, 0]",0,0,13,0,2,0,30,,0.066666667,FALSE,WORST,0,TRUE,,0,0,0,0
