ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro
JYUGP[M][M],,6,5,5,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10700000077486038, 0.14560000598430634, 0.12219999730587006, 0.1696999967098236, 0.19040000438690186, 0.19519999623298645, 0.2134999930858612, 0.24070000648498535, 0.24369999766349792, 0.2551000118255615, 0.2669000029563904, 0.2854999899864197, 0.2921000123023987, 0.2759000062942505, 0.28360000252723694, 0.26460000872612, 0.26840001344680786, 0.2890999913215637, 0.2973000109195709, 0.29600000381469727]","[2.601749897003174, 2.4230797290802, 2.4365224838256836, 2.220351219177246, 2.1146514415740967, 2.105320453643799, 2.06024169921875, 2.013366222381592, 2.003345489501953, 1.9914615154266357, 1.9870789051055908, 1.9507384300231934, 1.9591574668884277, 1.9538700580596924, 1.9401723146438599, 1.966162919998169, 1.9501005411148071, 1.951870322227478, 1.9404351711273193, 1.9386552572250366]",0.296000004,,,,,,,,,"[1, 0, 1, 2, -1, 0, 1, 0, 0, 2, -1, 1, 1, 1, 1, 2, -1, 0, 5, 2, 0]",0,0,4,0,28,0,100,,0.28,FALSE,WORST,0,TRUE,,0,0,0,0
JYUGP[M][M][M][M][M][M][M][M],,6,11,11,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.12960000336170197, 0.12809999287128448, 0.13619999587535858, 0.1785999983549118, 0.19460000097751617, 0.20020000636577606, 0.21570000052452087, 0.2371000051498413, 0.23759999871253967, 0.2628999948501587, 0.24789999425411224, 0.2533000111579895, 0.25369998812675476, 0.2646999955177307, 0.2734000086784363, 0.27059999108314514, 0.27239999175071716, 0.26649999618530273, 0.27399998903274536, 0.2913999855518341]","[2.480355978012085, 2.452578067779541, 2.3460798263549805, 2.1896064281463623, 2.15036678314209, 2.0906286239624023, 2.045323133468628, 2.0015904903411865, 1.9883910417556763, 1.973453164100647, 1.9700978994369507, 1.9734894037246704, 1.9620786905288696, 1.9452917575836182, 1.933639645576477, 1.9471650123596191, 1.9314873218536377, 1.9394474029541016, 1.9297915697097778, 1.9223095178604126]",0.291399986,,,,,,,,,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 1, 1, 1, 5, 2, 0]",0,0,2,0,75,0,220,,0.340909091,FALSE,WORST,0,TRUE,,0,0,0,0
LMQOW[M],,7,1,1,TRUE,TRUE,"[1, 0, 1, 2, -1, 1, 2, -1, 0, 1, 1, 1, 2, -1, 1, 1, 0, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.4235999882221222, 0.3869999945163727, 0.40470001101493835, 0.558899998664856, 0.4903999865055084, 0.5580999851226807, 0.5687000155448914, 0.6055999994277954, 0.6107000112533569, 0.6323999762535095, 0.5083000063896179, 0.5925999879837036, 0.5827999711036682, 0.6237000226974487, 0.6168000102043152, 0.6090999841690063, 0.6049000024795532, 0.6223999857902527, 0.6140999794006348, 0.5640000104904175]","[1.5528026819229126, 1.7922648191452026, 1.6958518028259277, 1.2143405675888062, 1.4910050630569458, 1.2505707740783691, 1.1907316446304321, 1.1092274188995361, 1.0981504917144775, 1.045668125152588, 1.3974964618682861, 1.14662766456604, 1.1609455347061157, 1.055981159210205, 1.0747591257095337, 1.1052864789962769, 1.0952537059783936, 1.0517725944519043, 1.064777135848999, 1.2347538471221924]",0.56400001,,,,,,,,,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 2, -1, 1, 1, 0, 0, 2, -1, 1, 5, 1, 0]",0,0,14,0,3,0,20,,0.15,FALSE,WORST,0,TRUE,,0,0,0,0
RQAE[M][M],,7,2,2,TRUE,TRUE,"[1, 3, 0, 2, -1, 0, 2, -1, 0, 2, -1, 1, 1, 3, 1, 1, 2, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.34880000352859497, 0.4052000045776367, 0.4846999943256378, 0.534500002861023, 0.5781000256538391, 0.5817999839782715, 0.487199991941452, 0.5, 0.5113000273704529, 0.593999981880188, 0.6287999749183655, 0.583899974822998, 0.5378999710083008, 0.6154000163078308, 0.6097999811172485, 0.6028000116348267, 0.6079999804496765, 0.6455000042915344, 0.5957000255584717, 0.651199996471405]","[1.886803150177002, 1.6740165948867798, 1.4174444675445557, 1.3207048177719116, 1.1926599740982056, 1.1714743375778198, 1.471298098564148, 1.462533950805664, 1.3991950750350952, 1.1353344917297363, 1.03860342502594, 1.1711112260818481, 1.3660489320755005, 1.0783095359802246, 1.0856192111968994, 1.0907686948776245, 1.0764355659484863, 0.9853712916374207, 1.1409351825714111, 0.9918501973152161]",0.651199996,,,,,,,,,"[1, 3, 0, 2, -1, 0, 1, 0, 1, 2, -1, 1, 1, 3, 1, 1, 2, 0, 5, 2, 0]",0,0,3,0,10,0,40,,0.25,FALSE,WORST,0,TRUE,,0,0,0,0
LMQOW[M][M],,7,3,3,TRUE,TRUE,"[1, 0, 1, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.11230000108480453, 0.11810000240802765, 0.13449999690055847, 0.15410000085830688, 0.18000000715255737, 0.21690000593662262, 0.23520000278949738, 0.22920000553131104, 0.2531999945640564, 0.2619999945163727, 0.2696000039577484, 0.26190000772476196, 0.2736000120639801, 0.2944999933242798, 0.27140000462532043, 0.29170000553131104, 0.298799991607666, 0.30390000343322754, 0.30959999561309814, 0.31709998846054077]","[2.417112350463867, 2.4086337089538574, 2.350224494934082, 2.216811418533325, 2.1465673446655273, 2.0382795333862305, 1.9955273866653442, 1.989685297012329, 2.0043327808380127, 1.9786704778671265, 1.957155704498291, 1.9569103717803955, 1.9580857753753662, 1.9334523677825928, 1.943365216255188, 1.9297829866409302, 1.93912935256958, 1.9371187686920166, 1.922467827796936, 1.9388419389724731]",0.317099988,,,,,,,,,"[1, 0, 1, 2, -1, 1, 2, -1, 0, 1, 1, 1, 2, -1, 1, 1, 0, 0, 5, 1, 0]",0,0,5,0,16,0,60,,0.266666667,FALSE,WORST,0,TRUE,,0,0,0,0
LMQOW[M][M][M][M][M],,7,7,7,TRUE,TRUE,"[1, 0, 1, 2, -1, 1, 2, -1, 1, 2, -1, 1, 2, -1, 1, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.1307000070810318, 0.1582999974489212, 0.17419999837875366, 0.2061000019311905, 0.21209999918937683, 0.20730000734329224, 0.2451000064611435, 0.25870001316070557, 0.2597000002861023, 0.26829999685287476, 0.2793999910354614, 0.27469998598098755, 0.28999999165534973, 0.30790001153945923, 0.2833000123500824, 0.2770000100135803, 0.2718999981880188, 0.3098999857902527, 0.2849999964237213, 0.29739999771118164]","[2.3239338397979736, 2.278027057647705, 2.186187744140625, 2.1079611778259277, 2.0789263248443604, 2.0479578971862793, 1.9938925504684448, 1.960645079612732, 1.9657599925994873, 1.9711558818817139, 1.9634342193603516, 1.9505513906478882, 1.9288023710250854, 1.9289273023605347, 1.93278169631958, 1.9403167963027954, 1.924248218536377, 1.9010441303253174, 1.9392168521881104, 1.9232736825942993]",0.297399998,,,,,,,,,"[1, 0, 1, 2, -1, 1, 1, 1, 1, 2, -1, 1, 2, -1, 1, 2, -1, 1, 5, 1, 0]",0,0,2,0,57,0,140,,0.407142857,FALSE,WORST,0,TRUE,,0,0,0,0
LMQOW[M][M][M][M],,7,8,8,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.11150000244379044, 0.11680000275373459, 0.15539999306201935, 0.14560000598430634, 0.18410000205039978, 0.1932000070810318, 0.22470000386238098, 0.24410000443458557, 0.2529999911785126, 0.26759999990463257, 0.28040000796318054, 0.27399998903274536, 0.29440000653266907, 0.29820001125335693, 0.3003000020980835, 0.31520000100135803, 0.30889999866485596, 0.33500000834465027, 0.296099990606308, 0.2962999939918518]","[2.4289252758026123, 2.4339547157287598, 2.300800323486328, 2.301483154296875, 2.13706111907959, 2.106658697128296, 2.0182836055755615, 2.0059943199157715, 1.961121678352356, 1.9439101219177246, 1.943071722984314, 1.934794306755066, 1.9280099868774414, 1.9320343732833862, 1.9169505834579468, 1.9153773784637451, 1.9135173559188843, 1.915067195892334, 1.9244171380996704, 1.9104660749435425]",0.296299994,,,,,,,,,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 1, 0, 0, 2, -1, 1, 5, 1, 0]",0,0,3,0,67,0,160,,0.41875,FALSE,WORST,0,TRUE,,0,0,0,0
TLHBL[M],,8,1,1,TRUE,TRUE,"[1, 0, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 1, 2, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.14790000021457672, 0.28600001335144043, 0.3028999865055084, 0.34119999408721924, 0.3698999881744385, 0.4074000120162964, 0.33730000257492065, 0.36730000376701355, 0.3903000056743622, 0.4041000008583069, 0.3749000132083893, 0.3944999873638153, 0.3952000141143799, 0.3910999894142151, 0.38029998540878296, 0.35030001401901245, 0.3499999940395355, 0.41269999742507935, 0.3440000116825104, 0.3285999894142151]","[2.6145825386047363, 1.9485529661178589, 1.9541254043579102, 1.786600947380066, 1.745391845703125, 1.622179627418518, 1.8000990152359009, 1.6980712413787842, 1.6630498170852661, 1.631728172302246, 1.651923656463623, 1.6353330612182617, 1.6414874792099, 1.6649528741836548, 1.6594051122665405, 1.724827766418457, 1.7375521659851074, 1.573490858078003, 1.7878947257995605, 1.8027933835983276]",0.328599989,,,,,,,,,"[1, 0, 0, 2, -1, 0, 1, 2, 1, 1, 0, 0, 2, -1, 0, 1, 2, 0, 5, 3, 0]",0,0,4,0,6,0,20,,0.3,FALSE,WORST,0,TRUE,,0,0,0,0
CIEFU[M][M],,8,3,3,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 1, 1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.1664000004529953, 0.22300000488758087, 0.29829999804496765, 0.32359999418258667, 0.2784000039100647, 0.34630000591278076, 0.36660000681877136, 0.3880000114440918, 0.3971000015735626, 0.40119999647140503, 0.4032000005245209, 0.40209999680519104, 0.42719998955726624, 0.4528000056743622, 0.4083999991416931, 0.4104999899864197, 0.43459999561309814, 0.4440999925136566, 0.40549999475479126, 0.4203000068664551]","[2.7053275108337402, 2.227132797241211, 1.930167555809021, 1.856887936592102, 2.013462781906128, 1.7832142114639282, 1.7335724830627441, 1.652443528175354, 1.6332695484161377, 1.600667119026184, 1.6101701259613037, 1.6185041666030884, 1.5787461996078491, 1.5053843259811401, 1.5678157806396484, 1.595101237297058, 1.5295636653900146, 1.5216606855392456, 1.6095210313796997, 1.5523767471313477]",0.420300007,,,,,,,,,"[1, 0, 1, 2, -1, 0, 1, 2, 1, 2, -1, 1, 2, -1, 0, 2, -1, 0, 5, 2, 0]",0,0,5,0,19,0,60,,0.316666667,FALSE,WORST,0,TRUE,,0,0,0,0
KNXNN[M][M][M],,8,6,6,TRUE,TRUE,"[1, 3, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.12210000306367874, 0.12039999663829803, 0.11219999939203262, 0.155799999833107, 0.18050000071525574, 0.18719999492168427, 0.21359999477863312, 0.25040000677108765, 0.28760001063346863, 0.33469998836517334, 0.34940001368522644, 0.3650999963283539, 0.3831999897956848, 0.37860000133514404, 0.4081000089645386, 0.4302000105381012, 0.4327999949455261, 0.42899999022483826, 0.4383000135421753, 0.4691999852657318]","[3.1435885429382324, 3.1482417583465576, 3.0844125747680664, 2.87406587600708, 2.7074544429779053, 2.536713123321533, 2.251225233078003, 2.1314566135406494, 1.988375186920166, 1.8602769374847412, 1.8112422227859497, 1.7723418474197388, 1.7349979877471924, 1.7441214323043823, 1.6896687746047974, 1.6699451208114624, 1.6466152667999268, 1.6524550914764404, 1.6251863241195679, 1.5982863903045654]",0.469199985,,,,,,,,,"[1, 3, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 1, 2, 1, 2, -1, 1, 5, 2, 0]",0,0,2,0,46,0,120,,0.383333333,FALSE,WORST,0,TRUE,,0,0,0,0
CIEFU[M][M][M][M][M][M],,8,8,8,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.1054999977350235, 0.11749999970197678, 0.12800000607967377, 0.15479999780654907, 0.16949999332427979, 0.18389999866485596, 0.19850000739097595, 0.2134999930858612, 0.21850000321865082, 0.2248000055551529, 0.22509999573230743, 0.23739999532699585, 0.2387000024318695, 0.2549000084400177, 0.26159998774528503, 0.2648000121116638, 0.2637999951839447, 0.274399995803833, 0.29170000553131104, 0.2838999927043915]","[2.858646869659424, 2.7432870864868164, 2.586498737335205, 2.3919436931610107, 2.316441297531128, 2.254655122756958, 2.123842477798462, 2.0931429862976074, 2.0607666969299316, 2.0559065341949463, 2.0727529525756836, 2.02225923538208, 2.059312105178833, 1.995455265045166, 1.9701783657073975, 1.9582387208938599, 1.9803707599639893, 1.9542298316955566, 1.9217474460601807, 1.9412676095962524]",0.283899993,,,,,,,,,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 1, 1, 0, 5, 2, 0]",0,0,3,0,67,0,160,,0.41875,FALSE,WORST,0,TRUE,,0,0,0,0
BARZJ[M],,9,1,1,TRUE,TRUE,"[1, 1, 1, 2, -1, 1, 2, -1, 1, 1, 0, 0, 2, -1, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.2151000052690506, 0.28299999237060547, 0.3165000081062317, 0.4088999927043915, 0.4081000089645386, 0.4180999994277954, 0.3862000107765198, 0.46959999203681946, 0.45559999346733093, 0.5029000043869019, 0.4943999946117401, 0.4803999960422516, 0.5483999848365784, 0.5307999849319458, 0.5245000123977661, 0.47110000252723694, 0.5217999815940857, 0.5263000130653381, 0.5580999851226807, 0.5213000178337097]","[2.062901258468628, 1.9073618650436401, 1.8670732975006104, 1.6631364822387695, 1.5990955829620361, 1.6375685930252075, 1.6516238451004028, 1.5374842882156372, 1.5150777101516724, 1.4688167572021484, 1.45682954788208, 1.5236603021621704, 1.3888498544692993, 1.3960462808609009, 1.4065614938735962, 1.5099012851715088, 1.4229028224945068, 1.362891435623169, 1.343693494796753, 1.3922423124313354]",0.521300018,,,,,,,,,"[1, 1, 1, 1, 2, 0, 2, -1, 1, 1, 0, 0, 1, 3, 1, 2, -1, 1, 5, 2, 0]",0,0,5,0,4,0,20,,0.2,FALSE,WORST,0,TRUE,,0,0,0,0
XCWXB[M],,9,2,2,TRUE,TRUE,"[1, 2, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 1, 0, 1, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.19210000336170197, 0.21119999885559082, 0.23569999635219574, 0.322299987077713, 0.37040001153945923, 0.36010000109672546, 0.37070000171661377, 0.40389999747276306, 0.4230000078678131, 0.45339998602867126, 0.41670000553131104, 0.41530001163482666, 0.44780001044273376, 0.4702000021934509, 0.4805000126361847, 0.48969998955726624, 0.5, 0.4749000072479248, 0.5221999883651733, 0.5202000141143799]","[2.3135952949523926, 2.1675589084625244, 2.0998594760894775, 1.8990259170532227, 1.7631845474243164, 1.7723382711410522, 1.761825442314148, 1.672899603843689, 1.6001579761505127, 1.5984495878219604, 1.6477115154266357, 1.6781009435653687, 1.5791348218917847, 1.5574309825897217, 1.5223548412322998, 1.4974733591079712, 1.5139310359954834, 1.5476179122924805, 1.4765300750732422, 1.4993833303451538]",0.520200014,,,,,,,,,"[1, 2, 0, 1, 3, 1, 1, 2, 0, 2, -1, 1, 1, 0, 1, 2, -1, 0, 5, 3, 0]",0,0,4,0,6,0,40,,0.15,FALSE,WORST,0,TRUE,,0,0,0,0
BARZJ[M][M],,9,3,3,TRUE,TRUE,"[1, 1, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.13199999928474426, 0.13349999487400055, 0.1826000064611435, 0.21220000088214874, 0.21539999544620514, 0.22509999573230743, 0.29319998621940613, 0.27709999680519104, 0.2994000017642975, 0.31349998712539673, 0.3353999853134155, 0.33660000562667847, 0.3325999975204468, 0.34220001101493835, 0.353300005197525, 0.3497999906539917, 0.36649999022483826, 0.35580000281333923, 0.3646000027656555, 0.3571999967098236]","[2.4992265701293945, 2.4401018619537354, 2.276582717895508, 2.182352304458618, 2.0601747035980225, 2.0173957347869873, 1.94381582736969, 1.9536511898040771, 1.9135748147964478, 1.9011064767837524, 1.8646724224090576, 1.865004062652588, 1.8675810098648071, 1.8483014106750488, 1.8457691669464111, 1.8392997980117798, 1.8322032690048218, 1.8349050283432007, 1.8358362913131714, 1.82358980178833]",0.357199997,,,,,,,,,"[1, 1, 1, 2, -1, 1, 2, -1, 1, 1, 0, 0, 2, -1, 1, 2, -1, 1, 5, 2, 0]",0,0,2,0,9,0,60,,0.15,FALSE,WORST,0,TRUE,,0,0,0,0
EGSYK[M][M],,9,4,4,TRUE,TRUE,"[1, 3, 0, 2, -1, 0, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10949999839067459, 0.12470000237226486, 0.1290999948978424, 0.1868000030517578, 0.19030000269412994, 0.18250000476837158, 0.19769999384880066, 0.2215999960899353, 0.23340000212192535, 0.21610000729560852, 0.21449999511241913, 0.23100000619888306, 0.26460000872612, 0.2401999980211258, 0.28439998626708984, 0.24889999628067017, 0.28450000286102295, 0.23989999294281006, 0.29030001163482666, 0.27950000762939453]","[3.604099988937378, 3.6260592937469482, 3.5675206184387207, 3.2378151416778564, 3.1501071453094482, 2.9881889820098877, 2.7163803577423096, 2.673053026199341, 2.5472145080566406, 2.417473077774048, 2.362736701965332, 2.3029322624206543, 2.1802423000335693, 2.2102582454681396, 2.1625559329986572, 2.2066006660461426, 2.04225754737854, 2.1905081272125244, 1.9757952690124512, 2.050848960876465]",0.279500008,,,,,,,,,"[1, 3, 0, 2, -1, 0, 1, 0, 0, 2, -1, 0, 2, -1, 1, 1, 1, 0, 5, 2, 0]",0,0,4,0,13,0,80,,0.1625,FALSE,WORST,0,TRUE,,0,0,0,0
BEVCT[M][M][M][M],,9,5,5,TRUE,TRUE,"[1, 0, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 2, -1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.11259999871253967, 0.13230000436306, 0.15559999644756317, 0.1657000035047531, 0.19699999690055847, 0.2071000039577484, 0.2295999974012375, 0.25459998846054077, 0.26010000705718994, 0.266400009393692, 0.273499995470047, 0.28200000524520874, 0.28679999709129333, 0.29429998993873596, 0.28679999709129333, 0.29170000553131104, 0.27459999918937683, 0.289900004863739, 0.289000004529953, 0.29660001397132874]","[2.387359380722046, 2.3837363719940186, 2.21356201171875, 2.1643121242523193, 2.0675063133239746, 2.0808184146881104, 2.0173375606536865, 1.9880902767181396, 1.9915728569030762, 1.9789339303970337, 1.9779086112976074, 1.9809601306915283, 1.954177737236023, 1.9583473205566406, 1.9551368951797485, 1.95077383518219, 1.9616361856460571, 1.9597134590148926, 1.9511005878448486, 1.950459599494934]",0.296600014,,,,,,,,,"[1, 0, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 1, 1, 1, 2, -1, 0, 5, 1, 0]",0,0,3,0,21,0,100,,0.21,FALSE,WORST,0,TRUE,,0,0,0,0
JCPHN[M],,10,1,1,TRUE,TRUE,"[1, 1, 0, 2, -1, 1, 1, 1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.35429999232292175, 0.3984000086784363, 0.3625999987125397, 0.48730000853538513, 0.4104999899864197, 0.4982999861240387, 0.40470001101493835, 0.607699990272522, 0.5802000164985657, 0.5288000106811523, 0.5418999791145325, 0.5652999877929688, 0.5120999813079834, 0.5810999870300293, 0.6197999715805054, 0.6297000050544739, 0.5860000252723694, 0.6043999791145325, 0.6743999719619751, 0.6309999823570251]","[1.712100625038147, 1.6550408601760864, 1.754894495010376, 1.4692617654800415, 1.6037815809249878, 1.3453067541122437, 1.6345587968826294, 1.1129995584487915, 1.182016372680664, 1.335191249847412, 1.308499813079834, 1.244046926498413, 1.4054838418960571, 1.1661159992218018, 1.0782471895217896, 1.0620107650756836, 1.1639314889907837, 1.1121315956115723, 0.9707379937171936, 1.071123480796814]",0.630999982,,,,,,,,,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 2, -1, 0, 1, 2, 1, 2, -1, 0, 5, 3, 0]",0,0,5,0,0,0,20,,0,FALSE,WORST,0,TRUE,,0,0,0,0
