ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely
ASPRA,,3,3,1,FALSE,FALSE,"[1, 1, 1, 1, 3, 1, 1, 2, 1, 2, -1, 1, 1, 3, 0, 1, 2, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5235999822616577, 0.6391000151634216, 0.6696000099182129, 0.6302000284194946, 0.7210000157356262, 0.6958000063896179, 0.7759000062942505, 0.7991999983787537, 0.7894999980926514, 0.7967000007629395, 0.8009999990463257, 0.8165000081062317, 0.8050000071525574, 0.794700026512146, 0.807699978351593, 0.7936999797821045, 0.8276000022888184, 0.8450000286102295, 0.8554999828338623, 0.8607000112533569]","[1.4267507791519165, 1.0506796836853027, 0.9807937741279602, 1.1240915060043335, 0.8149982690811157, 0.9176313281059265, 0.6528878808021545, 0.5739569664001465, 0.6238096952438354, 0.5853712558746338, 0.6369078755378723, 0.5445689558982849, 0.6120297908782959, 0.6680724024772644, 0.6203976273536682, 0.6400863528251648, 0.5302503705024719, 0.46973031759262085, 0.4488663971424103, 0.43045592308044434]",0.860700011,,,,,,,,,,-1,-1,-1,7,10,30,30,0.233333333,0.333333333,FALSE,MEDIAN,0,TRUE
RSKZH[M],,3,5,3,FALSE,FALSE,"[1, 2, 1, 1, 0, 0, 2, -1, 1, 1, 1, 0, 1, 2, 1, 1, 3, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5037000179290771, 0.65420001745224, 0.6937000155448914, 0.7085999846458435, 0.7746000289916992, 0.659500002861023, 0.7764000296592712, 0.7925000190734863, 0.7626000046730042, 0.7784000039100647, 0.8033999800682068, 0.8064000010490417, 0.781499981880188, 0.8148000240325928, 0.804099977016449, 0.8464999794960022, 0.8417999744415283, 0.8445000052452087, 0.8126000165939331, 0.8306000232696533]","[1.5057287216186523, 1.003166913986206, 0.9003536105155945, 0.8475978374481201, 0.6398214101791382, 1.0400716066360474, 0.6539788842201233, 0.6100500226020813, 0.7046929001808167, 0.6596335172653198, 0.6028636693954468, 0.5718379616737366, 0.6732224822044373, 0.5688237547874451, 0.6004788279533386, 0.4635053277015686, 0.4937193989753723, 0.4704057276248932, 0.5923094153404236, 0.5470466017723083]",0.830600023,,,,,,,,,,-1,-1,-1,10,17,50,50,0.2,0.34,FALSE,MEDIAN,1,TRUE
XWROC,,4,1,1,FALSE,FALSE,"[1, 1, 1, 1, 3, 1, 1, 2, 0, 2, -1, 0, 1, 3, 0, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.36899998784065247, 0.5918999910354614, 0.6657999753952026, 0.7095999717712402, 0.743399977684021, 0.7343000173568726, 0.6586999893188477, 0.7283999919891357, 0.6962000131607056, 0.7896000146865845, 0.7785999774932861, 0.7386000156402588, 0.7918000221252441, 0.7555999755859375, 0.7764999866485596, 0.7792999744415283, 0.7904999852180481, 0.8253999948501587, 0.816100001335144, 0.8075000047683716]","[1.939096450805664, 1.1425395011901855, 0.9476346969604492, 0.8441662788391113, 0.7401922345161438, 0.7598944306373596, 0.9697033166885376, 0.7955496311187744, 0.8644424676895142, 0.601680338382721, 0.6507259607315063, 0.7426921129226685, 0.6039209365844727, 0.7537243366241455, 0.6561586260795593, 0.6427505612373352, 0.6062300205230713, 0.5111339092254639, 0.5494639277458191, 0.5677286982536316]",0.807500005,,,,,,,,,,-1,-1,-1,3,6,10,10,0.3,0.6,FALSE,MEDIAN,0,TRUE
JMPQR[M],,4,2,1,TRUE,TRUE,"[1, 1, 0, 1, 3, 0, 1, 2, 0, 2, -1, 1, 1, 3, 0, 1, 3, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5332000255584717, 0.5842999815940857, 0.6984000205993652, 0.7310000061988831, 0.713100016117096, 0.7415000200271606, 0.7918000221252441, 0.786300003528595, 0.8069999814033508, 0.7667999863624573, 0.8180999755859375, 0.7943999767303467, 0.8371000289916992, 0.8323000073432922, 0.8021000027656555, 0.8700000047683716, 0.8722000122070312, 0.8050000071525574, 0.8586000204086304, 0.8452000021934509]","[1.3857983350753784, 1.3623073101043701, 0.8845595717430115, 0.8033491373062134, 0.8641153573989868, 0.744555652141571, 0.6106085777282715, 0.6303872466087341, 0.5644509196281433, 0.7311998605728149, 0.5358194708824158, 0.6551414728164673, 0.49626582860946655, 0.508774995803833, 0.5922325253486633, 0.39536991715431213, 0.38570690155029297, 0.7016222476959229, 0.4421284794807434, 0.5197855234146118]",0.845200002,,,,,,,,,"[1, 1, 0, 1, 3, 1, 1, 2, 0, 2, -1, 1, 1, 3, 0, 1, 3, 1, 5, 1, 0]",3,6,1,4,8,20,20,0.2,0.4,FALSE,MEDIAN,0,TRUE
AFNUQ[M],,4,3,2,FALSE,FALSE,"[1, 1, 0, 1, 3, 1, 1, 3, 0, 2, -1, 0, 1, 1, 0, 1, 1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.43650001287460327, 0.5626000165939331, 0.6087999939918518, 0.7127000093460083, 0.6258999705314636, 0.7480999827384949, 0.6680999994277954, 0.7767999768257141, 0.7483999729156494, 0.7875999808311462, 0.8095999956130981, 0.8324999809265137, 0.8289999961853027, 0.746999979019165, 0.8129000067710876, 0.8258000016212463, 0.8197000026702881, 0.8395000100135803, 0.7728000283241272, 0.8216000199317932]","[1.855986475944519, 1.3826189041137695, 1.3654773235321045, 0.869549036026001, 1.1794031858444214, 0.7524795532226562, 1.0853713750839233, 0.7123443484306335, 0.7930974364280701, 0.626852810382843, 0.5745296478271484, 0.5023514628410339, 0.5293348431587219, 0.8614366054534912, 0.5768359899520874, 0.5367805361747742, 0.5843067169189453, 0.5046194791793823, 0.7336559295654297, 0.5405760407447815]",0.82160002,,,,,,,,,,-1,-1,-1,7,10,30,30,0.233333333,0.333333333,FALSE,MEDIAN,1,TRUE
DCWLU[M],,4,4,3,TRUE,TRUE,"[1, 0, 0, 1, 0, 0, 1, 2, 1, 1, 3, 0, 1, 3, 0, 1, 1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5120999813079834, 0.626800000667572, 0.6717000007629395, 0.6791999936103821, 0.7663000226020813, 0.6502000093460083, 0.7953000068664551, 0.805400013923645, 0.7698000073432922, 0.7972999811172485, 0.7218000292778015, 0.7971000075340271, 0.7853999733924866, 0.8256999850273132, 0.7773000001907349, 0.7738999724388123, 0.8334000110626221, 0.8374000191688538, 0.8033999800682068, 0.8453999757766724]","[1.3781906366348267, 1.1131387948989868, 0.964780867099762, 0.9673969745635986, 0.6804832816123962, 1.1381428241729736, 0.5945098400115967, 0.570060133934021, 0.7280279994010925, 0.6050795912742615, 0.8814934492111206, 0.5968868136405945, 0.6837972402572632, 0.5119062662124634, 0.7137276530265808, 0.6876629590988159, 0.5174399614334106, 0.4893065392971039, 0.6085912585258484, 0.4516618251800537]",0.845399976,,,,,,,,,"[1, 0, 0, 1, 3, 0, 1, 2, 1, 1, 3, 0, 1, 3, 0, 1, 1, 1, 5, 2, 0]",1,7,1,9,12,40,40,0.225,0.3,FALSE,MEDIAN,0,TRUE
HFEGU[M],,4,5,3,FALSE,FALSE,"[1, 1, 1, 1, 3, 1, 1, 2, 0, 1, 3, 0, 1, 1, 0, 1, 3, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4002000093460083, 0.5184000134468079, 0.5081999897956848, 0.6244000196456909, 0.6879000067710876, 0.7192000150680542, 0.7736999988555908, 0.7587000131607056, 0.741599977016449, 0.7656999826431274, 0.7907999753952026, 0.7508000135421753, 0.7979999780654907, 0.8198000192642212, 0.8138999938964844, 0.7541999816894531, 0.8416000008583069, 0.8130000233650208, 0.7781000137329102, 0.7836999893188477]","[1.8027480840682983, 1.677882432937622, 1.4893747568130493, 1.2428982257843018, 0.8924500942230225, 0.8100128173828125, 0.6415806412696838, 0.7076596021652222, 0.7807302474975586, 0.7173799276351929, 0.6276500821113586, 0.7757099866867065, 0.59974604845047, 0.5436891317367554, 0.5530191659927368, 0.72757887840271, 0.4737710952758789, 0.5477999448776245, 0.7204481363296509, 0.6455586552619934]",0.783699989,,,,,,,,,,-1,-1,-1,12,15,50,50,0.24,0.3,FALSE,MEDIAN,0,TRUE
GIRZZ[M],,5,1,1,TRUE,TRUE,"[1, 3, 0, 2, -1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 0, 1, 1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4657000005245209, 0.6004999876022339, 0.5741000175476074, 0.7200000286102295, 0.7217000126838684, 0.6198999881744385, 0.6797000169754028, 0.6998000144958496, 0.7253999710083008, 0.7804999947547913, 0.7355999946594238, 0.8087999820709229, 0.777400016784668, 0.7781000137329102, 0.7074999809265137, 0.8145999908447266, 0.8069000244140625, 0.804099977016449, 0.833899974822998, 0.8101000189781189]","[1.7677443027496338, 1.217164158821106, 1.269668698310852, 0.8204541802406311, 0.8395667672157288, 1.1622611284255981, 0.9601261019706726, 0.9252912998199463, 0.8818725347518921, 0.6729986667633057, 0.84334397315979, 0.5734397172927856, 0.6694339513778687, 0.6638116240501404, 1.0354667901992798, 0.5751530528068542, 0.5932044982910156, 0.6101906299591064, 0.5214824676513672, 0.602881669998169]",0.810100019,,,,,,,,,"[1, 3, 0, 2, -1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 0, 1, 1, 1, 5, 2, 0]",4,3,1,4,3,10,10,0.4,0.3,FALSE,MEDIAN,0,TRUE
MPAJR[M],,5,2,1,FALSE,FALSE,"[1, 1, 1, 1, 3, 0, 2, -1, 1, 1, 2, 0, 2, -1, 0, 1, 3, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5903000235557556, 0.6363000273704529, 0.6935999989509583, 0.6883000135421753, 0.6995999813079834, 0.6949999928474426, 0.7281000018119812, 0.7773000001907349, 0.7978000044822693, 0.7626000046730042, 0.8041999936103821, 0.7973999977111816, 0.8381999731063843, 0.8058000206947327, 0.8130999803543091, 0.8184999823570251, 0.8270000219345093, 0.7878000140190125, 0.8145999908447266, 0.8245999813079834]","[1.1359823942184448, 1.0113731622695923, 0.869469165802002, 0.9000242352485657, 0.8590565323829651, 0.8792641758918762, 0.807214081287384, 0.6234335899353027, 0.5880693197250366, 0.6854385733604431, 0.5714544653892517, 0.5833871960639954, 0.4663906693458557, 0.5866882801055908, 0.5759073495864868, 0.5314183235168457, 0.5159202218055725, 0.6656057834625244, 0.5501729249954224, 0.5197399258613586]",0.824599981,,,,,,,,,,-1,-1,-1,7,6,20,20,0.35,0.3,FALSE,MEDIAN,0,TRUE
VGBCY[M],,5,3,2,TRUE,TRUE,"[1, 2, 0, 1, 3, 1, 1, 3, 0, 2, -1, 0, 1, 2, 1, 1, 1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.45100000500679016, 0.5770000219345093, 0.5809999704360962, 0.6804999709129333, 0.695900022983551, 0.7444000244140625, 0.710099995136261, 0.7134000062942505, 0.7423999905586243, 0.8026000261306763, 0.7822999954223633, 0.7860000133514404, 0.8166999816894531, 0.796999990940094, 0.8095999956130981, 0.8384000062942505, 0.7796000242233276, 0.8607000112533569, 0.7896000146865845, 0.8307999968528748]","[1.6548417806625366, 1.2816334962844849, 1.1724576950073242, 0.9468890428543091, 0.8560015559196472, 0.7335711121559143, 0.885208010673523, 0.8292768597602844, 0.7607897520065308, 0.5643042325973511, 0.6385581493377686, 0.6297674775123596, 0.5285394191741943, 0.6071288585662842, 0.572982132434845, 0.48105162382125854, 0.6731065511703491, 0.4195258915424347, 0.7212738990783691, 0.545376181602478]",0.830799997,,,,,,,,,"[1, 2, 0, 1, 2, 1, 1, 3, 0, 2, -1, 0, 1, 2, 1, 1, 1, 1, 5, 1, 0]",4,8,1,9,10,30,30,0.3,0.333333333,FALSE,MEDIAN,1,TRUE
PTRIU[M],,5,4,4,TRUE,TRUE,"[1, 0, 0, 1, 2, 1, 1, 3, 0, 1, 0, 0, 1, 2, 0, 1, 3, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.47279998660087585, 0.6273000240325928, 0.7149999737739563, 0.652899980545044, 0.6448000073432922, 0.5974000096321106, 0.7032999992370605, 0.7386000156402588, 0.7253999710083008, 0.7285000085830688, 0.7408999800682068, 0.6966000199317932, 0.7720000147819519, 0.788100004196167, 0.8080999851226807, 0.8091999888420105, 0.8203999996185303, 0.8569999933242798, 0.8355000019073486, 0.8398000001907349]","[1.536633849143982, 1.0454764366149902, 0.8237581849098206, 1.0689462423324585, 1.0856115818023682, 1.3203128576278687, 0.8907862305641174, 0.7772959470748901, 0.8410578370094299, 0.8108068704605103, 0.8190372586250305, 0.9026233553886414, 0.706070601940155, 0.6472665071487427, 0.5545067191123962, 0.5810039639472961, 0.5530527234077454, 0.4307065010070801, 0.4980132281780243, 0.4846959114074707]",0.8398,,,,,,,,,"[1, 0, 0, 1, 2, 1, 1, 3, 1, 1, 0, 0, 1, 2, 0, 1, 3, 0, 5, 2, 0]",3,0,1,9,13,40,40,0.225,0.325,FALSE,MEDIAN,1,TRUE
AXSHJ[M],,5,5,5,TRUE,TRUE,"[1, 2, 1, 1, 3, 0, 1, 3, 0, 2, -1, 1, 1, 2, 0, 1, 3, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.6032000184059143, 0.6572999954223633, 0.6687999963760376, 0.6611999869346619, 0.7833999991416931, 0.7870000004768372, 0.7330999970436096, 0.7961999773979187, 0.8008999824523926, 0.795799970626831, 0.8152999877929688, 0.8281999826431274, 0.7773000001907349, 0.8149999976158142, 0.8385999798774719, 0.8478999733924866, 0.8472999930381775, 0.8345999717712402, 0.8680999875068665, 0.8549000024795532]","[1.114972710609436, 1.004104733467102, 0.9513624310493469, 1.023787260055542, 0.6408865451812744, 0.6155664920806885, 0.7798338532447815, 0.5870233774185181, 0.5819292664527893, 0.5984780192375183, 0.5411204099655151, 0.5147731900215149, 0.7228487730026245, 0.5254725813865662, 0.4908847510814667, 0.45439350605010986, 0.45842528343200684, 0.5336198210716248, 0.4019817113876343, 0.4425133764743805]",0.854900002,,,,,,,,,"[1, 2, 1, 1, 3, 0, 1, 3, 1, 2, -1, 1, 1, 2, 0, 1, 3, 0, 5, 2, 0]",0,0,1,10,16,50,50,0.2,0.32,FALSE,MEDIAN,0,TRUE
YSVAP[M],,1,1,1,TRUE,TRUE,"[1, 2, 0, 2, -1, 1, 1, 3, 0, 2, -1, 0, 1, 2, 1, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5060999989509583, 0.5019999742507935, 0.6236000061035156, 0.6366000175476074, 0.67330002784729, 0.6455000042915344, 0.5866000056266785, 0.6665999889373779, 0.6894999742507935, 0.6233999729156494, 0.7569000124931335, 0.7526000142097473, 0.7263000011444092, 0.6190000176429749, 0.7616999745368958, 0.7336999773979187, 0.7767999768257141, 0.7411999702453613, 0.7193999886512756, 0.628600001335144]","[1.3912365436553955, 1.4970500469207764, 1.0811570882797241, 1.023597240447998, 0.966454267501831, 1.0298219919204712, 1.4077626466751099, 0.9673410058021545, 0.92110276222229, 1.223168969154358, 0.6973451375961304, 0.7247691750526428, 0.8114368915557861, 1.2042875289916992, 0.6942912340164185, 0.7603347897529602, 0.6665853261947632, 0.7738921046257019, 0.8367095589637756, 1.250322699546814]",0.628600001,,,,,,,,,"[1, 2, 0, 2, -1, 1, 1, 3, 0, 2, -1, 0, 1, 2, 1, 2, -1, 0, 5, 2, 0]",3,9,1,2,6,10,10,0.2,0.6,FALSE,WORST,0,TRUE
ULJFL[M],,1,2,2,TRUE,TRUE,"[1, 0, 1, 1, 2, 0, 1, 3, 1, 1, 2, 0, 1, 3, 0, 2, -1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5239999890327454, 0.6226999759674072, 0.6399000287055969, 0.6690999865531921, 0.7142000198364258, 0.7620999813079834, 0.7670000195503235, 0.6963000297546387, 0.7515000104904175, 0.746999979019165, 0.723800003528595, 0.7962999939918518, 0.7914000153541565, 0.777899980545044, 0.7080000042915344, 0.7897999882698059, 0.7896000146865845, 0.8496999740600586, 0.8127999901771545, 0.8253999948501587]","[1.3728615045547485, 1.0542864799499512, 1.059045672416687, 0.9615134596824646, 0.8267227411270142, 0.6784074902534485, 0.6750871539115906, 0.9951404333114624, 0.7155223488807678, 0.7608149647712708, 0.840147078037262, 0.5911136865615845, 0.6160911917686462, 0.6740112900733948, 0.9721813201904297, 0.6408665776252747, 0.6620857119560242, 0.44651293754577637, 0.541064441204071, 0.5345516800880432]",0.825399995,,,,,,,,,"[1, 0, 1, 1, 2, 0, 1, 3, 1, 1, 2, 0, 1, 3, 0, 2, -1, 0, 5, 1, 0]",4,3,0,6,11,20,20,0.3,0.55,FALSE,WORST,0,TRUE
GUUME[M],,1,3,3,TRUE,TRUE,"[1, 0, 1, 1, 0, 1, 1, 3, 1, 1, 2, 0, 1, 0, 0, 2, -1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [32, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.45879998803138733, 0.5881999731063843, 0.5771999955177307, 0.5947999954223633, 0.608299970626831, 0.6865000128746033, 0.7559999823570251, 0.7336999773979187, 0.7480000257492065, 0.755299985408783, 0.7713000178337097, 0.7662000060081482, 0.7950000166893005, 0.7675999999046326, 0.7896000146865845, 0.8141999840736389, 0.7433000206947327, 0.7545999884605408, 0.7929999828338623, 0.8126999735832214]","[1.6365858316421509, 1.1725956201553345, 1.2500165700912476, 1.1984455585479736, 1.1258552074432373, 0.9428227543830872, 0.7081276774406433, 0.7794811129570007, 0.7286483645439148, 0.7128939032554626, 0.6632300615310669, 0.692858099937439, 0.5910999178886414, 0.7149759531021118, 0.6195286512374878, 0.5450848937034607, 0.8024498820304871, 0.7330048680305481, 0.6285214424133301, 0.5621114373207092]",0.812699974,,,,,,,,,"[1, 0, 1, 1, 3, 1, 1, 3, 1, 1, 2, 0, 1, 3, 0, 2, -1, 0, 5, 1, 0]",2,6,2,9,16,30,30,0.3,0.533333333,FALSE,WORST,0,TRUE
HQMQV[M],,1,4,4,TRUE,TRUE,"[1, 0, 1, 1, 2, 0, 2, -1, 1, 1, 3, 0, 1, 0, 1, 2, -1, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5181999802589417, 0.5586000084877014, 0.6517000198364258, 0.6033999919891357, 0.6941999793052673, 0.7146999835968018, 0.6557000279426575, 0.754800021648407, 0.7829999923706055, 0.7470999956130981, 0.7433000206947327, 0.7760000228881836, 0.7660999894142151, 0.7595000267028809, 0.7135000228881836, 0.7947999835014343, 0.8061000108718872, 0.7971000075340271, 0.7598000168800354, 0.8116999864578247]","[1.4241445064544678, 1.1805317401885986, 0.9871160984039307, 1.2134675979614258, 0.8921172022819519, 0.8366946578025818, 0.9758368134498596, 0.710182249546051, 0.6300393342971802, 0.7324985861778259, 0.7503286600112915, 0.6470620036125183, 0.6708866357803345, 0.7110540270805359, 0.856927752494812, 0.60487961769104, 0.5709317922592163, 0.6040951013565063, 0.7371656894683838, 0.5511816143989563]",0.811699986,,,,,,,,,"[1, 0, 1, 1, 2, 0, 2, -1, 1, 1, 3, 0, 1, 3, 1, 2, -1, 0, 5, 1, 0]",2,0,1,10,20,40,40,0.25,0.5,FALSE,WORST,1,TRUE
PWYTS[M],,1,5,5,TRUE,TRUE,"[1, 1, 1, 1, 0, 0, 2, -1, 0, 1, 3, 1, 1, 3, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5626999735832214, 0.6832000017166138, 0.6376000046730042, 0.6402000188827515, 0.7497000098228455, 0.7484999895095825, 0.756600022315979, 0.772599995136261, 0.7739999890327454, 0.7924000024795532, 0.7892000079154968, 0.786300003528595, 0.8008000254631042, 0.7616000175476074, 0.8154000043869019, 0.7994999885559082, 0.8374000191688538, 0.8385000228881836, 0.7914000153541565, 0.8485000133514404]","[1.265957236289978, 0.9233313202857971, 1.0934847593307495, 1.0697476863861084, 0.6935691237449646, 0.7488299608230591, 0.7301202416419983, 0.6586930751800537, 0.6824985146522522, 0.6229255199432373, 0.5975439548492432, 0.6304237842559814, 0.6066358089447021, 0.74410480260849, 0.5573402643203735, 0.6165883541107178, 0.47732511162757874, 0.48486942052841187, 0.6619364023208618, 0.45630913972854614]",0.848500013,,,,,,,,,"[1, 0, 1, 1, 3, 0, 2, -1, 0, 1, 3, 1, 1, 3, 1, 2, -1, 0, 5, 2, 0]",4,2,3,14,21,50,50,0.28,0.42,FALSE,WORST,1,TRUE
VLRRE,,2,1,1,FALSE,FALSE,"[1, 0, 0, 2, -1, 1, 1, 1, 1, 1, 0, 0, 2, -1, 1, 1, 0, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4821000099182129, 0.5304999947547913, 0.5699999928474426, 0.536300003528595, 0.5504000186920166, 0.37790000438690186, 0.6340000033378601, 0.6793000102043152, 0.6574000120162964, 0.6460000276565552, 0.6603000164031982, 0.6485999822616577, 0.49129998683929443, 0.6941999793052673, 0.6757000088691711, 0.7149999737739563, 0.7325999736785889, 0.6801999807357788, 0.6413999795913696, 0.6855999827384949]","[1.4616435766220093, 1.261191964149475, 1.2122740745544434, 1.353622317314148, 1.3016020059585571, 2.033550500869751, 1.0279979705810547, 0.8964926600456238, 0.9671751856803894, 1.03001070022583, 0.9666416049003601, 1.0211955308914185, 1.74946928024292, 0.8737228512763977, 0.9428886771202087, 0.8064513206481934, 0.7676853537559509, 0.9344304800033569, 1.1030962467193604, 0.9277094602584839]",0.685599983,,,,,,,,,,-1,-1,-1,3,7,10,10,0.3,0.7,FALSE,WORST,0,TRUE
