ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely
QQRNC,,1,5,1,FALSE,FALSE,"[1, 2, 0, 1, 3, 0, 1, 0, 1, 1, 0, 0, 1, 3, 0, 1, 0, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [32, 5]}, {'CONV': [32, 3]}, {'CONV': [256, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5516999959945679, 0.5727999806404114, 0.6183000206947327, 0.6007999777793884, 0.631600022315979, 0.59579998254776, 0.7299000024795532, 0.777400016784668, 0.6567999720573425, 0.7894999980926514, 0.7861999869346619, 0.8073999881744385, 0.7469000220298767, 0.7736999988555908, 0.7998999953269958, 0.7598999738693237, 0.8030999898910522, 0.7293000221252441, 0.8391000032424927, 0.8288000226020813]","[1.3022886514663696, 1.2745203971862793, 1.1387715339660645, 1.2497971057891846, 1.1079570055007935, 1.2591137886047363, 0.8273912072181702, 0.6495742797851562, 1.1046141386032104, 0.631313681602478, 0.6315280795097351, 0.5817062258720398, 0.8114473819732666, 0.7111672163009644, 0.6315981149673462, 0.7742010951042175, 0.5716234445571899, 0.9250970482826233, 0.4713459014892578, 0.5330891609191895]",0.828800023,,,,,,,,,,-1,-1,-1,19,18,50,50,0.38,0.36,FALSE,MEDIAN,0,TRUE
QKABP[M],,2,1,1,TRUE,TRUE,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 2, -1, 0, 1, 0, 1, 1, 3, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5408999919891357, 0.6126999855041504, 0.664900004863739, 0.6610999703407288, 0.7520999908447266, 0.6904000043869019, 0.6527000069618225, 0.7322999835014343, 0.8057000041007996, 0.7975000143051147, 0.7703999876976013, 0.7817999720573425, 0.8281999826431274, 0.7962999939918518, 0.8054999709129333, 0.8130000233650208, 0.8036999702453613, 0.7556999921798706, 0.8095999956130981, 0.7930999994277954]","[1.3317594528198242, 1.136257290840149, 1.0342780351638794, 1.0496066808700562, 0.7136465311050415, 0.9558590054512024, 1.1258131265640259, 0.8371165990829468, 0.5659477710723877, 0.5866629481315613, 0.6947848200798035, 0.6692591309547424, 0.5194383263587952, 0.6070387959480286, 0.6027629375457764, 0.5731618404388428, 0.5778387784957886, 0.7995490431785583, 0.6125596761703491, 0.640142023563385]",0.793099999,,,,,,,,,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 2, -1, 0, 1, 0, 1, 1, 3, 0, 5, 3, 0]",4,5,0,1,3,10,10,0.1,0.3,FALSE,MEDIAN,0,TRUE
RKNBY[M],,2,3,2,TRUE,TRUE,"[1, 2, 1, 1, 0, 1, 1, 3, 0, 2, -1, 0, 1, 3, 0, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5281000137329102, 0.6412000060081482, 0.6668000221252441, 0.7383999824523926, 0.6485999822616577, 0.724399983882904, 0.7325999736785889, 0.7246000170707703, 0.7771000266075134, 0.7950999736785889, 0.7591999769210815, 0.7448999881744385, 0.770799994468689, 0.788100004196167, 0.7997999787330627, 0.801800012588501, 0.7878999710083008, 0.832099974155426, 0.8273000121116638, 0.7868000268936157]","[1.3231544494628906, 1.033754825592041, 0.947531521320343, 0.7596125602722168, 1.0672935247421265, 0.7975732684135437, 0.779431939125061, 0.8180426955223083, 0.663156270980835, 0.5928890705108643, 0.7170395255088806, 0.795231282711029, 0.6797801852226257, 0.6001912355422974, 0.5855455994606018, 0.5743946433067322, 0.6550061702728271, 0.4923073351383209, 0.5013344883918762, 0.6190176010131836]",0.786800027,,,,,,,,,"[1, 2, 1, 1, 0, 1, 1, 3, 0, 2, -1, 0, 1, 3, 0, 2, -1, 1, 5, 3, 0]",10,3,0,8,8,30,30,0.266666667,0.266666667,FALSE,MEDIAN,0,TRUE
FMIGB[M],,2,4,4,TRUE,TRUE,"[1, 3, 0, 1, 1, 1, 1, 0, 1, 2, -1, 0, 1, 3, 1, 1, 3, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.3643999993801117, 0.6794000267982483, 0.6751000285148621, 0.7181000113487244, 0.692799985408783, 0.7106999754905701, 0.7260000109672546, 0.7687000036239624, 0.761900007724762, 0.7958999872207642, 0.7609999775886536, 0.7545999884605408, 0.843999981880188, 0.8126999735832214, 0.824400007724762, 0.8256000280380249, 0.82669997215271, 0.8294000029563904, 0.8295000195503235, 0.8228999972343445]","[2.188077449798584, 0.9053263664245605, 0.92665696144104, 0.8225023150444031, 0.9637088179588318, 0.8482924699783325, 0.7939233183860779, 0.7052832245826721, 0.7122842073440552, 0.6001514196395874, 0.7188612818717957, 0.7824808955192566, 0.4604688882827759, 0.5698551535606384, 0.5475341081619263, 0.5220523476600647, 0.5420129299163818, 0.5284732580184937, 0.536948561668396, 0.5704336166381836]",0.822899997,,,,,,,,,"[1, 3, 0, 1, 0, 1, 1, 0, 1, 2, -1, 0, 1, 3, 1, 1, 3, 0, 5, 1, 0]",0,1,2,10,10,40,40,0.25,0.25,FALSE,MEDIAN,0,TRUE
KFOCY[M],,2,5,5,TRUE,TRUE,"[1, 1, 0, 1, 2, 0, 1, 0, 1, 1, 2, 1, 1, 2, 0, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5315999984741211, 0.6046000123023987, 0.6298999786376953, 0.6157000064849854, 0.6906999945640564, 0.7242000102996826, 0.7350999712944031, 0.7448999881744385, 0.746999979019165, 0.794700026512146, 0.8174999952316284, 0.7214000225067139, 0.7657999992370605, 0.7426000237464905, 0.8011999726295471, 0.8051000237464905, 0.8147000074386597, 0.8076000213623047, 0.8300999999046326, 0.847100019454956]","[1.3632421493530273, 1.139501690864563, 1.1232446432113647, 1.2824395895004272, 0.9074044823646545, 0.8317742347717285, 0.7543036341667175, 0.7992212176322937, 0.7659458518028259, 0.6031140685081482, 0.5410072803497314, 0.9438326954841614, 0.7008281946182251, 0.7814480662345886, 0.5840013027191162, 0.5860152840614319, 0.546931266784668, 0.5883663296699524, 0.522061288356781, 0.47778624296188354]",0.847100019,,,,,,,,,"[1, 1, 1, 1, 2, 0, 1, 0, 1, 1, 2, 1, 1, 2, 0, 2, -1, 1, 5, 2, 0]",1,2,1,17,14,50,50,0.34,0.28,FALSE,MEDIAN,0,TRUE
LNCUH[M],,3,1,1,TRUE,TRUE,"[1, 1, 0, 1, 3, 1, 1, 1, 0, 1, 3, 1, 1, 0, 0, 1, 0, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.43549999594688416, 0.6080999970436096, 0.6704999804496765, 0.6772000193595886, 0.7203999757766724, 0.7105000019073486, 0.730400025844574, 0.7246000170707703, 0.7688999772071838, 0.7882000207901001, 0.7993000149726868, 0.7355999946594238, 0.8047999739646912, 0.7967000007629395, 0.7878000140190125, 0.819100022315979, 0.8375999927520752, 0.850600004196167, 0.8069999814033508, 0.8321999907493591]","[1.768738865852356, 1.1282248497009277, 0.9707124829292297, 0.9296512007713318, 0.8114689588546753, 0.8414632678031921, 0.8345845937728882, 0.8176948428153992, 0.6963381171226501, 0.6233909130096436, 0.5815393328666687, 0.8390887975692749, 0.5762006640434265, 0.5963171124458313, 0.6402499079704285, 0.5195358395576477, 0.4737100601196289, 0.4368644058704376, 0.5803377032279968, 0.4917003810405731]",0.832199991,,,,,,,,,"[1, 1, 0, 1, 3, 1, 1, 1, 0, 1, 3, 1, 1, 0, 0, 1, 0, 1, 5, 1, 0]",5,3,1,3,7,10,10,0.3,0.7,FALSE,MEDIAN,0,TRUE
VVLOF[M],,3,2,2,TRUE,TRUE,"[1, 1, 0, 1, 3, 1, 2, -1, 0, 1, 1, 1, 1, 3, 0, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4519999921321869, 0.6988000273704529, 0.642300009727478, 0.6912999749183655, 0.7384999990463257, 0.6122999787330627, 0.6995000243186951, 0.7289000153541565, 0.7387999892234802, 0.7973999977111816, 0.7179999947547913, 0.7218000292778015, 0.7724999785423279, 0.847000002861023, 0.8133000135421753, 0.802299976348877, 0.810699999332428, 0.8389000296592712, 0.8521000146865845, 0.8097000122070312]","[1.6360167264938354, 0.8630034923553467, 0.9760643839836121, 0.8707901239395142, 0.7703898549079895, 1.2542928457260132, 0.9403809309005737, 0.8529518842697144, 0.8040450215339661, 0.5859555006027222, 0.9512137770652771, 0.8778409957885742, 0.6982795000076294, 0.44792813062667847, 0.556187093257904, 0.6013972759246826, 0.5653093457221985, 0.48197436332702637, 0.4388689398765564, 0.5790490508079529]",0.809700012,,,,,,,,,"[1, 1, 0, 1, 3, 1, 2, -1, 0, 1, 1, 1, 1, 3, 0, 2, -1, 0, 5, 2, 0]",1,7,0,6,11,20,20,0.3,0.55,FALSE,MEDIAN,0,TRUE
CETIS,,3,3,1,FALSE,FALSE,"[1, 3, 0, 1, 1, 1, 1, 1, 1, 2, -1, 1, 1, 2, 0, 1, 2, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5748999714851379, 0.5629000067710876, 0.5874999761581421, 0.6733999848365784, 0.7290999889373779, 0.758899986743927, 0.6876000165939331, 0.6761000156402588, 0.7763000130653381, 0.765500009059906, 0.8070999979972839, 0.7791000008583069, 0.769599974155426, 0.8151999711990356, 0.7886000275611877, 0.8077999949455261, 0.8034999966621399, 0.8113999962806702, 0.8008999824523926, 0.7986999750137329]","[1.1918784379959106, 1.394189715385437, 1.3852373361587524, 0.9817739129066467, 0.7773236632347107, 0.6875683069229126, 0.9949553608894348, 1.0158227682113647, 0.6403130292892456, 0.721790611743927, 0.5778031945228577, 0.6850630044937134, 0.6995912194252014, 0.5491465926170349, 0.6609547138214111, 0.5760259032249451, 0.6204543709754944, 0.5563580393791199, 0.615280270576477, 0.6176599860191345]",0.798699975,,,,,,,,,,-1,-1,-1,9,14,30,30,0.3,0.466666667,FALSE,MEDIAN,0,TRUE
WYYEQ[M],,3,4,1,FALSE,FALSE,"[1, 2, 0, 1, 0, 1, 1, 3, 0, 1, 1, 1, 1, 2, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.46939998865127563, 0.5943999886512756, 0.6274999976158142, 0.6920999884605408, 0.6963000297546387, 0.7045999765396118, 0.8030999898910522, 0.7200000286102295, 0.7437000274658203, 0.7724999785423279, 0.7885000109672546, 0.807699978351593, 0.8137000203132629, 0.8223999738693237, 0.8274999856948853, 0.7806000113487244, 0.8202000260353088, 0.8036999702453613, 0.8220000267028809, 0.8223000168800354]","[1.7041517496109009, 1.1841557025909424, 1.114412784576416, 0.8701232671737671, 0.893235445022583, 0.8914839625358582, 0.5756593942642212, 0.8308746814727783, 0.7981650829315186, 0.6666525602340698, 0.6481046676635742, 0.5593364238739014, 0.5390742421150208, 0.51961350440979, 0.5211917757987976, 0.66411954164505, 0.5264612436294556, 0.5924864411354065, 0.5428716540336609, 0.5338547229766846]",0.822300017,,,,,,,,,,-1,-1,-1,14,16,40,40,0.35,0.4,FALSE,MEDIAN,0,TRUE
TBLDH[M],,3,5,2,FALSE,FALSE,"[1, 1, 0, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 2, 0, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.3910999894142151, 0.5619999766349792, 0.7074999809265137, 0.7479000091552734, 0.7074999809265137, 0.769599974155426, 0.7427999973297119, 0.758400022983551, 0.7735999822616577, 0.786300003528595, 0.7095999717712402, 0.8206999897956848, 0.8222000002861023, 0.7961000204086304, 0.8187999725341797, 0.7674000263214111, 0.8416000008583069, 0.8030999898910522, 0.8219000101089478, 0.8223000168800354]","[2.0794060230255127, 1.2847141027450562, 0.8372455835342407, 0.7466966509819031, 0.8203683495521545, 0.6774757504463196, 0.7697373032569885, 0.7377579808235168, 0.6733849048614502, 0.6322212219238281, 0.9467608332633972, 0.5156955122947693, 0.5314887166023254, 0.6275927424430847, 0.5380270481109619, 0.7661195993423462, 0.46511656045913696, 0.6341715455055237, 0.5576996803283691, 0.5473723411560059]",0.822300017,,,,,,,,,,-1,-1,-1,19,19,50,50,0.38,0.38,FALSE,MEDIAN,0,TRUE
DQUVK,,4,1,1,FALSE,FALSE,"[1, 3, 1, 1, 1, 1, 1, 3, 0, 1, 2, 0, 1, 0, 1, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.42590001225471497, 0.5898000001907349, 0.640999972820282, 0.6794000267982483, 0.6985999941825867, 0.7742000222206116, 0.7253000140190125, 0.7605999708175659, 0.7462999820709229, 0.7131999731063843, 0.7831000089645386, 0.7376000285148621, 0.796999990940094, 0.8011000156402588, 0.8037999868392944, 0.8036999702453613, 0.8131999969482422, 0.7684000134468079, 0.8305000066757202, 0.8202000260353088]","[1.6597009897232056, 1.1707686185836792, 1.0775127410888672, 0.9456210732460022, 0.8799421787261963, 0.6504330039024353, 0.8023102879524231, 0.6956538558006287, 0.7619009017944336, 0.9069588780403137, 0.6414361000061035, 0.812650740146637, 0.5975749492645264, 0.587958037853241, 0.5775123238563538, 0.5825390815734863, 0.5465668439865112, 0.7290889024734497, 0.5061020255088806, 0.5350295305252075]",0.820200026,,,,,,,,,,-1,-1,-1,3,4,10,10,0.3,0.4,FALSE,MEDIAN,0,TRUE
MBYZK[M],,4,2,2,TRUE,TRUE,"[1, 2, 0, 1, 2, 0, 2, -1, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.532800018787384, 0.4632999897003174, 0.6600000262260437, 0.6459000110626221, 0.6559000015258789, 0.7095999717712402, 0.7527999877929688, 0.7487000226974487, 0.7767999768257141, 0.7056000232696533, 0.7649000287055969, 0.785099983215332, 0.7860000133514404, 0.784600019454956, 0.7559000253677368, 0.8464999794960022, 0.7940999865531921, 0.8314999938011169, 0.824400007724762, 0.791700005531311]","[1.296573281288147, 1.789885401725769, 0.9936776161193848, 1.1350692510604858, 1.0091685056686401, 0.9051315188407898, 0.7118619084358215, 0.7567668557167053, 0.6549263000488281, 0.9197543263435364, 0.7246055006980896, 0.6269206404685974, 0.676885187625885, 0.6699903607368469, 0.7942070960998535, 0.4648890495300293, 0.6566290259361267, 0.5123648047447205, 0.5367802977561951, 0.679673433303833]",0.791700006,,,,,,,,,"[1, 2, 0, 1, 2, 0, 2, -1, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 5, 1, 0]",6,5,0,6,7,20,20,0.3,0.35,FALSE,MEDIAN,0,TRUE
SKPUM[M],,4,3,1,FALSE,FALSE,"[1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 0, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4456999897956848, 0.5573999881744385, 0.6815000176429749, 0.6139000058174133, 0.7202000021934509, 0.7483999729156494, 0.7325000166893005, 0.6783000230789185, 0.7849000096321106, 0.7946000099182129, 0.7882999777793884, 0.7912999987602234, 0.8050000071525574, 0.800599992275238, 0.7759000062942505, 0.744700014591217, 0.7954999804496765, 0.8360000252723694, 0.7473999857902527, 0.8064000010490417]","[1.6728123426437378, 1.2897608280181885, 0.9066393375396729, 1.2463639974594116, 0.8172890543937683, 0.7036157846450806, 0.7853974103927612, 1.002569317817688, 0.6174519658088684, 0.6058351397514343, 0.6265762448310852, 0.6270740628242493, 0.5588447451591492, 0.6159615516662598, 0.6794629693031311, 0.7869648337364197, 0.6421242952346802, 0.4879281222820282, 0.8153741359710693, 0.5956843495368958]",0.806400001,,,,,,,,,,-1,-1,-1,10,12,30,30,0.333333333,0.4,FALSE,MEDIAN,1,TRUE
CTXV[M],,4,4,4,TRUE,TRUE,"[1, 0, 1, 1, 1, 1, 2, -1, 1, 1, 2, 0, 1, 1, 1, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.44850000739097595, 0.6373999714851379, 0.593500018119812, 0.7285000085830688, 0.6935999989509583, 0.7351999878883362, 0.7254999876022339, 0.6926000118255615, 0.748199999332428, 0.7623000144958496, 0.7226999998092651, 0.7900999784469604, 0.7990999817848206, 0.7670999765396118, 0.7829999923706055, 0.7883999943733215, 0.8065000176429749, 0.7997000217437744, 0.8184999823570251, 0.8277000188827515]","[1.6399751901626587, 1.039588212966919, 1.2199885845184326, 0.7743872404098511, 0.878611147403717, 0.748515248298645, 0.7967649698257446, 0.9383635520935059, 0.7348344326019287, 0.7120321989059448, 0.8377531170845032, 0.6325814127922058, 0.5753589868545532, 0.7096928954124451, 0.6697270274162292, 0.6074526309967041, 0.5536342859268188, 0.5741842985153198, 0.5183294415473938, 0.5109136700630188]",0.827700019,,,,,,,,,"[1, 0, 1, 1, 1, 1, 2, -1, 1, 1, 2, 0, 1, 0, 1, 2, -1, 1, 5, 3, 0]",7,2,1,15,15,40,40,0.375,0.375,FALSE,MEDIAN,0,TRUE
PZVAA[M],,4,5,3,FALSE,FALSE,"[1, 3, 0, 1, 3, 1, 1, 3, 0, 1, 1, 1, 1, 0, 0, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.47040000557899475, 0.551800012588501, 0.6721000075340271, 0.6660000085830688, 0.5554999709129333, 0.7224000096321106, 0.6449999809265137, 0.777400016784668, 0.7002000212669373, 0.6837000250816345, 0.7612000107765198, 0.6725000143051147, 0.7896000146865845, 0.7882000207901001, 0.803600013256073, 0.7800999879837036, 0.79830002784729, 0.7795000076293945, 0.8098000288009644, 0.7383999824523926]","[1.5339125394821167, 1.2801265716552734, 0.9456793665885925, 0.9304665923118591, 1.52754545211792, 0.7960809469223022, 1.1498627662658691, 0.6579979062080383, 0.8767490386962891, 1.004075527191162, 0.7025212049484253, 1.0903514623641968, 0.6119346618652344, 0.6328401565551758, 0.587226390838623, 0.6840726137161255, 0.6116172671318054, 0.6351701021194458, 0.5897542238235474, 0.9004998207092285]",0.738399982,,,,,,,,,,-1,-1,-1,20,20,50,50,0.4,0.4,FALSE,MEDIAN,0,TRUE
WATWF[M],,5,1,1,TRUE,TRUE,"[1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 3, 0, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [64, 3]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5085999965667725, 0.5361999869346619, 0.6358000040054321, 0.6830000281333923, 0.6915000081062317, 0.7074000239372253, 0.7312999963760376, 0.70169997215271, 0.7807999849319458, 0.753000020980835, 0.7735000252723694, 0.7874000072479248, 0.8256999850273132, 0.7924000024795532, 0.7950000166893005, 0.7742000222206116, 0.8100000023841858, 0.8370000123977661, 0.820900022983551, 0.8172000050544739]","[1.4038103818893433, 1.3572255373001099, 1.0795480012893677, 0.9361836910247803, 0.8737388849258423, 0.8171234130859375, 0.8034442663192749, 0.8816936612129211, 0.6328023076057434, 0.7120811343193054, 0.6567745208740234, 0.6172140836715698, 0.49904701113700867, 0.6060022711753845, 0.6105123162269592, 0.7149112820625305, 0.5641279816627502, 0.4780978560447693, 0.5278548002243042, 0.5527901649475098]",0.817200005,,,,,,,,,"[1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 3, 0, 2, -1, 1, 5, 1, 0]",7,7,0,2,2,10,10,0.2,0.2,FALSE,MEDIAN,0,TRUE
NDLKB,,5,2,1,FALSE,FALSE,"[1, 2, 1, 1, 1, 1, 1, 1, 0, 2, -1, 1, 1, 1, 1, 1, 3, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4530999958515167, 0.5827999711036682, 0.6010000109672546, 0.7026000022888184, 0.6976000070571899, 0.7268000245094299, 0.7533000111579895, 0.7355999946594238, 0.7846999764442444, 0.770799994468689, 0.784500002861023, 0.7795000076293945, 0.8019000291824341, 0.7502999901771545, 0.7678999900817871, 0.7954999804496765, 0.7885000109672546, 0.8181999921798706, 0.8361999988555908, 0.8348000049591064]","[1.517647385597229, 1.1946176290512085, 1.226533055305481, 0.8341835141181946, 0.9155707955360413, 0.8113122582435608, 0.6907560229301453, 0.7980049252510071, 0.632926881313324, 0.6791842579841614, 0.6353442668914795, 0.6565973162651062, 0.5947831273078918, 0.7792596220970154, 0.7195995450019836, 0.6272768974304199, 0.6621816158294678, 0.5444520711898804, 0.48701712489128113, 0.48872309923171997]",0.834800005,,,,,,,,,,-1,-1,-1,5,6,20,20,0.25,0.3,FALSE,MEDIAN,0,TRUE
FFNHP[M],,5,5,5,TRUE,TRUE,"[1, 0, 0, 1, 0, 1, 1, 3, 0, 1, 2, 1, 1, 2, 0, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5870000123977661, 0.6159999966621399, 0.6025000214576721, 0.6146000027656555, 0.7480999827384949, 0.7436000108718872, 0.7282000184059143, 0.7511000037193298, 0.7577999830245972, 0.7556999921798706, 0.6840999722480774, 0.7888000011444092, 0.8151000142097473, 0.8348000049591064, 0.7764000296592712, 0.8033999800682068, 0.8278999924659729, 0.8264999985694885, 0.8127999901771545, 0.8246999979019165]","[1.1252080202102661, 1.195656657218933, 1.1800788640975952, 1.194710612297058, 0.7277701497077942, 0.7377798557281494, 0.8355570435523987, 0.7364951968193054, 0.7280131578445435, 0.6961190104484558, 1.0767107009887695, 0.6386695504188538, 0.546348512172699, 0.4902891516685486, 0.6994693875312805, 0.5976920127868652, 0.5115208029747009, 0.5203291773796082, 0.5654835104942322, 0.5165225863456726]",0.824699998,,,,,,,,,"[1, 0, 0, 1, 0, 1, 1, 3, 0, 1, 2, 1, 1, 1, 0, 2, -1, 1, 5, 2, 0]",1,6,1,13,19,50,50,0.26,0.38,FALSE,MEDIAN,0,TRUE
